week,day,date,time,home_team,score,away_team,attendance,venue,referee,match_report,notes,game_id
3,Wed,2000-09-06,,Eint Frankfurt,4–0,Hansa Rostock,,,Michael Weiner,/en/matches/48e78ca9/Eintracht-Frankfurt-Hansa-Rostock-September-6-2000-Bundesliga,,48e78ca9
3,Wed,2000-09-06,,Hamburger SV,2–1,Werder Bremen,,,Helmut Fleischer,/en/matches/be409975/Hamburger-SV-Werder-Bremen-September-6-2000-Bundesliga,,be409975
3,Wed,2000-09-06,,Hertha BSC,4–0,Bochum,,,Hartmut Strampe,/en/matches/3cd11e85/Hertha-BSC-Bochum-September-6-2000-Bundesliga,,3cd11e85
4,Fri,2000-09-08,,Unterhaching,0–0,Kaiserslautern,,,Hellmut Krug,/en/matches/5db51379/Unterhaching-Kaiserslautern-September-8-2000-Bundesliga,,5db51379
4,Sat,2000-09-09,,1860 Munich,1–1,Schalke 04,,,Peter Gagelmann,/en/matches/9e652ec5/1860-Munich-Schalke-04-September-9-2000-Bundesliga,,9e652ec5
4,Sat,2000-09-09,,Bochum,0–4,Hamburger SV,,,Jörg Keßler,/en/matches/7777088a/Bochum-Hamburger-SV-September-9-2000-Bundesliga,,7777088a
4,Sat,2000-09-09,,Köln,1–1,Leverkusen,,,Markus Merk,/en/matches/c3a667ca/Koln-Bayer-Leverkusen-September-9-2000-Bundesliga,,c3a667ca
4,Sat,2000-09-09,,Stuttgart,2–1,Bayern Munich,,,Bernd Heynemann,/en/matches/ff6c7d13/Stuttgart-Bayern-Munich-September-9-2000-Bundesliga,,ff6c7d13
4,Sat,2000-09-09,,Werder Bremen,1–2,Dortmund,,,Lutz Michael Fröhlich,/en/matches/09fbd9c9/Werder-Bremen-Dortmund-September-9-2000-Bundesliga,,09fbd9c9
4,Sat,2000-09-09,,Wolfsburg,2–1,Hertha BSC,,,Hermann Albrecht,/en/matches/11a55c4f/Wolfsburg-Hertha-BSC-September-9-2000-Bundesliga,,11a55c4f
4,Sun,2000-09-10,,Energie Cottbus,2–0,Eint Frankfurt,,,Jürgen Aust,/en/matches/1889ff3c/Energie-Cottbus-Eintracht-Frankfurt-September-10-2000-Bundesliga,,1889ff3c
4,Sun,2000-09-10,,Hansa Rostock,0–0,Freiburg,,,Jürgen Jansen,/en/matches/9c2ff18b/Hansa-Rostock-Freiburg-September-10-2000-Bundesliga,,9c2ff18b
5,Fri,2000-09-15,,Kaiserslautern,3–1,Köln,,,Hartmut Strampe,/en/matches/48dff186/Kaiserslautern-Koln-September-15-2000-Bundesliga,,48dff186
5,Sat,2000-09-16,,Bayern Munich,3–1,Unterhaching,,,Jürgen Jansen,/en/matches/72616383/Bayern-Munich-Unterhaching-September-16-2000-Bundesliga,,72616383
5,Sat,2000-09-16,,Bochum,2–1,Wolfsburg,,,Lutz Michael Fröhlich,/en/matches/d5b6999c/Bochum-Wolfsburg-September-16-2000-Bundesliga,,d5b6999c
5,Sat,2000-09-16,,Eint Frankfurt,1–0,1860 Munich,,,Hellmut Krug,/en/matches/f3b94d58/Eintracht-Frankfurt-1860-Munich-September-16-2000-Bundesliga,,f3b94d58
5,Sat,2000-09-16,,Freiburg,4–1,Energie Cottbus,,,Helmut Fleischer,/en/matches/a5ef0499/Freiburg-Energie-Cottbus-September-16-2000-Bundesliga,,a5ef0499
5,Sat,2000-09-16,,Hamburger SV,2–3,Dortmund,,,Bernd Heynemann,/en/matches/e8d5b32c/Hamburger-SV-Dortmund-September-16-2000-Bundesliga,,e8d5b32c
5,Sat,2000-09-16,,Leverkusen,1–2,Hansa Rostock,,,Franz-Xaver Wack,/en/matches/4c1364e8/Bayer-Leverkusen-Hansa-Rostock-September-16-2000-Bundesliga,,4c1364e8
5,Sun,2000-09-17,,Hertha BSC,2–0,Stuttgart,,,Florian Meyer,/en/matches/f3aa5498/Hertha-BSC-Stuttgart-September-17-2000-Bundesliga,,f3aa5498
5,Sun,2000-09-17,,Schalke 04,1–1,Werder Bremen,,,Alfons Berg,/en/matches/58e4488f/Schalke-04-Werder-Bremen-September-17-2000-Bundesliga,,58e4488f
6,Fri,2000-09-22,,1860 Munich,3–1,Freiburg,,,Lutz Michael Fröhlich,/en/matches/944e2ea6/1860-Munich-Freiburg-September-22-2000-Bundesliga,,944e2ea6
6,Sat,2000-09-23,,Dortmund,0–4,Schalke 04,,,Markus Merk,/en/matches/e36d9d3e/Revierderby-Dortmund-Schalke-04-September-23-2000-Bundesliga,,e36d9d3e
6,Sat,2000-09-23,,Energie Cottbus,1–2,Leverkusen,,,Lutz Wagner,/en/matches/bc48b4e1/Energie-Cottbus-Bayer-Leverkusen-September-23-2000-Bundesliga,,bc48b4e1
6,Sat,2000-09-23,,Köln,1–2,Bayern Munich,,,Hellmut Krug,/en/matches/d2abf916/Koln-Bayern-Munich-September-23-2000-Bundesliga,,d2abf916
6,Sat,2000-09-23,,Stuttgart,1–1,Bochum,,,Wolfgang Stark,/en/matches/c2685634/Stuttgart-Bochum-September-23-2000-Bundesliga,,c2685634
6,Sat,2000-09-23,,Werder Bremen,1–1,Eint Frankfurt,,,Peter Sippel,/en/matches/3e5168ff/Werder-Bremen-Eintracht-Frankfurt-September-23-2000-Bundesliga,,3e5168ff
6,Sat,2000-09-23,,Wolfsburg,4–4,Hamburger SV,,,Alfons Berg,/en/matches/e35031e7/Wolfsburg-Hamburger-SV-September-23-2000-Bundesliga,,e35031e7
6,Sun,2000-09-24,,Hansa Rostock,1–0,Kaiserslautern,,,Jürgen Aust,/en/matches/99e24ca0/Hansa-Rostock-Kaiserslautern-September-24-2000-Bundesliga,,99e24ca0
6,Sun,2000-09-24,,Unterhaching,5–2,Hertha BSC,,,Michael Weiner,/en/matches/2c133b6f/Unterhaching-Hertha-BSC-September-24-2000-Bundesliga,,2c133b6f
7,Fri,2000-09-29,,Eint Frankfurt,1–1,Dortmund,,,Hermann Albrecht,/en/matches/a15d534f/Eintracht-Frankfurt-Dortmund-September-29-2000-Bundesliga,,a15d534f
7,Sat,2000-09-30,,Bayern Munich,0–1,Hansa Rostock,,,Alfons Berg,/en/matches/5f7ed3b0/Bayern-Munich-Hansa-Rostock-September-30-2000-Bundesliga,,5f7ed3b0
7,Sat,2000-09-30,,Bochum,3–0,Unterhaching,,,Uwe Kemmling,/en/matches/fafb8397/Bochum-Unterhaching-September-30-2000-Bundesliga,,fafb8397
7,Sat,2000-09-30,,Hamburger SV,2–0,Schalke 04,,,Lutz Wagner,/en/matches/b57cfa0b/Hamburger-SV-Schalke-04-September-30-2000-Bundesliga,,b57cfa0b
7,Sat,2000-09-30,,Hertha BSC,4–2,Köln,,,Edgar Steinborn,/en/matches/c12f203d/Hertha-BSC-Koln-September-30-2000-Bundesliga,,c12f203d
7,Sat,2000-09-30,,Kaiserslautern,1–1,Energie Cottbus,,,Bernd Heynemann,/en/matches/5528e3a7/Kaiserslautern-Energie-Cottbus-September-30-2000-Bundesliga,,5528e3a7
7,Sat,2000-09-30,,Leverkusen,0–0,1860 Munich,,,Hartmut Strampe,/en/matches/ef2be4fb/Bayer-Leverkusen-1860-Munich-September-30-2000-Bundesliga,,ef2be4fb
7,Sun,2000-10-01,,Freiburg,0–1,Werder Bremen,,,Jörg Keßler,/en/matches/71beafc4/Freiburg-Werder-Bremen-October-1-2000-Bundesliga,,71beafc4
7,Sun,2000-10-01,,Wolfsburg,2–2,Stuttgart,,,Markus Merk,/en/matches/85212132/Wolfsburg-Stuttgart-October-1-2000-Bundesliga,,85212132
8,Fri,2000-10-13,,Dortmund,1–0,Freiburg,,,Herbert Fandel,/en/matches/55069a5f/Dortmund-Freiburg-October-13-2000-Bundesliga,,55069a5f
8,Sat,2000-10-14,,1860 Munich,0–4,Kaiserslautern,,,Uwe Kemmling,/en/matches/1b0bfa42/1860-Munich-Kaiserslautern-October-14-2000-Bundesliga,,1b0bfa42
8,Sat,2000-10-14,,Energie Cottbus,1–0,Bayern Munich,,,Markus Merk,/en/matches/784c9d06/Energie-Cottbus-Bayern-Munich-October-14-2000-Bundesliga,,784c9d06
8,Sat,2000-10-14,,Köln,2–0,Bochum,,,Michael Weiner,/en/matches/588eb004/Koln-Bochum-October-14-2000-Bundesliga,,588eb004
8,Sat,2000-10-14,,Schalke 04,4–0,Eint Frankfurt,,,Florian Meyer,/en/matches/9bec1b0b/Schalke-04-Eintracht-Frankfurt-October-14-2000-Bundesliga,,9bec1b0b
8,Sat,2000-10-14,,Stuttgart,3–3,Hamburger SV,,,Jürgen Aust,/en/matches/d940fff7/Stuttgart-Hamburger-SV-October-14-2000-Bundesliga,,d940fff7
8,Sat,2000-10-14,,Werder Bremen,3–3,Leverkusen,,,Hellmut Krug,/en/matches/182e277d/Werder-Bremen-Bayer-Leverkusen-October-14-2000-Bundesliga,,182e277d
8,Sun,2000-10-15,,Hansa Rostock,0–2,Hertha BSC,,,Hartmut Strampe,/en/matches/3772adaf/Hansa-Rostock-Hertha-BSC-October-15-2000-Bundesliga,,3772adaf
8,Sun,2000-10-15,,Unterhaching,0–3,Wolfsburg,,,Edgar Steinborn,/en/matches/bcdfb9d1/Unterhaching-Wolfsburg-October-15-2000-Bundesliga,,bcdfb9d1
9,Fri,2000-10-20,,Kaiserslautern,2–0,Werder Bremen,,,Jürgen Jansen,/en/matches/ff8a96cf/Kaiserslautern-Werder-Bremen-October-20-2000-Bundesliga,,ff8a96cf
9,Sat,2000-10-21,,Bayern Munich,3–1,1860 Munich,,,Jürgen Aust,/en/matches/e2e0937c/Bayern-Munich-1860-Munich-October-21-2000-Bundesliga,,e2e0937c
9,Sat,2000-10-21,,Hamburger SV,2–0,Eint Frankfurt,,,Lutz Michael Fröhlich,/en/matches/58ebbbd5/Hamburger-SV-Eintracht-Frankfurt-October-21-2000-Bundesliga,,58ebbbd5
9,Sat,2000-10-21,,Hertha BSC,3–1,Energie Cottbus,,,Jörg Keßler,/en/matches/8d9c88b2/Hertha-BSC-Energie-Cottbus-October-21-2000-Bundesliga,,8d9c88b2
9,Sat,2000-10-21,,Leverkusen,2–0,Dortmund,,,Helmut Fleischer,/en/matches/a33cb54d/Bayer-Leverkusen-Dortmund-October-21-2000-Bundesliga,,a33cb54d
9,Sat,2000-10-21,,Stuttgart,2–2,Unterhaching,,,Herbert Fandel,/en/matches/5cb27834/Stuttgart-Unterhaching-October-21-2000-Bundesliga,,5cb27834
9,Sat,2000-10-21,,Wolfsburg,6–0,Köln,,,Franz-Xaver Wack,/en/matches/9f003652/Wolfsburg-Koln-October-21-2000-Bundesliga,,9f003652
9,Sun,2000-10-22,,Bochum,1–2,Hansa Rostock,,,Peter Gagelmann,/en/matches/5ba6d297/Bochum-Hansa-Rostock-October-22-2000-Bundesliga,,5ba6d297
9,Sun,2000-10-22,,Freiburg,3–1,Schalke 04,,,Wolfgang Stark,/en/matches/35675075/Freiburg-Schalke-04-October-22-2000-Bundesliga,,35675075
10,Fri,2000-10-27,,Energie Cottbus,2–0,Bochum,,,Hermann Albrecht,/en/matches/80221ed6/Energie-Cottbus-Bochum-October-27-2000-Bundesliga,,80221ed6
10,Sat,2000-10-28,,Dortmund,1–2,Kaiserslautern,,,Alfons Berg,/en/matches/71481718/Dortmund-Kaiserslautern-October-28-2000-Bundesliga,,71481718
10,Sat,2000-10-28,,Eint Frankfurt,3–0,Freiburg,,,Hartmut Strampe,/en/matches/6b39fdf5/Eintracht-Frankfurt-Freiburg-October-28-2000-Bundesliga,,6b39fdf5
10,Sat,2000-10-28,,Hansa Rostock,1–1,Wolfsburg,,,Hellmut Krug,/en/matches/ab8191bb/Hansa-Rostock-Wolfsburg-October-28-2000-Bundesliga,,ab8191bb
10,Sat,2000-10-28,,Schalke 04,0–0,Leverkusen,,,Lutz Michael Fröhlich,/en/matches/e0f9c56b/Schalke-04-Bayer-Leverkusen-October-28-2000-Bundesliga,,e0f9c56b
10,Sat,2000-10-28,,Unterhaching,2–1,Hamburger SV,,,Florian Meyer,/en/matches/1ca7a70e/Unterhaching-Hamburger-SV-October-28-2000-Bundesliga,,1ca7a70e
10,Sat,2000-10-28,,Werder Bremen,1–1,Bayern Munich,,,Herbert Fandel,/en/matches/46e1c397/Werder-Bremen-Bayern-Munich-October-28-2000-Bundesliga,,46e1c397
10,Sun,2000-10-29,,1860 Munich,0–1,Hertha BSC,,,Jürgen Jansen,/en/matches/fc7efc16/1860-Munich-Hertha-BSC-October-29-2000-Bundesliga,,fc7efc16
10,Sun,2000-10-29,,Köln,3–2,Stuttgart,,,Helmut Fleischer,/en/matches/b795a7e0/Koln-Stuttgart-October-29-2000-Bundesliga,,b795a7e0
11,Fri,2000-11-03,,Leverkusen,1–0,Eint Frankfurt,,,Herbert Fandel,/en/matches/8fcbf134/Bayer-Leverkusen-Eintracht-Frankfurt-November-3-2000-Bundesliga,,8fcbf134
11,Sat,2000-11-04,,Bayern Munich,6–2,Dortmund,,,Hartmut Strampe,/en/matches/74e50d80/Der-Klassiker-Bayern-Munich-Dortmund-November-4-2000-Bundesliga,,74e50d80
11,Sat,2000-11-04,,Bochum,1–1,1860 Munich,,,Markus Merk,/en/matches/0b24ea29/Bochum-1860-Munich-November-4-2000-Bundesliga,,0b24ea29
11,Sat,2000-11-04,,Hamburger SV,5–0,Freiburg,,,Hellmut Krug,/en/matches/77853c3d/Hamburger-SV-Freiburg-November-4-2000-Bundesliga,,77853c3d
11,Sat,2000-11-04,,Hertha BSC,4–1,Werder Bremen,,,Franz-Xaver Wack,/en/matches/1f5eedd6/Hertha-BSC-Werder-Bremen-November-4-2000-Bundesliga,,1f5eedd6
11,Sat,2000-11-04,,Kaiserslautern,3–2,Schalke 04,,,Edgar Steinborn,/en/matches/d9ed5eee/Kaiserslautern-Schalke-04-November-4-2000-Bundesliga,,d9ed5eee
11,Sat,2000-11-04,,Stuttgart,1–0,Hansa Rostock,,,Michael Weiner,/en/matches/18841d56/Stuttgart-Hansa-Rostock-November-4-2000-Bundesliga,,18841d56
11,Sun,2000-11-05,,Unterhaching,0–0,Köln,,,Bernd Heynemann,/en/matches/d75df834/Unterhaching-Koln-November-5-2000-Bundesliga,,d75df834
11,Sun,2000-11-05,,Wolfsburg,1–1,Energie Cottbus,,,Wolfgang Stark,/en/matches/f5477733/Wolfsburg-Energie-Cottbus-November-5-2000-Bundesliga,,f5477733
12,Fri,2000-11-10,,Dortmund,2–0,Hertha BSC,,,Florian Meyer,/en/matches/6ac17c22/Dortmund-Hertha-BSC-November-10-2000-Bundesliga,,6ac17c22
12,Sat,2000-11-11,,1860 Munich,2–2,Wolfsburg,,,Herbert Fandel,/en/matches/d1435268/1860-Munich-Wolfsburg-November-11-2000-Bundesliga,,d1435268
12,Sat,2000-11-11,,Freiburg,0–1,Leverkusen,,,Franz-Xaver Wack,/en/matches/7f3e6274/Freiburg-Bayer-Leverkusen-November-11-2000-Bundesliga,,7f3e6274
12,Sat,2000-11-11,,Hansa Rostock,2–2,Unterhaching,,,Markus Merk,/en/matches/aa91b83a/Hansa-Rostock-Unterhaching-November-11-2000-Bundesliga,,aa91b83a
12,Sat,2000-11-11,,Köln,4–2,Hamburger SV,,,Hermann Albrecht,/en/matches/ce29292f/Koln-Hamburger-SV-November-11-2000-Bundesliga,,ce29292f
12,Sat,2000-11-11,,Schalke 04,3–2,Bayern Munich,,,Bernd Heynemann,/en/matches/70ba54a7/Schalke-04-Bayern-Munich-November-11-2000-Bundesliga,,70ba54a7
12,Sat,2000-11-11,,Werder Bremen,2–0,Bochum,,,Helmut Fleischer,/en/matches/14054601/Werder-Bremen-Bochum-November-11-2000-Bundesliga,,14054601
12,Sun,2000-11-12,,Eint Frankfurt,3–1,Kaiserslautern,,,Wolfgang Stark,/en/matches/eb043e25/Eintracht-Frankfurt-Kaiserslautern-November-12-2000-Bundesliga,,eb043e25
12,Sun,2000-11-12,,Energie Cottbus,2–1,Stuttgart,,,Uwe Kemmling,/en/matches/cf440d97/Energie-Cottbus-Stuttgart-November-12-2000-Bundesliga,,cf440d97
13,Fri,2000-11-17,,Stuttgart,2–2,1860 Munich,,,Hellmut Krug,/en/matches/88aea2fb/Stuttgart-1860-Munich-November-17-2000-Bundesliga,,88aea2fb
13,Sat,2000-11-18,,Bayern Munich,1–2,Eint Frankfurt,,,Edgar Steinborn,/en/matches/b054cabe/Bayern-Munich-Eintracht-Frankfurt-November-18-2000-Bundesliga,,b054cabe
13,Sat,2000-11-18,,Hamburger SV,1–3,Leverkusen,,,Markus Merk,/en/matches/b06a948b/Hamburger-SV-Bayer-Leverkusen-November-18-2000-Bundesliga,,b06a948b
13,Sat,2000-11-18,,Hertha BSC,0–4,Schalke 04,,,Herbert Fandel,/en/matches/981d8c32/Hertha-BSC-Schalke-04-November-18-2000-Bundesliga,,981d8c32
13,Sat,2000-11-18,,Kaiserslautern,0–2,Freiburg,,,Lutz Wagner,/en/matches/ef4f0cbf/Kaiserslautern-Freiburg-November-18-2000-Bundesliga,,ef4f0cbf
13,Sat,2000-11-18,,Köln,5–2,Hansa Rostock,,,Peter Sippel,/en/matches/0dd582df/Koln-Hansa-Rostock-November-18-2000-Bundesliga,,0dd582df
13,Sat,2000-11-18,,Wolfsburg,1–1,Werder Bremen,,,Jörg Keßler,/en/matches/bac4f041/Wolfsburg-Werder-Bremen-November-18-2000-Bundesliga,,bac4f041
13,Sun,2000-11-19,,Bochum,1–1,Dortmund,,,Jürgen Aust,/en/matches/a625f844/Bochum-Dortmund-November-19-2000-Bundesliga,,a625f844
13,Sun,2000-11-19,,Unterhaching,2–1,Energie Cottbus,,,Peter Gagelmann,/en/matches/2a49c079/Unterhaching-Energie-Cottbus-November-19-2000-Bundesliga,,2a49c079
14,Fri,2000-11-24,,Schalke 04,2–1,Bochum,,,Uwe Kemmling,/en/matches/8f590cc7/Schalke-04-Bochum-November-24-2000-Bundesliga,,8f590cc7
14,Sat,2000-11-25,,Dortmund,2–1,Wolfsburg,,,Markus Merk,/en/matches/64183948/Dortmund-Wolfsburg-November-25-2000-Bundesliga,,64183948
14,Sat,2000-11-25,,Eint Frankfurt,0–4,Hertha BSC,,,Hellmut Krug,/en/matches/0c516ff3/Eintracht-Frankfurt-Hertha-BSC-November-25-2000-Bundesliga,,0c516ff3
14,Sat,2000-11-25,,Energie Cottbus,0–2,Köln,,,Alfons Berg,/en/matches/c649434e/Energie-Cottbus-Koln-November-25-2000-Bundesliga,,c649434e
14,Sat,2000-11-25,,Freiburg,1–1,Bayern Munich,,,Herbert Fandel,/en/matches/d4a65e2b/Freiburg-Bayern-Munich-November-25-2000-Bundesliga,,d4a65e2b
14,Sat,2000-11-25,,Hansa Rostock,1–0,Hamburger SV,,,Jürgen Jansen,/en/matches/4ceebbd0/Hansa-Rostock-Hamburger-SV-November-25-2000-Bundesliga,,4ceebbd0
14,Sun,2000-11-26,,1860 Munich,0–2,Unterhaching,,,Florian Meyer,/en/matches/3612f5d8/1860-Munich-Unterhaching-November-26-2000-Bundesliga,,3612f5d8
14,Sun,2000-11-26,,Leverkusen,4–2,Kaiserslautern,,,Hermann Albrecht,/en/matches/260b3726/Bayer-Leverkusen-Kaiserslautern-November-26-2000-Bundesliga,,260b3726
14,Sun,2000-11-26,,Werder Bremen,1–0,Stuttgart,,,Lutz Michael Fröhlich,/en/matches/f9d7b737/Werder-Bremen-Stuttgart-November-26-2000-Bundesliga,,f9d7b737
15,Sat,2000-12-02,,Bayern Munich,2–0,Leverkusen,,,Hellmut Krug,/en/matches/05097d52/Bayern-Munich-Bayer-Leverkusen-December-2-2000-Bundesliga,,05097d52
15,Sat,2000-12-02,,Bochum,2–1,Eint Frankfurt,,,Bernd Heynemann,/en/matches/7c1a5588/Bochum-Eintracht-Frankfurt-December-2-2000-Bundesliga,,7c1a5588
15,Sat,2000-12-02,,Hertha BSC,2–2,Freiburg,,,Markus Merk,/en/matches/67c1a9ba/Hertha-BSC-Freiburg-December-2-2000-Bundesliga,,67c1a9ba
15,Sat,2000-12-02,,Köln,4–0,1860 Munich,,,Lutz Michael Fröhlich,/en/matches/7184ced3/Koln-1860-Munich-December-2-2000-Bundesliga,,7184ced3
15,Sat,2000-12-02,,Stuttgart,0–2,Dortmund,,,Edgar Steinborn,/en/matches/149119b7/Stuttgart-Dortmund-December-2-2000-Bundesliga,,149119b7
15,Sat,2000-12-02,,Wolfsburg,2–0,Schalke 04,,,Jürgen Aust,/en/matches/634ff3ae/Wolfsburg-Schalke-04-December-2-2000-Bundesliga,,634ff3ae
15,Sun,2000-12-03,,Energie Cottbus,1–0,Hansa Rostock,,,Herbert Fandel,/en/matches/9f8e12a5/Energie-Cottbus-Hansa-Rostock-December-3-2000-Bundesliga,,9f8e12a5
15,Sun,2000-12-03,,Kaiserslautern,2–1,Hamburger SV,,,Helmut Fleischer,/en/matches/0d2f4efb/Kaiserslautern-Hamburger-SV-December-3-2000-Bundesliga,,0d2f4efb
16,Fri,2000-12-08,,Eint Frankfurt,1–2,Wolfsburg,,,Peter Gagelmann,/en/matches/2368a06e/Eintracht-Frankfurt-Wolfsburg-December-8-2000-Bundesliga,,2368a06e
16,Sat,2000-12-09,,1860 Munich,2–1,Hansa Rostock,,,Alfons Berg,/en/matches/6aada625/1860-Munich-Hansa-Rostock-December-9-2000-Bundesliga,,6aada625
16,Sat,2000-12-09,,Dortmund,3–0,Unterhaching,,,Michael Weiner,/en/matches/9103e906/Dortmund-Unterhaching-December-9-2000-Bundesliga,,9103e906
16,Sat,2000-12-09,,Freiburg,5–0,Bochum,,,Jörg Keßler,/en/matches/0747e255/Freiburg-Bochum-December-9-2000-Bundesliga,,0747e255
16,Sat,2000-12-09,,Kaiserslautern,0–0,Bayern Munich,,,Jürgen Aust,/en/matches/b68b8c6d/Kaiserslautern-Bayern-Munich-December-9-2000-Bundesliga,,b68b8c6d
16,Sat,2000-12-09,,Schalke 04,2–1,Stuttgart,,,Lutz Wagner,/en/matches/1a932185/Schalke-04-Stuttgart-December-9-2000-Bundesliga,,1a932185
16,Sun,2000-12-10,,Hamburger SV,2–1,Energie Cottbus,,,Franz-Xaver Wack,/en/matches/70267755/Hamburger-SV-Energie-Cottbus-December-10-2000-Bundesliga,,70267755
16,Sun,2000-12-10,,Leverkusen,4–0,Hertha BSC,,,Bernd Heynemann,/en/matches/dc7c8031/Bayer-Leverkusen-Hertha-BSC-December-10-2000-Bundesliga,,dc7c8031
16,Sun,2000-12-10,,Werder Bremen,2–1,Köln,,,Uwe Kemmling,/en/matches/cfe17249/Werder-Bremen-Koln-December-10-2000-Bundesliga,,cfe17249
17,Tue,2000-12-12,,Stuttgart,4–1,Eint Frankfurt,,,Peter Sippel,/en/matches/48db5f51/Stuttgart-Eintracht-Frankfurt-December-12-2000-Bundesliga,,48db5f51
17,Tue,2000-12-12,,Unterhaching,0–2,Schalke 04,,,Lutz Michael Fröhlich,/en/matches/b3f61c39/Unterhaching-Schalke-04-December-12-2000-Bundesliga,,b3f61c39
17,Tue,2000-12-12,,Wolfsburg,1–2,Freiburg,,,Hermann Albrecht,/en/matches/a05df014/Wolfsburg-Freiburg-December-12-2000-Bundesliga,,a05df014
17,Wed,2000-12-13,,Bayern Munich,2–1,Hamburger SV,,,Hartmut Strampe,/en/matches/0ca5c627/Bayern-Munich-Hamburger-SV-December-13-2000-Bundesliga,,0ca5c627
