week,day,date,time,home_team,score,away_team,attendance,venue,referee,match_report,notes,game_id
2,Sat,2001-08-04,,Hansa Rostock,0–3,Leverkusen,,,Florian Meyer,/en/matches/c1b9b210/Hansa-Rostock-Bayer-Leverkusen-August-4-2001-Bundesliga,,c1b9b210
2,Sat,2001-08-04,,Hertha BSC,0–2,Dortmund,,,Helmut Fleischer,/en/matches/f515e752/Hertha-BSC-Dortmund-August-4-2001-Bundesliga,,f515e752
2,Sat,2001-08-04,,Köln,2–0,1860 Munich,,,Alfons Berg,/en/matches/833ad9c7/Koln-1860-Munich-August-4-2001-Bundesliga,,833ad9c7
2,Sat,2001-08-04,,Werder Bremen,3–2,Energie Cottbus,,,Jörg Keßler,/en/matches/61b81756/Werder-Bremen-Energie-Cottbus-August-4-2001-Bundesliga,,61b81756
2,Sat,2001-08-04,,Wolfsburg,1–1,St. Pauli,,,Wolfgang Stark,/en/matches/238d8e9c/Wolfsburg-St-Pauli-August-4-2001-Bundesliga,,238d8e9c
2,Sun,2001-08-05,,Kaiserslautern,3–2,M'Gladbach,,,Peter Sippel,/en/matches/d1c2e245/Kaiserslautern-Monchengladbach-August-5-2001-Bundesliga,,d1c2e245
2,Sun,2001-08-05,,Nürnberg,2–0,Freiburg,,,Jürgen Jansen,/en/matches/85ef972c/Nurnberg-Freiburg-August-5-2001-Bundesliga,,85ef972c
3,Sat,2001-08-11,,1860 Munich,1–1,Hamburger SV,,,Edgar Steinborn,/en/matches/86427b45/1860-Munich-Hamburger-SV-August-11-2001-Bundesliga,,86427b45
3,Sat,2001-08-11,,Dortmund,4–0,Wolfsburg,,,Franz-Xaver Wack,/en/matches/bd7c4cd8/Dortmund-Wolfsburg-August-11-2001-Bundesliga,,bd7c4cd8
3,Sat,2001-08-11,,Energie Cottbus,1–0,Nürnberg,,,Peter Gagelmann,/en/matches/8ae91de9/Energie-Cottbus-Nurnberg-August-11-2001-Bundesliga,,8ae91de9
3,Sat,2001-08-11,,Freiburg,1–3,Hertha BSC,,,Herbert Fandel,/en/matches/b44498a4/Freiburg-Hertha-BSC-August-11-2001-Bundesliga,,b44498a4
3,Sat,2001-08-11,,Kaiserslautern,2–1,Köln,,,Uwe Kemmling,/en/matches/1dd5d038/Kaiserslautern-Koln-August-11-2001-Bundesliga,,1dd5d038
3,Sat,2001-08-11,,Leverkusen,1–1,Bayern Munich,,,Hellmut Krug,/en/matches/19ccc268/Bayer-Leverkusen-Bayern-Munich-August-11-2001-Bundesliga,,19ccc268
3,Sat,2001-08-11,,Stuttgart,0–0,Werder Bremen,,,Torsten Koop,/en/matches/2ca9b2c5/Stuttgart-Werder-Bremen-August-11-2001-Bundesliga,,2ca9b2c5
3,Sun,2001-08-12,,M'Gladbach,0–0,Schalke 04,,,Lutz Michael Fröhlich,/en/matches/3ae84739/Monchengladbach-Schalke-04-August-12-2001-Bundesliga,,3ae84739
3,Sun,2001-08-12,,St. Pauli,0–1,Hansa Rostock,,,Michael Weiner,/en/matches/825d98d8/St-Pauli-Hansa-Rostock-August-12-2001-Bundesliga,,825d98d8
4,Sat,2001-08-18,,Bayern Munich,2–0,St. Pauli,,,Jürgen Jansen,/en/matches/479b7947/Bayern-Munich-St-Pauli-August-18-2001-Bundesliga,,479b7947
4,Sat,2001-08-18,,Hamburger SV,2–3,Kaiserslautern,,,Helmut Fleischer,/en/matches/16b0348d/Hamburger-SV-Kaiserslautern-August-18-2001-Bundesliga,,16b0348d
4,Sat,2001-08-18,,Hansa Rostock,0–2,Dortmund,,,Hermann Albrecht,/en/matches/c25b46a1/Hansa-Rostock-Dortmund-August-18-2001-Bundesliga,,c25b46a1
4,Sat,2001-08-18,,Nürnberg,2–4,Stuttgart,,,Florian Meyer,/en/matches/d43dd0f2/Nurnberg-Stuttgart-August-18-2001-Bundesliga,,d43dd0f2
4,Sat,2001-08-18,,Schalke 04,3–3,Leverkusen,,,Alfons Berg,/en/matches/a1a93433/Schalke-04-Bayer-Leverkusen-August-18-2001-Bundesliga,,a1a93433
4,Sat,2001-08-18,,Werder Bremen,1–3,1860 Munich,,,Jürgen Aust,/en/matches/783df39c/Werder-Bremen-1860-Munich-August-18-2001-Bundesliga,,783df39c
4,Sat,2001-08-18,,Wolfsburg,1–1,Freiburg,,,Edgar Steinborn,/en/matches/a1dbb44f/Wolfsburg-Freiburg-August-18-2001-Bundesliga,,a1dbb44f
4,Sun,2001-08-19,,Hertha BSC,2–3,Energie Cottbus,,,Wolfgang Stark,/en/matches/7d4ffafd/Hertha-BSC-Energie-Cottbus-August-19-2001-Bundesliga,,7d4ffafd
4,Sun,2001-08-19,,Köln,0–2,M'Gladbach,,,Lutz Wagner,/en/matches/1713d4d2/Koln-Monchengladbach-August-19-2001-Bundesliga,,1713d4d2
1,Tue,2001-08-21,,Schalke 04,3–1,Hansa Rostock,,,Uwe Kemmling,/en/matches/0bb53dbd/Schalke-04-Hansa-Rostock-August-21-2001-Bundesliga,,0bb53dbd
5,Sat,2001-09-08,,1860 Munich,1–0,Nürnberg,,,Knut Kircher,/en/matches/632ab887/1860-Munich-Nurnberg-September-8-2001-Bundesliga,,632ab887
5,Sat,2001-09-08,,Dortmund,0–2,Bayern Munich,,,Lutz Michael Fröhlich,/en/matches/533d39a0/Der-Klassiker-Dortmund-Bayern-Munich-September-8-2001-Bundesliga,,533d39a0
5,Sat,2001-09-08,,Energie Cottbus,3–3,Wolfsburg,,,Peter Sippel,/en/matches/efb7483b/Energie-Cottbus-Wolfsburg-September-8-2001-Bundesliga,,efb7483b
5,Sat,2001-09-08,,Freiburg,1–1,Hansa Rostock,,,Hellmut Krug,/en/matches/ad3617e5/Freiburg-Hansa-Rostock-September-8-2001-Bundesliga,,ad3617e5
5,Sat,2001-09-08,,M'Gladbach,0–1,Leverkusen,,,Hartmut Strampe,/en/matches/c0ff7bf4/Monchengladbach-Bayer-Leverkusen-September-8-2001-Bundesliga,,c0ff7bf4
5,Sat,2001-09-08,,St. Pauli,0–2,Schalke 04,,,Jörg Keßler,/en/matches/af3713da/St-Pauli-Schalke-04-September-8-2001-Bundesliga,,af3713da
5,Sat,2001-09-08,,Stuttgart,0–0,Hertha BSC,,,Peter Gagelmann,/en/matches/07094a67/Stuttgart-Hertha-BSC-September-8-2001-Bundesliga,,07094a67
5,Sun,2001-09-09,,Kaiserslautern,2–1,Werder Bremen,,,Hermann Albrecht,/en/matches/f856884c/Kaiserslautern-Werder-Bremen-September-9-2001-Bundesliga,,f856884c
5,Sun,2001-09-09,,Köln,2–1,Hamburger SV,,,Herbert Fandel,/en/matches/de8c9896/Koln-Hamburger-SV-September-9-2001-Bundesliga,,de8c9896
6,Sat,2001-09-15,,Bayern Munich,1–0,Freiburg,,,Michael Weiner,/en/matches/8ce4d4d8/Bayern-Munich-Freiburg-September-15-2001-Bundesliga,,8ce4d4d8
6,Sat,2001-09-15,,Hamburger SV,3–3,M'Gladbach,,,Hellmut Krug,/en/matches/1984012d/Hamburger-SV-Monchengladbach-September-15-2001-Bundesliga,,1984012d
6,Sat,2001-09-15,,Leverkusen,3–1,St. Pauli,,,Uwe Kemmling,/en/matches/e92e577b/Bayer-Leverkusen-St-Pauli-September-15-2001-Bundesliga,,e92e577b
6,Sat,2001-09-15,,Nürnberg,0–2,Kaiserslautern,,,Torsten Koop,/en/matches/663c4e67/Nurnberg-Kaiserslautern-September-15-2001-Bundesliga,,663c4e67
6,Sat,2001-09-15,,Schalke 04,1–0,Dortmund,,,Herbert Fandel,/en/matches/b8877f5c/Revierderby-Schalke-04-Dortmund-September-15-2001-Bundesliga,,b8877f5c
6,Sat,2001-09-15,,Werder Bremen,1–1,Köln,,,Florian Meyer,/en/matches/357dab48/Werder-Bremen-Koln-September-15-2001-Bundesliga,,357dab48
6,Sat,2001-09-15,,Wolfsburg,0–2,Stuttgart,,,Jürgen Aust,/en/matches/4204e1d3/Wolfsburg-Stuttgart-September-15-2001-Bundesliga,,4204e1d3
6,Sun,2001-09-16,,Hansa Rostock,0–0,Energie Cottbus,,,Helmut Fleischer,/en/matches/f041a9d0/Hansa-Rostock-Energie-Cottbus-September-16-2001-Bundesliga,,f041a9d0
6,Sun,2001-09-16,,Hertha BSC,2–1,1860 Munich,,,Lutz Wagner,/en/matches/aadc7b96/Hertha-BSC-1860-Munich-September-16-2001-Bundesliga,,aadc7b96
7,Sat,2001-09-22,,Dortmund,1–1,Leverkusen,,,Jürgen Jansen,/en/matches/97ff23ca/Dortmund-Bayer-Leverkusen-September-22-2001-Bundesliga,,97ff23ca
7,Sat,2001-09-22,,Energie Cottbus,0–3,Bayern Munich,,,Jürgen Aust,/en/matches/0649cfc8/Energie-Cottbus-Bayern-Munich-September-22-2001-Bundesliga,,0649cfc8
7,Sat,2001-09-22,,Freiburg,2–0,Schalke 04,,,Peter Gagelmann,/en/matches/7bcdb577/Freiburg-Schalke-04-September-22-2001-Bundesliga,,7bcdb577
7,Sat,2001-09-22,,Hamburger SV,0–4,Werder Bremen,,,Lutz Michael Fröhlich,/en/matches/a4e8fb71/Hamburger-SV-Werder-Bremen-September-22-2001-Bundesliga,,a4e8fb71
7,Sat,2001-09-22,,Kaiserslautern,4–1,Hertha BSC,,,Hartmut Strampe,/en/matches/8d8baa42/Kaiserslautern-Hertha-BSC-September-22-2001-Bundesliga,,8d8baa42
7,Sat,2001-09-22,,Köln,1–2,Nürnberg,,,Edgar Steinborn,/en/matches/7dab7e66/Koln-Nurnberg-September-22-2001-Bundesliga,,7dab7e66
7,Sat,2001-09-22,,Stuttgart,2–1,Hansa Rostock,,,Jörg Keßler,/en/matches/79e77513/Stuttgart-Hansa-Rostock-September-22-2001-Bundesliga,,79e77513
7,Sun,2001-09-23,,1860 Munich,2–1,Wolfsburg,,,Thorsten Kinhöfer,/en/matches/f68734ed/1860-Munich-Wolfsburg-September-23-2001-Bundesliga,,f68734ed
7,Sun,2001-09-23,,M'Gladbach,2–2,St. Pauli,,,Franz-Xaver Wack,/en/matches/0d845c21/Monchengladbach-St-Pauli-September-23-2001-Bundesliga,,0d845c21
8,Sat,2001-09-29,,Hansa Rostock,2–2,1860 Munich,,,Herbert Fandel,/en/matches/bcad5ba3/Hansa-Rostock-1860-Munich-September-29-2001-Bundesliga,,bcad5ba3
8,Sat,2001-09-29,,Hertha BSC,3–0,Köln,,,Hellmut Krug,/en/matches/077180d2/Hertha-BSC-Koln-September-29-2001-Bundesliga,,077180d2
8,Sat,2001-09-29,,Nürnberg,0–0,Hamburger SV,,,Uwe Kemmling,/en/matches/a5c20abf/Nurnberg-Hamburger-SV-September-29-2001-Bundesliga,,a5c20abf
8,Sat,2001-09-29,,Schalke 04,2–0,Energie Cottbus,,,Hermann Albrecht,/en/matches/e3351360/Schalke-04-Energie-Cottbus-September-29-2001-Bundesliga,,e3351360
8,Sat,2001-09-29,,St. Pauli,1–2,Dortmund,,,Peter Sippel,/en/matches/09b88203/St-Pauli-Dortmund-September-29-2001-Bundesliga,,09b88203
8,Sat,2001-09-29,,Werder Bremen,1–0,M'Gladbach,,,Michael Weiner,/en/matches/39c383c0/Werder-Bremen-Monchengladbach-September-29-2001-Bundesliga,,39c383c0
8,Sat,2001-09-29,,Wolfsburg,2–0,Kaiserslautern,,,Alfons Berg,/en/matches/181f9699/Wolfsburg-Kaiserslautern-September-29-2001-Bundesliga,,181f9699
8,Sun,2001-09-30,,Bayern Munich,4–0,Stuttgart,,,Florian Meyer,/en/matches/a634a076/Bayern-Munich-Stuttgart-September-30-2001-Bundesliga,,a634a076
8,Sun,2001-09-30,,Leverkusen,4–1,Freiburg,,,Helmut Fleischer,/en/matches/b57c4cc8/Bayer-Leverkusen-Freiburg-September-30-2001-Bundesliga,,b57c4cc8
9,Sat,2001-10-13,,1860 Munich,1–5,Bayern Munich,,,Hellmut Krug,/en/matches/2e564bf0/1860-Munich-Bayern-Munich-October-13-2001-Bundesliga,,2e564bf0
9,Sat,2001-10-13,,Energie Cottbus,2–3,Leverkusen,,,Herbert Fandel,/en/matches/df459486/Energie-Cottbus-Bayer-Leverkusen-October-13-2001-Bundesliga,,df459486
9,Sat,2001-10-13,,Freiburg,2–2,St. Pauli,,,Lutz Michael Fröhlich,/en/matches/b71a9662/Freiburg-St-Pauli-October-13-2001-Bundesliga,,b71a9662
9,Sat,2001-10-13,,Hamburger SV,4–0,Hertha BSC,,,Edgar Steinborn,/en/matches/dae5c61f/Hamburger-SV-Hertha-BSC-October-13-2001-Bundesliga,,dae5c61f
9,Sat,2001-10-13,,Kaiserslautern,3–1,Hansa Rostock,,,Wolfgang Stark,/en/matches/261e90fb/Kaiserslautern-Hansa-Rostock-October-13-2001-Bundesliga,,261e90fb
9,Sat,2001-10-13,,M'Gladbach,1–2,Dortmund,,,Jürgen Aust,/en/matches/2cec7311/Monchengladbach-Dortmund-October-13-2001-Bundesliga,,2cec7311
9,Sat,2001-10-13,,Stuttgart,3–0,Schalke 04,,,Michael Weiner,/en/matches/895f6ab3/Stuttgart-Schalke-04-October-13-2001-Bundesliga,,895f6ab3
9,Sun,2001-10-14,,Köln,0–4,Wolfsburg,,,Hermann Albrecht,/en/matches/21443870/Koln-Wolfsburg-October-14-2001-Bundesliga,,21443870
9,Sun,2001-10-14,,Werder Bremen,3–0,Nürnberg,,,Lutz Wagner,/en/matches/fd4e4b89/Werder-Bremen-Nurnberg-October-14-2001-Bundesliga,,fd4e4b89
10,Sat,2001-10-20,,Bayern Munich,4–1,Kaiserslautern,,,Jürgen Jansen,/en/matches/0e09a25a/Bayern-Munich-Kaiserslautern-October-20-2001-Bundesliga,,0e09a25a
10,Sat,2001-10-20,,Hansa Rostock,3–0,Köln,,,Hartmut Strampe,/en/matches/9f65b641/Hansa-Rostock-Koln-October-20-2001-Bundesliga,,9f65b641
10,Sat,2001-10-20,,Hertha BSC,3–1,Werder Bremen,,,Markus Merk,/en/matches/35a69c52/Hertha-BSC-Werder-Bremen-October-20-2001-Bundesliga,,35a69c52
10,Sat,2001-10-20,,Leverkusen,4–1,Stuttgart,,,Peter Sippel,/en/matches/e921917c/Bayer-Leverkusen-Stuttgart-October-20-2001-Bundesliga,,e921917c
10,Sat,2001-10-20,,Nürnberg,1–2,M'Gladbach,,,Jörg Keßler,/en/matches/de1fe4d2/Nurnberg-Monchengladbach-October-20-2001-Bundesliga,,de1fe4d2
10,Sat,2001-10-20,,Schalke 04,1–0,1860 Munich,,,Peter Gagelmann,/en/matches/7327ab62/Schalke-04-1860-Munich-October-20-2001-Bundesliga,,7327ab62
10,Sat,2001-10-20,,St. Pauli,4–0,Energie Cottbus,,,Torsten Koop,/en/matches/b7634647/St-Pauli-Energie-Cottbus-October-20-2001-Bundesliga,,b7634647
10,Sun,2001-10-21,,Dortmund,0–2,Freiburg,,,Alfons Berg,/en/matches/83c11f76/Dortmund-Freiburg-October-21-2001-Bundesliga,,83c11f76
10,Sun,2001-10-21,,Wolfsburg,0–1,Hamburger SV,,,Franz-Xaver Wack,/en/matches/cbe0125f/Wolfsburg-Hamburger-SV-October-21-2001-Bundesliga,,cbe0125f
11,Sat,2001-10-27,,1860 Munich,1–4,Leverkusen,,,Hartmut Strampe,/en/matches/e36e28f1/1860-Munich-Bayer-Leverkusen-October-27-2001-Bundesliga,,e36e28f1
11,Sat,2001-10-27,,Energie Cottbus,0–2,Dortmund,,,Uwe Kemmling,/en/matches/3c03efba/Energie-Cottbus-Dortmund-October-27-2001-Bundesliga,,3c03efba
11,Sat,2001-10-27,,Kaiserslautern,0–0,Schalke 04,,,Helmut Fleischer,/en/matches/8c5e2763/Kaiserslautern-Schalke-04-October-27-2001-Bundesliga,,8c5e2763
11,Sat,2001-10-27,,Köln,0–2,Bayern Munich,,,Lutz Michael Fröhlich,/en/matches/df07ed02/Koln-Bayern-Munich-October-27-2001-Bundesliga,,df07ed02
11,Sat,2001-10-27,,M'Gladbach,2–2,Freiburg,,,Markus Merk,/en/matches/74f4476d/Monchengladbach-Freiburg-October-27-2001-Bundesliga,,74f4476d
11,Sat,2001-10-27,,Stuttgart,2–0,St. Pauli,,,Herbert Fandel,/en/matches/49606031/Stuttgart-St-Pauli-October-27-2001-Bundesliga,,49606031
11,Sat,2001-10-27,,Werder Bremen,1–0,Wolfsburg,,,Edgar Steinborn,/en/matches/bf31b11b/Werder-Bremen-Wolfsburg-October-27-2001-Bundesliga,,bf31b11b
11,Sun,2001-10-28,,Hamburger SV,0–1,Hansa Rostock,,,Hermann Albrecht,/en/matches/2fd5989a/Hamburger-SV-Hansa-Rostock-October-28-2001-Bundesliga,,2fd5989a
11,Sun,2001-10-28,,Nürnberg,1–3,Hertha BSC,,,Peter Gagelmann,/en/matches/12ca87f6/Nurnberg-Hertha-BSC-October-28-2001-Bundesliga,,12ca87f6
12,Sat,2001-11-03,,Bayern Munich,3–0,Hamburger SV,,,Alfons Berg,/en/matches/1f6dc862/Bayern-Munich-Hamburger-SV-November-3-2001-Bundesliga,,1f6dc862
12,Sat,2001-11-03,,Dortmund,1–0,Stuttgart,,,Wolfgang Stark,/en/matches/d00a65ef/Dortmund-Stuttgart-November-3-2001-Bundesliga,,d00a65ef
12,Sat,2001-11-03,,Hansa Rostock,0–1,Werder Bremen,,,Jürgen Aust,/en/matches/f0a1c1e4/Hansa-Rostock-Werder-Bremen-November-3-2001-Bundesliga,,f0a1c1e4
12,Sat,2001-11-03,,Leverkusen,2–1,Kaiserslautern,,,Florian Meyer,/en/matches/eda9e1db/Bayer-Leverkusen-Kaiserslautern-November-3-2001-Bundesliga,,eda9e1db
12,Sat,2001-11-03,,Schalke 04,3–1,Köln,,,Lutz Wagner,/en/matches/65478643/Schalke-04-Koln-November-3-2001-Bundesliga,,65478643
12,Sat,2001-11-03,,St. Pauli,0–3,1860 Munich,,,Michael Weiner,/en/matches/a41549ac/St-Pauli-1860-Munich-November-3-2001-Bundesliga,,a41549ac
12,Sat,2001-11-03,,Wolfsburg,5–0,Nürnberg,,,Torsten Koop,/en/matches/5088c613/Wolfsburg-Nurnberg-November-3-2001-Bundesliga,,5088c613
12,Sun,2001-11-04,,Freiburg,3–1,Energie Cottbus,,,Jörg Keßler,/en/matches/8e17fcc6/Freiburg-Energie-Cottbus-November-4-2001-Bundesliga,,8e17fcc6
12,Sun,2001-11-04,,Hertha BSC,3–0,M'Gladbach,,,Hellmut Krug,/en/matches/95dbda21/Hertha-BSC-Monchengladbach-November-4-2001-Bundesliga,,95dbda21
13,Sat,2001-11-17,,1860 Munich,1–3,Dortmund,,,Torsten Koop,/en/matches/15b57140/1860-Munich-Dortmund-November-17-2001-Bundesliga,,15b57140
13,Sat,2001-11-17,,Hamburger SV,0–0,Schalke 04,,,Lutz Michael Fröhlich,/en/matches/bc02a292/Hamburger-SV-Schalke-04-November-17-2001-Bundesliga,,bc02a292
13,Sat,2001-11-17,,Hertha BSC,2–0,Wolfsburg,,,Wolfgang Stark,/en/matches/fecbeece/Hertha-BSC-Wolfsburg-November-17-2001-Bundesliga,,fecbeece
13,Sat,2001-11-17,,Kaiserslautern,5–1,St. Pauli,,,Hartmut Strampe,/en/matches/e7a23780/Kaiserslautern-St-Pauli-November-17-2001-Bundesliga,,e7a23780
13,Sat,2001-11-17,,Köln,1–2,Leverkusen,,,Uwe Kemmling,/en/matches/6fa4d75e/Koln-Bayer-Leverkusen-November-17-2001-Bundesliga,,6fa4d75e
13,Sat,2001-11-17,,Stuttgart,3–0,Freiburg,,,Edgar Steinborn,/en/matches/74cf3886/Stuttgart-Freiburg-November-17-2001-Bundesliga,,74cf3886
13,Sat,2001-11-17,,Werder Bremen,1–0,Bayern Munich,,,Herbert Fandel,/en/matches/ff96e76d/Werder-Bremen-Bayern-Munich-November-17-2001-Bundesliga,,ff96e76d
13,Sun,2001-11-18,,M'Gladbach,0–0,Energie Cottbus,,,Peter Sippel,/en/matches/a90a0ef5/Monchengladbach-Energie-Cottbus-November-18-2001-Bundesliga,,a90a0ef5
13,Sun,2001-11-18,,Nürnberg,2–0,Hansa Rostock,,,Jürgen Jansen,/en/matches/0b48877b/Nurnberg-Hansa-Rostock-November-18-2001-Bundesliga,,0b48877b
14,Sat,2001-11-24,,Bayern Munich,0–0,Nürnberg,,,Michael Weiner,/en/matches/7a7f6c8a/Bayern-Munich-Nurnberg-November-24-2001-Bundesliga,,7a7f6c8a
14,Sat,2001-11-24,,Energie Cottbus,0–0,Stuttgart,,,Hellmut Krug,/en/matches/8a17082b/Energie-Cottbus-Stuttgart-November-24-2001-Bundesliga,,8a17082b
14,Sat,2001-11-24,,Hansa Rostock,1–1,Hertha BSC,,,Florian Meyer,/en/matches/ba034f59/Hansa-Rostock-Hertha-BSC-November-24-2001-Bundesliga,,ba034f59
14,Sat,2001-11-24,,Leverkusen,4–1,Hamburger SV,,,Herbert Fandel,/en/matches/c21fbfbc/Bayer-Leverkusen-Hamburger-SV-November-24-2001-Bundesliga,,c21fbfbc
14,Sat,2001-11-24,,Schalke 04,1–4,Werder Bremen,,,Franz-Xaver Wack,/en/matches/fda5c912/Schalke-04-Werder-Bremen-November-24-2001-Bundesliga,,fda5c912
14,Sat,2001-11-24,,St. Pauli,1–2,Köln,,,Markus Merk,/en/matches/0e5f7ccb/St-Pauli-Koln-November-24-2001-Bundesliga,,0e5f7ccb
14,Sat,2001-11-24,,Wolfsburg,3–1,M'Gladbach,,,Helmut Fleischer,/en/matches/22b36258/Wolfsburg-Monchengladbach-November-24-2001-Bundesliga,,22b36258
14,Sun,2001-11-25,,Dortmund,3–0,Kaiserslautern,,,Lutz Wagner,/en/matches/39582dd2/Dortmund-Kaiserslautern-November-25-2001-Bundesliga,,39582dd2
14,Sun,2001-11-25,,Freiburg,1–3,1860 Munich,,,Jürgen Jansen,/en/matches/b27a9060/Freiburg-1860-Munich-November-25-2001-Bundesliga,,b27a9060
15,Sat,2001-12-01,,1860 Munich,1–0,Energie Cottbus,,,Markus Merk,/en/matches/fa260e81/1860-Munich-Energie-Cottbus-December-1-2001-Bundesliga,,fa260e81
15,Sat,2001-12-01,,Hansa Rostock,1–2,Wolfsburg,,,Peter Gagelmann,/en/matches/60b64ab9/Hansa-Rostock-Wolfsburg-December-1-2001-Bundesliga,,60b64ab9
15,Sat,2001-12-01,,Kaiserslautern,3–0,Freiburg,,,Wolfgang Stark,/en/matches/0b20b88a/Kaiserslautern-Freiburg-December-1-2001-Bundesliga,,0b20b88a
15,Sat,2001-12-01,,Köln,0–2,Dortmund,,,Herbert Fandel,/en/matches/79e8d445/Koln-Dortmund-December-1-2001-Bundesliga,,79e8d445
15,Sat,2001-12-01,,Nürnberg,0–3,Schalke 04,,,Hartmut Strampe,/en/matches/f14c3a60/Nurnberg-Schalke-04-December-1-2001-Bundesliga,,f14c3a60
15,Sat,2001-12-01,,Stuttgart,1–1,M'Gladbach,,,Alfons Berg,/en/matches/a852e14a/Stuttgart-Monchengladbach-December-1-2001-Bundesliga,,a852e14a
15,Sat,2001-12-01,,Werder Bremen,2–1,Leverkusen,,,Jörg Keßler,/en/matches/fb49757b/Werder-Bremen-Bayer-Leverkusen-December-1-2001-Bundesliga,,fb49757b
15,Sun,2001-12-02,,Hamburger SV,4–3,St. Pauli,,,Hellmut Krug,/en/matches/2783918d/Hamburger-SV-St-Pauli-December-2-2001-Bundesliga,,2783918d
15,Sun,2001-12-02,,Hertha BSC,2–1,Bayern Munich,,,Jürgen Aust,/en/matches/c2c92ca2/Hertha-BSC-Bayern-Munich-December-2-2001-Bundesliga,,c2c92ca2
16,Sat,2001-12-08,,Bayern Munich,3–3,Wolfsburg,,,Torsten Koop,/en/matches/3d7a446b/Bayern-Munich-Wolfsburg-December-8-2001-Bundesliga,,3d7a446b
16,Sat,2001-12-08,,Dortmund,1–0,Hamburger SV,,,Helmut Fleischer,/en/matches/d1a277d8/Dortmund-Hamburger-SV-December-8-2001-Bundesliga,,d1a277d8
16,Sat,2001-12-08,,Energie Cottbus,0–2,Kaiserslautern,,,Lutz Michael Fröhlich,/en/matches/b5e494ca/Energie-Cottbus-Kaiserslautern-December-8-2001-Bundesliga,,b5e494ca
16,Sat,2001-12-08,,Leverkusen,4–2,Nürnberg,,,Lutz Wagner,/en/matches/55e9f2c0/Bayer-Leverkusen-Nurnberg-December-8-2001-Bundesliga,,55e9f2c0
16,Sat,2001-12-08,,M'Gladbach,0–2,Hansa Rostock,,,Markus Merk,/en/matches/9f2795bb/Monchengladbach-Hansa-Rostock-December-8-2001-Bundesliga,,9f2795bb
16,Sat,2001-12-08,,St. Pauli,0–3,Werder Bremen,,,Hermann Albrecht,/en/matches/167d0d0f/St-Pauli-Werder-Bremen-December-8-2001-Bundesliga,,167d0d0f
16,Sat,2001-12-08,,Stuttgart,0–1,1860 Munich,,,Uwe Kemmling,/en/matches/d77a8ae3/Stuttgart-1860-Munich-December-8-2001-Bundesliga,,d77a8ae3
16,Sun,2001-12-09,,Freiburg,0–0,Köln,,,Franz-Xaver Wack,/en/matches/7bcbfb17/Freiburg-Koln-December-9-2001-Bundesliga,,7bcbfb17
16,Sun,2001-12-09,,Schalke 04,0–0,Hertha BSC,,,Edgar Steinborn,/en/matches/b0c01d72/Schalke-04-Hertha-BSC-December-9-2001-Bundesliga,,b0c01d72
17,Sat,2001-12-15,,1860 Munich,2–2,M'Gladbach,,,Herbert Fandel,/en/matches/c5667750/1860-Munich-Monchengladbach-December-15-2001-Bundesliga,,c5667750
17,Sat,2001-12-15,,Hamburger SV,1–1,Freiburg,,,Markus Merk,/en/matches/f6a16c3c/Hamburger-SV-Freiburg-December-15-2001-Bundesliga,,f6a16c3c
17,Sat,2001-12-15,,Hansa Rostock,1–0,Bayern Munich,,,Edgar Steinborn,/en/matches/32aa796d/Hansa-Rostock-Bayern-Munich-December-15-2001-Bundesliga,,32aa796d
