week,day,date,time,home_team,score,away_team,attendance,venue,referee,match_report,notes,game_id
5,Sat,2011-09-10,,Bayern Munich,7–0,Freiburg,,,Tobias Welz,/en/matches/ba590f42/Bayern-Munich-Freiburg-September-10-2011-Bundesliga,,ba590f42
5,Sat,2011-09-10,,Dortmund,1–2,Hertha BSC,,,Marco Fritz,/en/matches/a1df5e42/Dortmund-Hertha-BSC-September-10-2011-Bundesliga,,a1df5e42
5,Sat,2011-09-10,,M'Gladbach,1–0,Kaiserslautern,,,Florian Meyer,/en/matches/8f805ae3/Monchengladbach-Kaiserslautern-September-10-2011-Bundesliga,,8f805ae3
5,Sat,2011-09-10,,Mainz 05,0–4,Hoffenheim,,,Markus Wingenbach,/en/matches/ece3ee4d/Mainz-05-Hoffenheim-September-10-2011-Bundesliga,,ece3ee4d
5,Sat,2011-09-10,,Stuttgart,3–0,Hannover 96,,,Felix Brych,/en/matches/5958aaa7/Stuttgart-Hannover-96-September-10-2011-Bundesliga,,5958aaa7
5,Sat,2011-09-10,,Werder Bremen,2–0,Hamburger SV,,,Manuel Gräfe,/en/matches/0108fb6c/Werder-Bremen-Hamburger-SV-September-10-2011-Bundesliga,,0108fb6c
5,Sun,2011-09-11,,Köln,1–2,Nürnberg,,,Michael Weiner,/en/matches/a619e349/Koln-Nurnberg-September-11-2011-Bundesliga,,a619e349
5,Sun,2011-09-11,,Wolfsburg,2–1,Schalke 04,,,Deniz Aytekin,/en/matches/78fd9f8b/Wolfsburg-Schalke-04-September-11-2011-Bundesliga,,78fd9f8b
6,Fri,2011-09-16,,Freiburg,1–2,Stuttgart,,,Guido Winkmann,/en/matches/a6e46e28/Freiburg-Stuttgart-September-16-2011-Bundesliga,,a6e46e28
6,Sat,2011-09-17,,Hamburger SV,0–1,M'Gladbach,,,Peter Sippel,/en/matches/2a10268f/Hamburger-SV-Monchengladbach-September-17-2011-Bundesliga,,2a10268f
6,Sat,2011-09-17,,Hertha BSC,2–2,Augsburg,,,Markus Schmidt,/en/matches/1b9b9096/Hertha-BSC-Augsburg-September-17-2011-Bundesliga,,1b9b9096
6,Sat,2011-09-17,,Hoffenheim,3–1,Wolfsburg,,,Marco Fritz,/en/matches/2fb937da/Hoffenheim-Wolfsburg-September-17-2011-Bundesliga,,2fb937da
6,Sat,2011-09-17,,Kaiserslautern,3–1,Mainz 05,,,Wolfgang Stark,/en/matches/f240d84b/Kaiserslautern-Mainz-05-September-17-2011-Bundesliga,,f240d84b
6,Sat,2011-09-17,,Leverkusen,1–4,Köln,,,Günter Perl,/en/matches/9b1d9b5b/Bayer-Leverkusen-Koln-September-17-2011-Bundesliga,,9b1d9b5b
6,Sat,2011-09-17,,Nürnberg,1–1,Werder Bremen,,,Jochen Drees,/en/matches/23a7a62c/Nurnberg-Werder-Bremen-September-17-2011-Bundesliga,,23a7a62c
6,Sun,2011-09-18,,Hannover 96,2–1,Dortmund,,,Peter Gagelmann,/en/matches/0904f6aa/Hannover-96-Dortmund-September-18-2011-Bundesliga,,0904f6aa
6,Sun,2011-09-18,,Schalke 04,0–2,Bayern Munich,,,Florian Meyer,/en/matches/5ed17a25/Schalke-04-Bayern-Munich-September-18-2011-Bundesliga,,5ed17a25
7,Fri,2011-09-23,,Stuttgart,1–2,Hamburger SV,,,Felix Zwayer,/en/matches/79b11f5c/Stuttgart-Hamburger-SV-September-23-2011-Bundesliga,,79b11f5c
7,Sat,2011-09-24,,Augsburg,0–0,Hannover 96,,,Christian Dingert,/en/matches/b2737eba/Augsburg-Hannover-96-September-24-2011-Bundesliga,,b2737eba
7,Sat,2011-09-24,,Bayern Munich,3–0,Leverkusen,,,Manuel Gräfe,/en/matches/3f89b606/Bayern-Munich-Bayer-Leverkusen-September-24-2011-Bundesliga,,3f89b606
7,Sat,2011-09-24,,M'Gladbach,1–0,Nürnberg,,,Knut Kircher,/en/matches/61860633/Monchengladbach-Nurnberg-September-24-2011-Bundesliga,,61860633
7,Sat,2011-09-24,,Mainz 05,1–2,Dortmund,,,Michael Weiner,/en/matches/c49bd67d/Mainz-05-Dortmund-September-24-2011-Bundesliga,,c49bd67d
7,Sat,2011-09-24,,Schalke 04,4–2,Freiburg,,,Markus Wingenbach,/en/matches/d1fbe1bf/Schalke-04-Freiburg-September-24-2011-Bundesliga,,d1fbe1bf
7,Sat,2011-09-24,,Wolfsburg,1–0,Kaiserslautern,,,Thorsten Kinhöfer,/en/matches/b1accbb7/Wolfsburg-Kaiserslautern-September-24-2011-Bundesliga,,b1accbb7
7,Sun,2011-09-25,,Köln,2–0,Hoffenheim,,,Peter Sippel,/en/matches/ff61b53f/Koln-Hoffenheim-September-25-2011-Bundesliga,,ff61b53f
7,Sun,2011-09-25,,Werder Bremen,2–1,Hertha BSC,,,Felix Brych,/en/matches/04841694/Werder-Bremen-Hertha-BSC-September-25-2011-Bundesliga,,04841694
8,Fri,2011-09-30,,Kaiserslautern,0–2,Stuttgart,,,Günter Perl,/en/matches/e6c3b582/Kaiserslautern-Stuttgart-September-30-2011-Bundesliga,,e6c3b582
8,Sat,2011-10-01,,Dortmund,4–0,Augsburg,,,Babak Rafati,/en/matches/3854dc46/Dortmund-Augsburg-October-1-2011-Bundesliga,,3854dc46
8,Sat,2011-10-01,,Freiburg,1–0,M'Gladbach,,,Markus Schmidt,/en/matches/810f4b40/Freiburg-Monchengladbach-October-1-2011-Bundesliga,,810f4b40
8,Sat,2011-10-01,,Hertha BSC,3–0,Köln,,,Florian Meyer,/en/matches/dcee56a2/Hertha-BSC-Koln-October-1-2011-Bundesliga,,dcee56a2
8,Sat,2011-10-01,,Hoffenheim,0–0,Bayern Munich,,,Thorsten Kinhöfer,/en/matches/8319b847/Hoffenheim-Bayern-Munich-October-1-2011-Bundesliga,,8319b847
8,Sat,2011-10-01,,Leverkusen,3–1,Wolfsburg,,,Felix Brych,/en/matches/e50e4c62/Bayer-Leverkusen-Wolfsburg-October-1-2011-Bundesliga,,e50e4c62
8,Sat,2011-10-01,,Nürnberg,3–3,Mainz 05,,,Peter Gagelmann,/en/matches/11c86d4e/Nurnberg-Mainz-05-October-1-2011-Bundesliga,,11c86d4e
8,Sun,2011-10-02,,Hamburger SV,1–2,Schalke 04,,,Knut Kircher,/en/matches/e1c6cb05/Hamburger-SV-Schalke-04-October-2-2011-Bundesliga,,e1c6cb05
8,Sun,2011-10-02,,Hannover 96,3–2,Werder Bremen,,,Guido Winkmann,/en/matches/4bc2e2e8/Hannover-96-Werder-Bremen-October-2-2011-Bundesliga,,4bc2e2e8
9,Fri,2011-10-14,,Werder Bremen,0–2,Dortmund,,,Florian Meyer,/en/matches/26b44cf7/Werder-Bremen-Dortmund-October-14-2011-Bundesliga,,26b44cf7
9,Sat,2011-10-15,,Bayern Munich,4–0,Hertha BSC,,,Michael Weiner,/en/matches/dbf84ce6/Bayern-Munich-Hertha-BSC-October-15-2011-Bundesliga,,dbf84ce6
9,Sat,2011-10-15,,M'Gladbach,2–2,Leverkusen,,,Wolfgang Stark,/en/matches/a77512e8/Monchengladbach-Bayer-Leverkusen-October-15-2011-Bundesliga,,a77512e8
9,Sat,2011-10-15,,Mainz 05,0–1,Augsburg,,,Marco Fritz,/en/matches/88097402/Mainz-05-Augsburg-October-15-2011-Bundesliga,,88097402
9,Sat,2011-10-15,,Schalke 04,1–2,Kaiserslautern,,,Peter Sippel,/en/matches/17330397/Schalke-04-Kaiserslautern-October-15-2011-Bundesliga,,17330397
9,Sat,2011-10-15,,Stuttgart,2–0,Hoffenheim,,,Babak Rafati,/en/matches/8cca9a8c/Stuttgart-Hoffenheim-October-15-2011-Bundesliga,,8cca9a8c
9,Sat,2011-10-15,,Wolfsburg,2–1,Nürnberg,,,Tobias Welz,/en/matches/7398aa11/Wolfsburg-Nurnberg-October-15-2011-Bundesliga,,7398aa11
9,Sun,2011-10-16,,Freiburg,1–2,Hamburger SV,,,Deniz Aytekin,/en/matches/32d4f3db/Freiburg-Hamburger-SV-October-16-2011-Bundesliga,,32d4f3db
9,Sun,2011-10-16,,Köln,2–0,Hannover 96,,,Jochen Drees,/en/matches/06e1aac4/Koln-Hannover-96-October-16-2011-Bundesliga,,06e1aac4
10,Fri,2011-10-21,,Augsburg,1–1,Werder Bremen,,,Knut Kircher,/en/matches/d5c74c8c/Augsburg-Werder-Bremen-October-21-2011-Bundesliga,,d5c74c8c
10,Sat,2011-10-22,,Dortmund,5–0,Köln,,,Felix Brych,/en/matches/d3806622/Dortmund-Koln-October-22-2011-Bundesliga,,d3806622
10,Sat,2011-10-22,,Hamburger SV,1–1,Wolfsburg,,,Günter Perl,/en/matches/9eedb2c6/Hamburger-SV-Wolfsburg-October-22-2011-Bundesliga,,9eedb2c6
10,Sat,2011-10-22,,Hertha BSC,0–0,Mainz 05,,,Wolfgang Stark,/en/matches/9a393e4b/Hertha-BSC-Mainz-05-October-22-2011-Bundesliga,,9a393e4b
10,Sat,2011-10-22,,Hoffenheim,1–0,M'Gladbach,,,Christian Dingert,/en/matches/af2a0072/Hoffenheim-Monchengladbach-October-22-2011-Bundesliga,,af2a0072
10,Sat,2011-10-22,,Kaiserslautern,1–0,Freiburg,,,Robert Hartmann,/en/matches/6d9ff18a/Kaiserslautern-Freiburg-October-22-2011-Bundesliga,,6d9ff18a
10,Sat,2011-10-22,,Nürnberg,2–2,Stuttgart,,,Markus Wingenbach,/en/matches/f59acc59/Nurnberg-Stuttgart-October-22-2011-Bundesliga,,f59acc59
10,Sun,2011-10-23,,Hannover 96,2–1,Bayern Munich,,,Manuel Gräfe,/en/matches/8f052673/Hannover-96-Bayern-Munich-October-23-2011-Bundesliga,,8f052673
10,Sun,2011-10-23,,Leverkusen,0–1,Schalke 04,,,Felix Zwayer,/en/matches/ea391b1f/Bayer-Leverkusen-Schalke-04-October-23-2011-Bundesliga,,ea391b1f
11,Fri,2011-10-28,,Freiburg,0–1,Leverkusen,,,Marco Fritz,/en/matches/5598176d/Freiburg-Bayer-Leverkusen-October-28-2011-Bundesliga,,5598176d
11,Sat,2011-10-29,,Bayern Munich,4–0,Nürnberg,,,Florian Meyer,/en/matches/27ffeb81/Bayern-Munich-Nurnberg-October-29-2011-Bundesliga,,27ffeb81
11,Sat,2011-10-29,,M'Gladbach,2–1,Hannover 96,,,Thorsten Kinhöfer,/en/matches/b58a3691/Monchengladbach-Hannover-96-October-29-2011-Bundesliga,,b58a3691
11,Sat,2011-10-29,,Mainz 05,1–3,Werder Bremen,,,Deniz Aytekin,/en/matches/c5e6fc24/Mainz-05-Werder-Bremen-October-29-2011-Bundesliga,,c5e6fc24
11,Sat,2011-10-29,,Schalke 04,3–1,Hoffenheim,,,Tobias Welz,/en/matches/76919ecb/Schalke-04-Hoffenheim-October-29-2011-Bundesliga,,76919ecb
11,Sat,2011-10-29,,Stuttgart,1–1,Dortmund,,,Manuel Gräfe,/en/matches/993ae9a6/Stuttgart-Dortmund-October-29-2011-Bundesliga,,993ae9a6
11,Sat,2011-10-29,,Wolfsburg,2–3,Hertha BSC,,,Robert Hartmann,/en/matches/e5e75d32/Wolfsburg-Hertha-BSC-October-29-2011-Bundesliga,,e5e75d32
11,Sun,2011-10-30,,Hamburger SV,1–1,Kaiserslautern,,,Markus Schmidt,/en/matches/97f7201e/Hamburger-SV-Kaiserslautern-October-30-2011-Bundesliga,,97f7201e
11,Sun,2011-10-30,,Köln,3–0,Augsburg,,,Peter Gagelmann,/en/matches/ecb5e499/Koln-Augsburg-October-30-2011-Bundesliga,,ecb5e499
12,Fri,2011-11-04,,Mainz 05,3–1,Stuttgart,,,Guido Winkmann,/en/matches/c1b00bcd/Mainz-05-Stuttgart-November-4-2011-Bundesliga,,c1b00bcd
12,Sat,2011-11-05,,Dortmund,5–1,Wolfsburg,,,Jochen Drees,/en/matches/6e25e00e/Dortmund-Wolfsburg-November-5-2011-Bundesliga,,6e25e00e
12,Sat,2011-11-05,,Hertha BSC,1–2,M'Gladbach,,,Tobias Welz,/en/matches/625ecd86/Hertha-BSC-Monchengladbach-November-5-2011-Bundesliga,,625ecd86
12,Sat,2011-11-05,,Hoffenheim,1–1,Kaiserslautern,,,Günter Perl,/en/matches/c771511b/Hoffenheim-Kaiserslautern-November-5-2011-Bundesliga,,c771511b
12,Sat,2011-11-05,,Leverkusen,2–2,Hamburger SV,,,Knut Kircher,/en/matches/0ea4f8ba/Bayer-Leverkusen-Hamburger-SV-November-5-2011-Bundesliga,,0ea4f8ba
12,Sat,2011-11-05,,Nürnberg,1–2,Freiburg,,,Christian Dingert,/en/matches/4551fcc3/Nurnberg-Freiburg-November-5-2011-Bundesliga,,4551fcc3
12,Sat,2011-11-05,,Werder Bremen,3–2,Köln,,,Michael Weiner,/en/matches/c8673076/Werder-Bremen-Koln-November-5-2011-Bundesliga,,c8673076
12,Sun,2011-11-06,,Augsburg,1–2,Bayern Munich,,,Felix Zwayer,/en/matches/e81dfcb8/Augsburg-Bayern-Munich-November-6-2011-Bundesliga,,e81dfcb8
12,Sun,2011-11-06,,Hannover 96,2–2,Schalke 04,,,Wolfgang Stark,/en/matches/e1346bd4/Hannover-96-Schalke-04-November-6-2011-Bundesliga,,e1346bd4
13,Fri,2011-11-18,,Kaiserslautern,0–2,Leverkusen,,,Thorsten Kinhöfer,/en/matches/5a7da541/Kaiserslautern-Bayer-Leverkusen-November-18-2011-Bundesliga,,5a7da541
13,Sat,2011-11-19,,Bayern Munich,0–1,Dortmund,,,Peter Gagelmann,/en/matches/8a6229b4/Der-Klassiker-Bayern-Munich-Dortmund-November-19-2011-Bundesliga,,8a6229b4
13,Sat,2011-11-19,,Freiburg,2–2,Hertha BSC,,,Markus Wingenbach,/en/matches/708eeef5/Freiburg-Hertha-BSC-November-19-2011-Bundesliga,,708eeef5
13,Sat,2011-11-19,,M'Gladbach,5–0,Werder Bremen,,,Felix Brych,/en/matches/835b9bfd/Monchengladbach-Werder-Bremen-November-19-2011-Bundesliga,,835b9bfd
13,Sat,2011-11-19,,Schalke 04,4–0,Nürnberg,,,Knut Kircher,/en/matches/fedcb821/Schalke-04-Nurnberg-November-19-2011-Bundesliga,,fedcb821
13,Sat,2011-11-19,,Wolfsburg,4–1,Hannover 96,,,Deniz Aytekin,/en/matches/98fd3a61/Wolfsburg-Hannover-96-November-19-2011-Bundesliga,,98fd3a61
13,Sun,2011-11-20,,Hamburger SV,2–0,Hoffenheim,,,Marco Fritz,/en/matches/63713612/Hamburger-SV-Hoffenheim-November-20-2011-Bundesliga,,63713612
13,Sun,2011-11-20,,Stuttgart,2–1,Augsburg,,,Christian Dingert,/en/matches/7d5994b0/Stuttgart-Augsburg-November-20-2011-Bundesliga,,7d5994b0
14,Fri,2011-11-25,,Köln,0–3,M'Gladbach,,,Manuel Gräfe,/en/matches/8de969e3/Koln-Monchengladbach-November-25-2011-Bundesliga,,8de969e3
14,Sat,2011-11-26,,Augsburg,2–0,Wolfsburg,,,Guido Winkmann,/en/matches/fb104bce/Augsburg-Wolfsburg-November-26-2011-Bundesliga,,fb104bce
14,Sat,2011-11-26,,Dortmund,2–0,Schalke 04,,,Florian Meyer,/en/matches/748165f6/Revierderby-Dortmund-Schalke-04-November-26-2011-Bundesliga,,748165f6
14,Sat,2011-11-26,,Hannover 96,1–1,Hamburger SV,,,Felix Zwayer,/en/matches/79d7d784/Hannover-96-Hamburger-SV-November-26-2011-Bundesliga,,79d7d784
14,Sat,2011-11-26,,Hertha BSC,3–3,Leverkusen,,,Robert Hartmann,/en/matches/50ead664/Hertha-BSC-Bayer-Leverkusen-November-26-2011-Bundesliga,,50ead664
14,Sat,2011-11-26,,Hoffenheim,1–1,Freiburg,,,Deniz Aytekin,/en/matches/048cf53e/Hoffenheim-Freiburg-November-26-2011-Bundesliga,,048cf53e
14,Sat,2011-11-26,,Nürnberg,1–0,Kaiserslautern,,,Tobias Welz,/en/matches/7f59f821/Nurnberg-Kaiserslautern-November-26-2011-Bundesliga,,7f59f821
14,Sun,2011-11-27,,Mainz 05,3–2,Bayern Munich,,,Knut Kircher,/en/matches/9babc0ac/Mainz-05-Bayern-Munich-November-27-2011-Bundesliga,,9babc0ac
14,Sun,2011-11-27,,Werder Bremen,2–0,Stuttgart,,,Thorsten Kinhöfer,/en/matches/e0401ecd/Werder-Bremen-Stuttgart-November-27-2011-Bundesliga,,e0401ecd
15,Fri,2011-12-02,,Leverkusen,2–0,Hoffenheim,,,Wolfgang Stark,/en/matches/56f796ed/Bayer-Leverkusen-Hoffenheim-December-2-2011-Bundesliga,,56f796ed
15,Sat,2011-12-03,,Bayern Munich,4–1,Werder Bremen,,,Florian Meyer,/en/matches/c277caef/Bayern-Munich-Werder-Bremen-December-3-2011-Bundesliga,,c277caef
15,Sat,2011-12-03,,Freiburg,1–1,Hannover 96,,,Jochen Drees,/en/matches/4d3fe977/Freiburg-Hannover-96-December-3-2011-Bundesliga,,4d3fe977
15,Sat,2011-12-03,,Kaiserslautern,1–1,Hertha BSC,,,Michael Weiner,/en/matches/f16079d5/Kaiserslautern-Hertha-BSC-December-3-2011-Bundesliga,,f16079d5
15,Sat,2011-12-03,,M'Gladbach,1–1,Dortmund,,,Felix Zwayer,/en/matches/14c33ed1/Monchengladbach-Dortmund-December-3-2011-Bundesliga,,14c33ed1
15,Sat,2011-12-03,,Stuttgart,2–2,Köln,,,Felix Brych,/en/matches/8c45ca12/Stuttgart-Koln-December-3-2011-Bundesliga,,8c45ca12
15,Sat,2011-12-03,,Wolfsburg,2–2,Mainz 05,,,Peter Sippel,/en/matches/7d26f41b/Wolfsburg-Mainz-05-December-3-2011-Bundesliga,,7d26f41b
15,Sun,2011-12-04,,Hamburger SV,2–0,Nürnberg,,,Thorsten Kinhöfer,/en/matches/85a14c0f/Hamburger-SV-Nurnberg-December-4-2011-Bundesliga,,85a14c0f
15,Sun,2011-12-04,,Schalke 04,3–1,Augsburg,,,Markus Wingenbach,/en/matches/c972ddba/Schalke-04-Augsburg-December-4-2011-Bundesliga,,c972ddba
16,Fri,2011-12-09,,Hertha BSC,1–2,Schalke 04,,,Günter Perl,/en/matches/d3c79d34/Hertha-BSC-Schalke-04-December-9-2011-Bundesliga,,d3c79d34
16,Sat,2011-12-10,,Augsburg,1–0,M'Gladbach,,,Markus Schmidt,/en/matches/e854fa82/Augsburg-Monchengladbach-December-10-2011-Bundesliga,,e854fa82
16,Sat,2011-12-10,,Hannover 96,0–0,Leverkusen,,,Peter Gagelmann,/en/matches/722c3a93/Hannover-96-Bayer-Leverkusen-December-10-2011-Bundesliga,,722c3a93
16,Sat,2011-12-10,,Köln,4–0,Freiburg,,,Marco Fritz,/en/matches/cc9f0987/Koln-Freiburg-December-10-2011-Bundesliga,,cc9f0987
16,Sat,2011-12-10,,Mainz 05,0–0,Hamburger SV,,,Robert Hartmann,/en/matches/e409b331/Mainz-05-Hamburger-SV-December-10-2011-Bundesliga,,e409b331
16,Sat,2011-12-10,,Nürnberg,0–2,Hoffenheim,,,Jochen Drees,/en/matches/b2527b6e/Nurnberg-Hoffenheim-December-10-2011-Bundesliga,,b2527b6e
16,Sat,2011-12-10,,Werder Bremen,4–1,Wolfsburg,,,Knut Kircher,/en/matches/88b88152/Werder-Bremen-Wolfsburg-December-10-2011-Bundesliga,,88b88152
16,Sun,2011-12-11,,Dortmund,1–1,Kaiserslautern,,,Deniz Aytekin,/en/matches/e390ce4e/Dortmund-Kaiserslautern-December-11-2011-Bundesliga,,e390ce4e
16,Sun,2011-12-11,,Stuttgart,1–2,Bayern Munich,,,Manuel Gräfe,/en/matches/9798e100/Stuttgart-Bayern-Munich-December-11-2011-Bundesliga,,9798e100
13,Tue,2011-12-13,,Köln,1–1,Mainz 05,,,Felix Zwayer,/en/matches/e6a9b163/Koln-Mainz-05-December-13-2011-Bundesliga,,e6a9b163
17,Fri,2011-12-16,,Bayern Munich,3–0,Köln,,,Guido Winkmann,/en/matches/e4455f67/Bayern-Munich-Koln-December-16-2011-Bundesliga,,e4455f67
17,Sat,2011-12-17,,Freiburg,1–4,Dortmund,,,Günter Perl,/en/matches/31d3aeb3/Freiburg-Dortmund-December-17-2011-Bundesliga,,31d3aeb3
17,Sat,2011-12-17,,Hamburger SV,1–1,Augsburg,,,Tobias Welz,/en/matches/46becc25/Hamburger-SV-Augsburg-December-17-2011-Bundesliga,,46becc25
17,Sat,2011-12-17,,Hoffenheim,1–1,Hertha BSC,,,Peter Sippel,/en/matches/a7f3e3cb/Hoffenheim-Hertha-BSC-December-17-2011-Bundesliga,,a7f3e3cb
17,Sat,2011-12-17,,Leverkusen,0–3,Nürnberg,,,Markus Schmidt,/en/matches/39615dca/Bayer-Leverkusen-Nurnberg-December-17-2011-Bundesliga,,39615dca
17,Sat,2011-12-17,,Schalke 04,5–0,Werder Bremen,,,Manuel Gräfe,/en/matches/3bab2765/Schalke-04-Werder-Bremen-December-17-2011-Bundesliga,,3bab2765
