week,day,date,time,home_team,score,away_team,attendance,venue,referee,match_report,notes,game_id
2,Sat,2013-08-17,,Stuttgart,0–1,Leverkusen,,,Felix Zwayer,/en/matches/910b12fc/Stuttgart-Bayer-Leverkusen-August-17-2013-Bundesliga,,910b12fc
2,Sat,2013-08-17,,Werder Bremen,1–0,Augsburg,,,Daniel Siebert,/en/matches/19f77b01/Werder-Bremen-Augsburg-August-17-2013-Bundesliga,,19f77b01
2,Sat,2013-08-17,,Wolfsburg,4–0,Schalke 04,,,Wolfgang Stark,/en/matches/1e6025ed/Wolfsburg-Schalke-04-August-17-2013-Bundesliga,,1e6025ed
2,Sun,2013-08-18,,Dortmund,2–1,Braunschweig,,,Peter Sippel,/en/matches/95074cf8/Dortmund-Eintracht-Braunschweig-August-18-2013-Bundesliga,,95074cf8
2,Sun,2013-08-18,,Nürnberg,2–2,Hertha BSC,,,Guido Winkmann,/en/matches/988aa1ae/Nurnberg-Hertha-BSC-August-18-2013-Bundesliga,,988aa1ae
3,Fri,2013-08-23,,Dortmund,1–0,Werder Bremen,,,Felix Zwayer,/en/matches/80144112/Dortmund-Werder-Bremen-August-23-2013-Bundesliga,,80144112
3,Sat,2013-08-24,,Bayern Munich,2–0,Nürnberg,,,Christian Dingert,/en/matches/63aa773d/Bayern-Munich-Nurnberg-August-24-2013-Bundesliga,,63aa773d
3,Sat,2013-08-24,,Hannover 96,2–1,Schalke 04,,,Bastian Dankert,/en/matches/a4295ca4/Hannover-96-Schalke-04-August-24-2013-Bundesliga,,a4295ca4
3,Sat,2013-08-24,,Hertha BSC,1–0,Hamburger SV,,,Marco Fritz,/en/matches/e8c79e60/Hertha-BSC-Hamburger-SV-August-24-2013-Bundesliga,,e8c79e60
3,Sat,2013-08-24,,Hoffenheim,3–3,Freiburg,,,Tobias Stieler,/en/matches/cc6b79f9/Hoffenheim-Freiburg-August-24-2013-Bundesliga,,cc6b79f9
3,Sat,2013-08-24,,Leverkusen,4–2,M'Gladbach,,,Felix Brych,/en/matches/2f5b7a08/Bayer-Leverkusen-Monchengladbach-August-24-2013-Bundesliga,,2f5b7a08
3,Sat,2013-08-24,,Mainz 05,2–0,Wolfsburg,,,Thorsten Kinhöfer,/en/matches/565f4b40/Mainz-05-Wolfsburg-August-24-2013-Bundesliga,,565f4b40
3,Sun,2013-08-25,,Augsburg,2–1,Stuttgart,,,Tobias Welz,/en/matches/8aae6e9f/Augsburg-Stuttgart-August-25-2013-Bundesliga,,8aae6e9f
3,Sun,2013-08-25,,Braunschweig,0–2,Eint Frankfurt,,,Wolfgang Stark,/en/matches/6b24e7af/Eintracht-Braunschweig-Eintracht-Frankfurt-August-25-2013-Bundesliga,,6b24e7af
4,Tue,2013-08-27,,Freiburg,1–1,Bayern Munich,,,Florian Meyer,/en/matches/5f5b1cc9/Freiburg-Bayern-Munich-August-27-2013-Bundesliga,,5f5b1cc9
4,Sat,2013-08-31,,Hamburger SV,4–0,Braunschweig,,,Knut Kircher,/en/matches/5ac7177b/Hamburger-SV-Eintracht-Braunschweig-August-31-2013-Bundesliga,,5ac7177b
4,Sat,2013-08-31,,Hannover 96,4–1,Mainz 05,,,Guido Winkmann,/en/matches/ec07e24e/Hannover-96-Mainz-05-August-31-2013-Bundesliga,,ec07e24e
4,Sat,2013-08-31,,M'Gladbach,4–1,Werder Bremen,,,Günter Perl,/en/matches/0f1d6d9f/Monchengladbach-Werder-Bremen-August-31-2013-Bundesliga,,0f1d6d9f
4,Sat,2013-08-31,,Nürnberg,0–1,Augsburg,,,Michael Weiner,/en/matches/407d2641/Nurnberg-Augsburg-August-31-2013-Bundesliga,,407d2641
4,Sat,2013-08-31,,Schalke 04,2–0,Leverkusen,,,Peter Gagelmann,/en/matches/4ff3930d/Schalke-04-Bayer-Leverkusen-August-31-2013-Bundesliga,,4ff3930d
4,Sat,2013-08-31,,Wolfsburg,2–0,Hertha BSC,,,Robert Hartmann,/en/matches/65da5832/Wolfsburg-Hertha-BSC-August-31-2013-Bundesliga,,65da5832
4,Sun,2013-09-01,,Eint Frankfurt,1–2,Dortmund,,,Manuel Gräfe,/en/matches/7ddf56fd/Eintracht-Frankfurt-Dortmund-September-1-2013-Bundesliga,,7ddf56fd
4,Sun,2013-09-01,,Stuttgart,6–2,Hoffenheim,,,Jochen Drees,/en/matches/1610cce7/Stuttgart-Hoffenheim-September-1-2013-Bundesliga,,1610cce7
5,Fri,2013-09-13,,Hertha BSC,0–1,Stuttgart,,,Deniz Aytekin,/en/matches/96a4a742/Hertha-BSC-Stuttgart-September-13-2013-Bundesliga,,96a4a742
5,Sat,2013-09-14,,Augsburg,2–1,Freiburg,,,Bastian Dankert,/en/matches/911bb368/Augsburg-Freiburg-September-14-2013-Bundesliga,,911bb368
5,Sat,2013-09-14,,Bayern Munich,2–0,Hannover 96,,,Tobias Stieler,/en/matches/f4c8ad52/Bayern-Munich-Hannover-96-September-14-2013-Bundesliga,,f4c8ad52
5,Sat,2013-09-14,,Dortmund,6–2,Hamburger SV,,,Tobias Welz,/en/matches/e2b0aabd/Dortmund-Hamburger-SV-September-14-2013-Bundesliga,,e2b0aabd
5,Sat,2013-09-14,,Leverkusen,3–1,Wolfsburg,,,Markus Schmidt,/en/matches/ac3ab1a7/Bayer-Leverkusen-Wolfsburg-September-14-2013-Bundesliga,,ac3ab1a7
5,Sat,2013-09-14,,Mainz 05,0–1,Schalke 04,,,Peter Sippel,/en/matches/56c0d135/Mainz-05-Schalke-04-September-14-2013-Bundesliga,,56c0d135
5,Sat,2013-09-14,,Werder Bremen,0–3,Eint Frankfurt,,,Felix Brych,/en/matches/b31fbe5e/Werder-Bremen-Eintracht-Frankfurt-September-14-2013-Bundesliga,,b31fbe5e
5,Sun,2013-09-15,,Braunschweig,1–1,Nürnberg,,,Marco Fritz,/en/matches/5c69d0ec/Eintracht-Braunschweig-Nurnberg-September-15-2013-Bundesliga,,5c69d0ec
5,Sun,2013-09-15,,Hoffenheim,2–1,M'Gladbach,,,Christian Dingert,/en/matches/75425349/Hoffenheim-Monchengladbach-September-15-2013-Bundesliga,,75425349
6,Fri,2013-09-20,,M'Gladbach,4–1,Braunschweig,,,Peter Gagelmann,/en/matches/178c6b0e/Monchengladbach-Eintracht-Braunschweig-September-20-2013-Bundesliga,,178c6b0e
6,Sat,2013-09-21,,Hamburger SV,0–2,Werder Bremen,,,Wolfgang Stark,/en/matches/74fac1ce/Hamburger-SV-Werder-Bremen-September-21-2013-Bundesliga,,74fac1ce
6,Sat,2013-09-21,,Hannover 96,2–1,Augsburg,,,Christian Dingert,/en/matches/be5c3de6/Hannover-96-Augsburg-September-21-2013-Bundesliga,,be5c3de6
6,Sat,2013-09-21,,Mainz 05,1–4,Leverkusen,,,Deniz Aytekin,/en/matches/a455232d/Mainz-05-Bayer-Leverkusen-September-21-2013-Bundesliga,,a455232d
6,Sat,2013-09-21,,Nürnberg,1–1,Dortmund,,,Knut Kircher,/en/matches/15bef1a5/Nurnberg-Dortmund-September-21-2013-Bundesliga,,15bef1a5
6,Sat,2013-09-21,,Schalke 04,0–4,Bayern Munich,,,Manuel Gräfe,/en/matches/56279301/Schalke-04-Bayern-Munich-September-21-2013-Bundesliga,,56279301
6,Sat,2013-09-21,,Wolfsburg,2–1,Hoffenheim,,,Marco Fritz,/en/matches/f4560599/Wolfsburg-Hoffenheim-September-21-2013-Bundesliga,,f4560599
6,Sun,2013-09-22,,Freiburg,1–1,Hertha BSC,,,Jochen Drees,/en/matches/33b66495/Freiburg-Hertha-BSC-September-22-2013-Bundesliga,,33b66495
6,Sun,2013-09-22,,Stuttgart,1–1,Eint Frankfurt,,,Felix Zwayer,/en/matches/5c2cf035/Stuttgart-Eintracht-Frankfurt-September-22-2013-Bundesliga,,5c2cf035
7,Fri,2013-09-27,,Augsburg,2–2,M'Gladbach,,,Michael Weiner,/en/matches/4a70441f/Augsburg-Monchengladbach-September-27-2013-Bundesliga,,4a70441f
7,Sat,2013-09-28,,Bayern Munich,1–0,Wolfsburg,,,Bastian Dankert,/en/matches/81bcdfe5/Bayern-Munich-Wolfsburg-September-28-2013-Bundesliga,,81bcdfe5
7,Sat,2013-09-28,,Dortmund,5–0,Freiburg,,,Markus Schmidt,/en/matches/5c1ea232/Dortmund-Freiburg-September-28-2013-Bundesliga,,5c1ea232
7,Sat,2013-09-28,,Eint Frankfurt,2–2,Hamburger SV,,,Thorsten Kinhöfer,/en/matches/43c6e1e3/Eintracht-Frankfurt-Hamburger-SV-September-28-2013-Bundesliga,,43c6e1e3
7,Sat,2013-09-28,,Hertha BSC,3–1,Mainz 05,,,Florian Meyer,/en/matches/652e713f/Hertha-BSC-Mainz-05-September-28-2013-Bundesliga,,652e713f
7,Sat,2013-09-28,,Hoffenheim,3–3,Schalke 04,,,Daniel Siebert,/en/matches/20649480/Hoffenheim-Schalke-04-September-28-2013-Bundesliga,,20649480
7,Sat,2013-09-28,,Leverkusen,2–0,Hannover 96,,,Wolfgang Stark,/en/matches/a640cc55/Bayer-Leverkusen-Hannover-96-September-28-2013-Bundesliga,,a640cc55
7,Sun,2013-09-29,,Braunschweig,0–4,Stuttgart,,,Felix Brych,/en/matches/c7622bf0/Eintracht-Braunschweig-Stuttgart-September-29-2013-Bundesliga,,c7622bf0
7,Sun,2013-09-29,,Werder Bremen,3–3,Nürnberg,,,Tobias Stieler,/en/matches/ede4d4bd/Werder-Bremen-Nurnberg-September-29-2013-Bundesliga,,ede4d4bd
8,Fri,2013-10-04,,Hannover 96,1–1,Hertha BSC,,,Günter Perl,/en/matches/3f9d1a5a/Hannover-96-Hertha-BSC-October-4-2013-Bundesliga,,3f9d1a5a
8,Sat,2013-10-05,,Leverkusen,1–1,Bayern Munich,,,Knut Kircher,/en/matches/5897648f/Bayer-Leverkusen-Bayern-Munich-October-5-2013-Bundesliga,,5897648f
8,Sat,2013-10-05,,M'Gladbach,2–0,Dortmund,,,Manuel Gräfe,/en/matches/5ccbcc71/Monchengladbach-Dortmund-October-5-2013-Bundesliga,,5ccbcc71
8,Sat,2013-10-05,,Mainz 05,2–2,Hoffenheim,,,Wolfgang Stark,/en/matches/fb4d5e16/Mainz-05-Hoffenheim-October-5-2013-Bundesliga,,fb4d5e16
8,Sat,2013-10-05,,Schalke 04,4–1,Augsburg,,,Marco Fritz,/en/matches/40f75c0b/Schalke-04-Augsburg-October-5-2013-Bundesliga,,40f75c0b
8,Sat,2013-10-05,,Stuttgart,1–1,Werder Bremen,,,Peter Sippel,/en/matches/c02ff572/Stuttgart-Werder-Bremen-October-5-2013-Bundesliga,,c02ff572
8,Sat,2013-10-05,,Wolfsburg,0–2,Braunschweig,,,Guido Winkmann,/en/matches/1fdfbc5f/Wolfsburg-Eintracht-Braunschweig-October-5-2013-Bundesliga,,1fdfbc5f
8,Sun,2013-10-06,,Freiburg,1–1,Eint Frankfurt,,,Deniz Aytekin,/en/matches/bd6ff367/Freiburg-Eintracht-Frankfurt-October-6-2013-Bundesliga,,bd6ff367
8,Sun,2013-10-06,,Nürnberg,0–5,Hamburger SV,,,Markus Schmidt,/en/matches/4dcb4af7/Nurnberg-Hamburger-SV-October-6-2013-Bundesliga,,4dcb4af7
9,Fri,2013-10-18,,Hoffenheim,1–2,Leverkusen,,,Felix Brych,/en/matches/66c74bca/Hoffenheim-Bayer-Leverkusen-October-18-2013-Bundesliga,,66c74bca
9,Sat,2013-10-19,,Bayern Munich,4–1,Mainz 05,,,Thorsten Kinhöfer,/en/matches/522ea43a/Bayern-Munich-Mainz-05-October-19-2013-Bundesliga,,522ea43a
9,Sat,2013-10-19,,Braunschweig,2–3,Schalke 04,,,Robert Hartmann,/en/matches/7c7e53be/Eintracht-Braunschweig-Schalke-04-October-19-2013-Bundesliga,,7c7e53be
9,Sat,2013-10-19,,Dortmund,1–0,Hannover 96,,,Peter Gagelmann,/en/matches/3be53b73/Dortmund-Hannover-96-October-19-2013-Bundesliga,,3be53b73
9,Sat,2013-10-19,,Eint Frankfurt,1–1,Nürnberg,,,Christian Dingert,/en/matches/128b6583/Eintracht-Frankfurt-Nurnberg-October-19-2013-Bundesliga,,128b6583
9,Sat,2013-10-19,,Hertha BSC,1–0,M'Gladbach,,,Jochen Drees,/en/matches/5549e64f/Hertha-BSC-Monchengladbach-October-19-2013-Bundesliga,,5549e64f
9,Sat,2013-10-19,,Werder Bremen,0–0,Freiburg,,,Florian Meyer,/en/matches/28f2696f/Werder-Bremen-Freiburg-October-19-2013-Bundesliga,,28f2696f
9,Sun,2013-10-20,,Augsburg,1–2,Wolfsburg,,,Felix Zwayer,/en/matches/5dd36658/Augsburg-Wolfsburg-October-20-2013-Bundesliga,,5dd36658
9,Sun,2013-10-20,,Hamburger SV,3–3,Stuttgart,,,Tobias Welz,/en/matches/8fe70299/Hamburger-SV-Stuttgart-October-20-2013-Bundesliga,,8fe70299
10,Fri,2013-10-25,,Stuttgart,1–1,Nürnberg,,,Guido Winkmann,/en/matches/2512f99b/Stuttgart-Nurnberg-October-25-2013-Bundesliga,,2512f99b
10,Sat,2013-10-26,,Bayern Munich,3–2,Hertha BSC,,,Michael Weiner,/en/matches/649b1579/Bayern-Munich-Hertha-BSC-October-26-2013-Bundesliga,,649b1579
10,Sat,2013-10-26,,Hannover 96,1–4,Hoffenheim,,,Tobias Stieler,/en/matches/3d7d811f/Hannover-96-Hoffenheim-October-26-2013-Bundesliga,,3d7d811f
10,Sat,2013-10-26,,Leverkusen,2–1,Augsburg,,,Manuel Gräfe,/en/matches/9f1714c5/Bayer-Leverkusen-Augsburg-October-26-2013-Bundesliga,,9f1714c5
10,Sat,2013-10-26,,Mainz 05,2–0,Braunschweig,,,Daniel Siebert,/en/matches/efbb8dbc/Mainz-05-Eintracht-Braunschweig-October-26-2013-Bundesliga,,efbb8dbc
10,Sat,2013-10-26,,Schalke 04,1–3,Dortmund,,,Knut Kircher,/en/matches/5c0e177b/Revierderby-Schalke-04-Dortmund-October-26-2013-Bundesliga,,5c0e177b
10,Sat,2013-10-26,,Wolfsburg,3–0,Werder Bremen,,,Deniz Aytekin,/en/matches/903ceb54/Wolfsburg-Werder-Bremen-October-26-2013-Bundesliga,,903ceb54
10,Sun,2013-10-27,,Freiburg,0–3,Hamburger SV,,,Peter Gagelmann,/en/matches/7359727d/Freiburg-Hamburger-SV-October-27-2013-Bundesliga,,7359727d
10,Sun,2013-10-27,,M'Gladbach,4–1,Eint Frankfurt,,,Felix Zwayer,/en/matches/f56a97ff/Monchengladbach-Eintracht-Frankfurt-October-27-2013-Bundesliga,,f56a97ff
11,Fri,2013-11-01,,Dortmund,6–1,Stuttgart,,,Florian Meyer,/en/matches/8a8d297f/Dortmund-Stuttgart-November-1-2013-Bundesliga,,8a8d297f
11,Sat,2013-11-02,,Braunschweig,1–0,Leverkusen,,,Peter Sippel,/en/matches/d84602a2/Eintracht-Braunschweig-Bayer-Leverkusen-November-2-2013-Bundesliga,,d84602a2
11,Sat,2013-11-02,,Eint Frankfurt,1–2,Wolfsburg,,,Marco Fritz,/en/matches/e059e68e/Eintracht-Frankfurt-Wolfsburg-November-2-2013-Bundesliga,,e059e68e
11,Sat,2013-11-02,,Hamburger SV,0–2,M'Gladbach,,,Markus Schmidt,/en/matches/10a75c60/Hamburger-SV-Monchengladbach-November-2-2013-Bundesliga,,10a75c60
11,Sat,2013-11-02,,Hertha BSC,0–2,Schalke 04,,,Günter Perl,/en/matches/b04d25e0/Hertha-BSC-Schalke-04-November-2-2013-Bundesliga,,b04d25e0
11,Sat,2013-11-02,,Hoffenheim,1–2,Bayern Munich,,,Tobias Welz,/en/matches/6567eea4/Hoffenheim-Bayern-Munich-November-2-2013-Bundesliga,,6567eea4
11,Sat,2013-11-02,,Nürnberg,0–3,Freiburg,,,Manuel Gräfe,/en/matches/df310b13/Nurnberg-Freiburg-November-2-2013-Bundesliga,,df310b13
11,Sun,2013-11-03,,Augsburg,2–1,Mainz 05,,,Bastian Dankert,/en/matches/2641ea86/Augsburg-Mainz-05-November-3-2013-Bundesliga,,2641ea86
11,Sun,2013-11-03,,Werder Bremen,3–2,Hannover 96,,,Thorsten Kinhöfer,/en/matches/2394beb3/Werder-Bremen-Hannover-96-November-3-2013-Bundesliga,,2394beb3
12,Fri,2013-11-08,,Hannover 96,0–0,Braunschweig,,,Knut Kircher,/en/matches/2156ba1a/Hannover-96-Eintracht-Braunschweig-November-8-2013-Bundesliga,,2156ba1a
12,Sat,2013-11-09,,Bayern Munich,3–0,Augsburg,,,Peter Gagelmann,/en/matches/1c5eaefb/Bayern-Munich-Augsburg-November-9-2013-Bundesliga,,1c5eaefb
12,Sat,2013-11-09,,Hoffenheim,2–3,Hertha BSC,,,Deniz Aytekin,/en/matches/73f49a4d/Hoffenheim-Hertha-BSC-November-9-2013-Bundesliga,,73f49a4d
12,Sat,2013-11-09,,Leverkusen,5–3,Hamburger SV,,,Robert Hartmann,/en/matches/da50b079/Bayer-Leverkusen-Hamburger-SV-November-9-2013-Bundesliga,,da50b079
12,Sat,2013-11-09,,M'Gladbach,3–1,Nürnberg,,,Christian Dingert,/en/matches/e298419b/Monchengladbach-Nurnberg-November-9-2013-Bundesliga,,e298419b
12,Sat,2013-11-09,,Schalke 04,3–1,Werder Bremen,,,Felix Brych,/en/matches/64cf8a3c/Schalke-04-Werder-Bremen-November-9-2013-Bundesliga,,64cf8a3c
12,Sat,2013-11-09,,Wolfsburg,2–1,Dortmund,,,Jochen Drees,/en/matches/c7ed7099/Wolfsburg-Dortmund-November-9-2013-Bundesliga,,c7ed7099
12,Sun,2013-11-10,,Freiburg,1–3,Stuttgart,,,Felix Zwayer,/en/matches/430057dd/Freiburg-Stuttgart-November-10-2013-Bundesliga,,430057dd
12,Sun,2013-11-10,,Mainz 05,1–0,Eint Frankfurt,,,Michael Weiner,/en/matches/06126c5e/Mainz-05-Eintracht-Frankfurt-November-10-2013-Bundesliga,,06126c5e
13,Fri,2013-11-22,,Stuttgart,0–2,M'Gladbach,,,Thorsten Kinhöfer,/en/matches/d59050ef/Stuttgart-Monchengladbach-November-22-2013-Bundesliga,,d59050ef
13,Sat,2013-11-23,,Augsburg,2–0,Hoffenheim,,,Florian Meyer,/en/matches/93e868bb/Augsburg-Hoffenheim-November-23-2013-Bundesliga,,93e868bb
13,Sat,2013-11-23,,Braunschweig,0–1,Freiburg,,,Wolfgang Stark,/en/matches/39ffb141/Eintracht-Braunschweig-Freiburg-November-23-2013-Bundesliga,,39ffb141
13,Sat,2013-11-23,,Dortmund,0–3,Bayern Munich,,,Manuel Gräfe,/en/matches/22a619c5/Der-Klassiker-Dortmund-Bayern-Munich-November-23-2013-Bundesliga,,22a619c5
13,Sat,2013-11-23,,Eint Frankfurt,3–3,Schalke 04,,,Markus Schmidt,/en/matches/bd2ac0aa/Eintracht-Frankfurt-Schalke-04-November-23-2013-Bundesliga,,bd2ac0aa
13,Sat,2013-11-23,,Hertha BSC,0–1,Leverkusen,,,Guido Winkmann,/en/matches/624e71e6/Hertha-BSC-Bayer-Leverkusen-November-23-2013-Bundesliga,,624e71e6
13,Sat,2013-11-23,,Nürnberg,1–1,Wolfsburg,,,Tobias Welz,/en/matches/c8562491/Nurnberg-Wolfsburg-November-23-2013-Bundesliga,,c8562491
13,Sun,2013-11-24,,Hamburger SV,3–1,Hannover 96,,,Marco Fritz,/en/matches/ff2058dc/Hamburger-SV-Hannover-96-November-24-2013-Bundesliga,,ff2058dc
13,Sun,2013-11-24,,Werder Bremen,2–3,Mainz 05,,,Peter Sippel,/en/matches/0b9f8c2b/Werder-Bremen-Mainz-05-November-24-2013-Bundesliga,,0b9f8c2b
14,Fri,2013-11-29,,Wolfsburg,1–1,Hamburger SV,,,Felix Brych,/en/matches/912f9b18/Wolfsburg-Hamburger-SV-November-29-2013-Bundesliga,,912f9b18
14,Sat,2013-11-30,,Bayern Munich,2–0,Braunschweig,,,Tobias Stieler,/en/matches/4f232366/Bayern-Munich-Eintracht-Braunschweig-November-30-2013-Bundesliga,,4f232366
14,Sat,2013-11-30,,Hertha BSC,0–0,Augsburg,,,Tobias Welz,/en/matches/bd65c542/Hertha-BSC-Augsburg-November-30-2013-Bundesliga,,bd65c542
14,Sat,2013-11-30,,Hoffenheim,4–4,Werder Bremen,,,Wolfgang Stark,/en/matches/3bf9076e/Hoffenheim-Werder-Bremen-November-30-2013-Bundesliga,,3bf9076e
14,Sat,2013-11-30,,Leverkusen,3–0,Nürnberg,,,Jochen Drees,/en/matches/c330b43f/Bayer-Leverkusen-Nurnberg-November-30-2013-Bundesliga,,c330b43f
14,Sat,2013-11-30,,Mainz 05,1–3,Dortmund,,,Deniz Aytekin,/en/matches/503a7086/Mainz-05-Dortmund-November-30-2013-Bundesliga,,503a7086
14,Sat,2013-11-30,,Schalke 04,3–0,Stuttgart,,,Michael Weiner,/en/matches/c94bf959/Schalke-04-Stuttgart-November-30-2013-Bundesliga,,c94bf959
14,Sun,2013-12-01,,Hannover 96,2–0,Eint Frankfurt,,,Günter Perl,/en/matches/32111136/Hannover-96-Eintracht-Frankfurt-December-1-2013-Bundesliga,,32111136
14,Sun,2013-12-01,,M'Gladbach,1–0,Freiburg,,,Robert Hartmann,/en/matches/77545090/Monchengladbach-Freiburg-December-1-2013-Bundesliga,,77545090
15,Fri,2013-12-06,,Nürnberg,1–1,Mainz 05,,,Manuel Gräfe,/en/matches/41e7203f/Nurnberg-Mainz-05-December-6-2013-Bundesliga,,41e7203f
15,Sat,2013-12-07,,Dortmund,0–1,Leverkusen,,,Florian Meyer,/en/matches/6fc1cf90/Dortmund-Bayer-Leverkusen-December-7-2013-Bundesliga,,6fc1cf90
15,Sat,2013-12-07,,Eint Frankfurt,1–2,Hoffenheim,,,Peter Sippel,/en/matches/762c06e5/Eintracht-Frankfurt-Hoffenheim-December-7-2013-Bundesliga,,762c06e5
15,Sat,2013-12-07,,Hamburger SV,0–1,Augsburg,,,Daniel Siebert,/en/matches/7f05e037/Hamburger-SV-Augsburg-December-7-2013-Bundesliga,,7f05e037
15,Sat,2013-12-07,,M'Gladbach,2–1,Schalke 04,,,Felix Zwayer,/en/matches/811768db/Monchengladbach-Schalke-04-December-7-2013-Bundesliga,,811768db
15,Sat,2013-12-07,,Stuttgart,4–2,Hannover 96,,,Felix Brych,/en/matches/4cceb259/Stuttgart-Hannover-96-December-7-2013-Bundesliga,,4cceb259
15,Sat,2013-12-07,,Werder Bremen,0–7,Bayern Munich,,,Marco Fritz,/en/matches/a73b80a4/Werder-Bremen-Bayern-Munich-December-7-2013-Bundesliga,,a73b80a4
15,Sun,2013-12-08,,Braunschweig,0–2,Hertha BSC,,,Thorsten Kinhöfer,/en/matches/f2ac0c70/Eintracht-Braunschweig-Hertha-BSC-December-8-2013-Bundesliga,,f2ac0c70
15,Sun,2013-12-08,,Freiburg,0–3,Wolfsburg,,,Knut Kircher,/en/matches/435975b7/Freiburg-Wolfsburg-December-8-2013-Bundesliga,,435975b7
16,Fri,2013-12-13,,Hertha BSC,3–2,Werder Bremen,,,Christian Dingert,/en/matches/97cdd6eb/Hertha-BSC-Werder-Bremen-December-13-2013-Bundesliga,,97cdd6eb
16,Sat,2013-12-14,,Augsburg,4–1,Braunschweig,,,Knut Kircher,/en/matches/3ab23876/Augsburg-Eintracht-Braunschweig-December-14-2013-Bundesliga,,3ab23876
16,Sat,2013-12-14,,Bayern Munich,3–1,Hamburger SV,,,Tobias Welz,/en/matches/2c007f06/Bayern-Munich-Hamburger-SV-December-14-2013-Bundesliga,,2c007f06
16,Sat,2013-12-14,,Hannover 96,3–3,Nürnberg,,,Thorsten Kinhöfer,/en/matches/fb9509e6/Hannover-96-Nurnberg-December-14-2013-Bundesliga,,fb9509e6
16,Sat,2013-12-14,,Hoffenheim,2–2,Dortmund,,,Felix Zwayer,/en/matches/fd4c0681/Hoffenheim-Dortmund-December-14-2013-Bundesliga,,fd4c0681
16,Sat,2013-12-14,,Mainz 05,0–0,M'Gladbach,,,Markus Schmidt,/en/matches/5caee802/Mainz-05-Monchengladbach-December-14-2013-Bundesliga,,5caee802
16,Sat,2013-12-14,,Wolfsburg,3–1,Stuttgart,,,Deniz Aytekin,/en/matches/261bc62b/Wolfsburg-Stuttgart-December-14-2013-Bundesliga,,261bc62b
16,Sun,2013-12-15,,Leverkusen,0–1,Eint Frankfurt,,,Wolfgang Stark,/en/matches/26c463cc/Bayer-Leverkusen-Eintracht-Frankfurt-December-15-2013-Bundesliga,,26c463cc
16,Sun,2013-12-15,,Schalke 04,2–0,Freiburg,,,Tobias Stieler,/en/matches/89422993/Schalke-04-Freiburg-December-15-2013-Bundesliga,,89422993
17,Fri,2013-12-20,,Eint Frankfurt,1–1,Augsburg,,,Michael Weiner,/en/matches/d0ec736d/Eintracht-Frankfurt-Augsburg-December-20-2013-Bundesliga,,d0ec736d
17,Sat,2013-12-21,,Braunschweig,1–0,Hoffenheim,,,Guido Winkmann,/en/matches/9f47bf1f/Eintracht-Braunschweig-Hoffenheim-December-21-2013-Bundesliga,,9f47bf1f
17,Sat,2013-12-21,,Dortmund,1–2,Hertha BSC,,,Peter Gagelmann,/en/matches/2ae61397/Dortmund-Hertha-BSC-December-21-2013-Bundesliga,,2ae61397
