week,day,date,time,home_team,score,away_team,attendance,venue,referee,match_report,notes,game_id
2,Sat,1990-08-18,,Düsseldorf,2–1,Hamburger SV,,,Aron Schmidhuber,/en/matches/5b9145be/Dusseldorf-Hamburger-SV-August-18-1990-Bundesliga,,5b9145be
2,Sat,1990-08-18,,Kaiserslautern,1–1,Eint Frankfurt,,,Georg Dardenne,/en/matches/117d1e47/Kaiserslautern-Eintracht-Frankfurt-August-18-1990-Bundesliga,,117d1e47
2,Sat,1990-08-18,,Karlsruher,1–2,Dortmund,,,Werner Föckler,/en/matches/bbe8d765/Karlsruher-Dortmund-August-18-1990-Bundesliga,,bbe8d765
2,Sat,1990-08-18,,Leverkusen,2–2,Nürnberg,,,Hans-Joachim Osmers,/en/matches/59327ce6/Bayer-Leverkusen-Nurnberg-August-18-1990-Bundesliga,,59327ce6
2,Sat,1990-08-18,,Uerdingen,0–2,Wattenscheid,,,Hans-Jürgen Kasper,/en/matches/b54649a2/Uerdingen-Wattenscheid-August-18-1990-Bundesliga,,b54649a2
3,Fri,1990-08-24,,Dortmund,0–2,Kaiserslautern,,,Wolf-Günter Wiesel,/en/matches/a8205b96/Dortmund-Kaiserslautern-August-24-1990-Bundesliga,,a8205b96
3,Fri,1990-08-24,,Eint Frankfurt,5–1,Düsseldorf,,,Peter Mölm,/en/matches/f913d14e/Eintracht-Frankfurt-Dusseldorf-August-24-1990-Bundesliga,,f913d14e
3,Fri,1990-08-24,,Hamburger SV,1–0,Bochum,,,Hans Fux,/en/matches/e85c41ef/Hamburger-SV-Bochum-August-24-1990-Bundesliga,,e85c41ef
3,Sat,1990-08-25,,Bayern Munich,2–1,Stuttgart,,,Gerhard Theobald,/en/matches/2e83d8b6/Bayern-Munich-Stuttgart-August-25-1990-Bundesliga,,2e83d8b6
3,Sat,1990-08-25,,Hertha BSC,1–1,Karlsruher,,,Wolfgang Mierswa,/en/matches/39a2c3c9/Hertha-BSC-Karlsruher-August-25-1990-Bundesliga,,39a2c3c9
3,Sat,1990-08-25,,Köln,1–0,Werder Bremen,,,Manfred Amerell,/en/matches/cf7c9815/Koln-Werder-Bremen-August-25-1990-Bundesliga,,cf7c9815
3,Sat,1990-08-25,,Nürnberg,5–2,St Pauli,,,Klaus Broska,/en/matches/227e6cb4/Nurnberg-St-Pauli-August-25-1990-Bundesliga,,227e6cb4
3,Sat,1990-08-25,,Uerdingen,1–1,Leverkusen,,,Wolf-Rüdiger Umbach,/en/matches/3e6b3c4f/Uerdingen-Bayer-Leverkusen-August-25-1990-Bundesliga,,3e6b3c4f
3,Sat,1990-08-25,,Wattenscheid,1–1,M'Gladbach,,,Hans-Joachim Osmers,/en/matches/252b4ff3/Wattenscheid-Monchengladbach-August-25-1990-Bundesliga,,252b4ff3
4,Fri,1990-08-31,,Kaiserslautern,4–3,Hertha BSC,,,Lothar Löwer,/en/matches/1e026372/Kaiserslautern-Hertha-BSC-August-31-1990-Bundesliga,,1e026372
4,Sat,1990-09-01,,Bochum,0–0,Eint Frankfurt,,,Alfons Berg,/en/matches/248ff1ce/Bochum-Eintracht-Frankfurt-September-1-1990-Bundesliga,,248ff1ce
4,Sat,1990-09-01,,Karlsruher,2–3,Bayern Munich,,,Georg Dardenne,/en/matches/62a4d290/Karlsruher-Bayern-Munich-September-1-1990-Bundesliga,,62a4d290
4,Sat,1990-09-01,,M'Gladbach,2–2,Köln,,,Gerhard Theobald,/en/matches/609208d6/Monchengladbach-Koln-September-1-1990-Bundesliga,,609208d6
4,Sat,1990-09-01,,St Pauli,1–1,Uerdingen,,,Manfred Neuner,/en/matches/3ddf41fc/St-Pauli-Uerdingen-September-1-1990-Bundesliga,,3ddf41fc
4,Sat,1990-09-01,,Stuttgart,2–1,Nürnberg,,,Manfred Führer,/en/matches/94581831/Stuttgart-Nurnberg-September-1-1990-Bundesliga,,94581831
4,Sat,1990-09-01,,Werder Bremen,3–1,Hamburger SV,,,Hellmut Krug,/en/matches/fdc2b6a1/Werder-Bremen-Hamburger-SV-September-1-1990-Bundesliga,,fdc2b6a1
4,Sun,1990-09-02,,Düsseldorf,0–0,Dortmund,,,Eugen Strigel,/en/matches/5fd0bcd6/Dusseldorf-Dortmund-September-2-1990-Bundesliga,,5fd0bcd6
4,Tue,1990-09-04,,Leverkusen,2–1,Wattenscheid,,,Edgar Steinborn,/en/matches/f3de1bca/Bayer-Leverkusen-Wattenscheid-September-4-1990-Bundesliga,,f3de1bca
5,Fri,1990-09-07,,Bayern Munich,4–0,Kaiserslautern,,,Jürgen Aust,/en/matches/544935dd/Bayern-Munich-Kaiserslautern-September-7-1990-Bundesliga,,544935dd
5,Fri,1990-09-07,,Dortmund,1–0,Bochum,,,Hans-Joachim Osmers,/en/matches/3884373c/Dortmund-Bochum-September-7-1990-Bundesliga,,3884373c
5,Fri,1990-09-07,,Uerdingen,2–0,Stuttgart,,,Wolfgang Mierswa,/en/matches/55680fbf/Uerdingen-Stuttgart-September-7-1990-Bundesliga,,55680fbf
5,Sat,1990-09-08,,Eint Frankfurt,0–0,Werder Bremen,,,Klaus Broska,/en/matches/a9d94913/Eintracht-Frankfurt-Werder-Bremen-September-8-1990-Bundesliga,,a9d94913
5,Sat,1990-09-08,,Hamburger SV,3–0,M'Gladbach,,,Markus Merk,/en/matches/ae1dc9b9/Hamburger-SV-Monchengladbach-September-8-1990-Bundesliga,,ae1dc9b9
5,Sat,1990-09-08,,Hertha BSC,0–1,Düsseldorf,,,Wolf-Rüdiger Umbach,/en/matches/4a0e4b51/Hertha-BSC-Dusseldorf-September-8-1990-Bundesliga,,4a0e4b51
5,Sat,1990-09-08,,Leverkusen,3–1,St Pauli,,,Manfred Amerell,/en/matches/b598fa44/Bayer-Leverkusen-St-Pauli-September-8-1990-Bundesliga,,b598fa44
5,Sat,1990-09-08,,Nürnberg,0–0,Karlsruher,,,Karl-Josef Assenmacher,/en/matches/82e880e4/Nurnberg-Karlsruher-September-8-1990-Bundesliga,,82e880e4
5,Sat,1990-09-08,,Wattenscheid,0–3,Köln,,,Hans-Peter Dellwing,/en/matches/76880c69/Wattenscheid-Koln-September-8-1990-Bundesliga,,76880c69
6,Fri,1990-09-14,,Kaiserslautern,3–1,Nürnberg,,,Hans-Jürgen Kasper,/en/matches/13f16547/Kaiserslautern-Nurnberg-September-14-1990-Bundesliga,,13f16547
6,Fri,1990-09-14,,Karlsruher,2–0,Uerdingen,,,Bodo Kriegelstein,/en/matches/4ebe0c67/Karlsruher-Uerdingen-September-14-1990-Bundesliga,,4ebe0c67
6,Fri,1990-09-14,,St Pauli,1–1,Wattenscheid,,,Dieter Birlenbach,/en/matches/41183649/St-Pauli-Wattenscheid-September-14-1990-Bundesliga,,41183649
6,Sat,1990-09-15,,Bochum,4–2,Hertha BSC,,,Karl Gangkofer,/en/matches/11dda82a/Bochum-Hertha-BSC-September-15-1990-Bundesliga,,11dda82a
6,Sat,1990-09-15,,Düsseldorf,1–2,Bayern Munich,,,Manfred Harder,/en/matches/a4cff227/Dusseldorf-Bayern-Munich-September-15-1990-Bundesliga,,a4cff227
6,Sat,1990-09-15,,Köln,1–0,Hamburger SV,,,Manfred Neuner,/en/matches/601128c8/Koln-Hamburger-SV-September-15-1990-Bundesliga,,601128c8
6,Sat,1990-09-15,,M'Gladbach,1–1,Eint Frankfurt,,,Wolf-Günter Wiesel,/en/matches/b5107581/Monchengladbach-Eintracht-Frankfurt-September-15-1990-Bundesliga,,b5107581
6,Sat,1990-09-15,,Stuttgart,0–2,Leverkusen,,,Markus Merk,/en/matches/45b62b29/Stuttgart-Bayer-Leverkusen-September-15-1990-Bundesliga,,45b62b29
6,Sat,1990-09-15,,Werder Bremen,1–1,Dortmund,,,Hans-Peter Dellwing,/en/matches/b8b7d330/Werder-Bremen-Dortmund-September-15-1990-Bundesliga,,b8b7d330
7,Fri,1990-09-21,,Wattenscheid,0–1,Hamburger SV,,,Hans Scheuerer,/en/matches/583569f4/Wattenscheid-Hamburger-SV-September-21-1990-Bundesliga,,583569f4
7,Sat,1990-09-22,,Bayern Munich,2–2,Bochum,,,Wolfgang Mierswa,/en/matches/c4aa0a64/Bayern-Munich-Bochum-September-22-1990-Bundesliga,,c4aa0a64
7,Sat,1990-09-22,,Dortmund,1–1,M'Gladbach,,,Aron Schmidhuber,/en/matches/ba134860/Dortmund-Monchengladbach-September-22-1990-Bundesliga,,ba134860
7,Sat,1990-09-22,,Eint Frankfurt,1–0,Köln,,,Werner Föckler,/en/matches/83a91a4d/Eintracht-Frankfurt-Koln-September-22-1990-Bundesliga,,83a91a4d
7,Sat,1990-09-22,,Hertha BSC,0–0,Werder Bremen,,,Hans-Jürgen Weber,/en/matches/8641572e/Hertha-BSC-Werder-Bremen-September-22-1990-Bundesliga,,8641572e
7,Sat,1990-09-22,,Leverkusen,1–0,Karlsruher,,,Wolf-Günter Wiesel,/en/matches/7b311fa1/Bayer-Leverkusen-Karlsruher-September-22-1990-Bundesliga,,7b311fa1
7,Sat,1990-09-22,,St Pauli,2–2,Stuttgart,,,Hellmut Krug,/en/matches/b6ec077c/St-Pauli-Stuttgart-September-22-1990-Bundesliga,,b6ec077c
7,Sat,1990-09-22,,Uerdingen,3–7,Kaiserslautern,,,Rainer Boos,/en/matches/635224f2/Uerdingen-Kaiserslautern-September-22-1990-Bundesliga,,635224f2
7,Sun,1990-09-23,,Nürnberg,3–0,Düsseldorf,,,Bodo Kriegelstein,/en/matches/7e48f1a5/Nurnberg-Dusseldorf-September-23-1990-Bundesliga,,7e48f1a5
8,Fri,1990-09-28,,Kaiserslautern,2–1,Leverkusen,,,Hermann Albrecht,/en/matches/5910a25d/Kaiserslautern-Bayer-Leverkusen-September-28-1990-Bundesliga,,5910a25d
8,Fri,1990-09-28,,M'Gladbach,2–0,Hertha BSC,,,Dieter Birlenbach,/en/matches/a3672358/Monchengladbach-Hertha-BSC-September-28-1990-Bundesliga,,a3672358
8,Fri,1990-09-28,,Werder Bremen,1–0,Bayern Munich,,,Karl-Josef Assenmacher,/en/matches/93be3275/Werder-Bremen-Bayern-Munich-September-28-1990-Bundesliga,,93be3275
8,Sat,1990-09-29,,Bochum,0–0,Nürnberg,,,Gerhard Theobald,/en/matches/8bc0aed9/Bochum-Nurnberg-September-29-1990-Bundesliga,,8bc0aed9
8,Sat,1990-09-29,,Düsseldorf,0–2,Uerdingen,,,Lothar Löwer,/en/matches/578be4dd/Dusseldorf-Uerdingen-September-29-1990-Bundesliga,,578be4dd
8,Sat,1990-09-29,,Hamburger SV,0–1,Eint Frankfurt,,,Manfred Führer,/en/matches/d8b88bb2/Hamburger-SV-Eintracht-Frankfurt-September-29-1990-Bundesliga,,d8b88bb2
8,Sat,1990-09-29,,Karlsruher,1–1,St Pauli,,,Michael Prengel,/en/matches/0afcc5bd/Karlsruher-St-Pauli-September-29-1990-Bundesliga,,0afcc5bd
8,Sat,1990-09-29,,Köln,0–1,Dortmund,,,Hans Fux,/en/matches/dc67e1e6/Koln-Dortmund-September-29-1990-Bundesliga,,dc67e1e6
8,Sat,1990-09-29,,Stuttgart,1–4,Wattenscheid,,,Anton Matheis,/en/matches/a634ecff/Stuttgart-Wattenscheid-September-29-1990-Bundesliga,,a634ecff
9,Fri,1990-10-05,,Uerdingen,4–1,Bochum,,,Eugen Strigel,/en/matches/97a5fda0/Uerdingen-Bochum-October-5-1990-Bundesliga,,97a5fda0
9,Sat,1990-10-06,,Bayern Munich,4–1,M'Gladbach,,,Werner Föckler,/en/matches/de112dd7/Bayern-Munich-Monchengladbach-October-6-1990-Bundesliga,,de112dd7
9,Sat,1990-10-06,,Dortmund,1–1,Hamburger SV,,,Manfred Amerell,/en/matches/0b9be33a/Dortmund-Hamburger-SV-October-6-1990-Bundesliga,,0b9be33a
9,Sat,1990-10-06,,Hertha BSC,0–0,Köln,,,Karl-Heinz Tritschler,/en/matches/455c698a/Hertha-BSC-Koln-October-6-1990-Bundesliga,,455c698a
9,Sat,1990-10-06,,Leverkusen,1–1,Düsseldorf,,,Manfred Neuner,/en/matches/50a39b24/Bayer-Leverkusen-Dusseldorf-October-6-1990-Bundesliga,,50a39b24
9,Sat,1990-10-06,,Nürnberg,2–3,Werder Bremen,,,Michael Prengel,/en/matches/6059329f/Nurnberg-Werder-Bremen-October-6-1990-Bundesliga,,6059329f
9,Sat,1990-10-06,,St Pauli,1–0,Kaiserslautern,,,Hans-Jürgen Weber,/en/matches/7c0475ac/St-Pauli-Kaiserslautern-October-6-1990-Bundesliga,,7c0475ac
9,Sat,1990-10-06,,Stuttgart,2–2,Karlsruher,,,Aron Schmidhuber,/en/matches/2da9714f/Stuttgart-Karlsruher-October-6-1990-Bundesliga,,2da9714f
9,Sat,1990-10-06,,Wattenscheid,1–0,Eint Frankfurt,,,Bodo Kriegelstein,/en/matches/c5d11747/Wattenscheid-Eintracht-Frankfurt-October-6-1990-Bundesliga,,c5d11747
10,Fri,1990-10-12,,Karlsruher,1–3,Wattenscheid,,,Alfons Berg,/en/matches/90407ea1/Karlsruher-Wattenscheid-October-12-1990-Bundesliga,,90407ea1
10,Sat,1990-10-13,,Bochum,3–1,Leverkusen,,,Dieter Birlenbach,/en/matches/58d2c82c/Bochum-Bayer-Leverkusen-October-13-1990-Bundesliga,,58d2c82c
10,Sat,1990-10-13,,Düsseldorf,0–0,St Pauli,,,Rainer Boos,/en/matches/8086d684/Dusseldorf-St-Pauli-October-13-1990-Bundesliga,,8086d684
10,Sat,1990-10-13,,Eint Frankfurt,3–1,Dortmund,,,Gerhard Theobald,/en/matches/152a2f87/Eintracht-Frankfurt-Dortmund-October-13-1990-Bundesliga,,152a2f87
10,Sat,1990-10-13,,Kaiserslautern,2–0,Stuttgart,,,Klaus Broska,/en/matches/6eef731f/Kaiserslautern-Stuttgart-October-13-1990-Bundesliga,,6eef731f
10,Sat,1990-10-13,,Köln,4–0,Bayern Munich,,,Wolf-Rüdiger Umbach,/en/matches/600ed84f/Koln-Bayern-Munich-October-13-1990-Bundesliga,,600ed84f
10,Sat,1990-10-13,,M'Gladbach,2–0,Nürnberg,,,Edgar Steinborn,/en/matches/07121bb9/Monchengladbach-Nurnberg-October-13-1990-Bundesliga,,07121bb9
10,Sat,1990-10-13,,Werder Bremen,4–3,Uerdingen,,,Aron Schmidhuber,/en/matches/d287dd91/Werder-Bremen-Uerdingen-October-13-1990-Bundesliga,,d287dd91
10,Sun,1990-10-14,,Hamburger SV,2–0,Hertha BSC,,,Georg Dardenne,/en/matches/e614c660/Hamburger-SV-Hertha-BSC-October-14-1990-Bundesliga,,e614c660
11,Fri,1990-10-19,,Leverkusen,0–0,Werder Bremen,,,Bodo Kriegelstein,/en/matches/cd24a8bc/Bayer-Leverkusen-Werder-Bremen-October-19-1990-Bundesliga,,cd24a8bc
11,Fri,1990-10-19,,St Pauli,3–3,Bochum,,,Hans-Peter Dellwing,/en/matches/d7be159b/St-Pauli-Bochum-October-19-1990-Bundesliga,,d7be159b
11,Fri,1990-10-19,,Wattenscheid,1–1,Dortmund,,,Hermann Albrecht,/en/matches/a6c89f1c/Wattenscheid-Dortmund-October-19-1990-Bundesliga,,a6c89f1c
11,Sat,1990-10-20,,Bayern Munich,6–1,Hamburger SV,,,Hans-Jürgen Weber,/en/matches/30442d98/Bayern-Munich-Hamburger-SV-October-20-1990-Bundesliga,,30442d98
11,Sat,1990-10-20,,Hertha BSC,1–0,Eint Frankfurt,,,Karl-Josef Assenmacher,/en/matches/8aab2e70/Hertha-BSC-Eintracht-Frankfurt-October-20-1990-Bundesliga,,8aab2e70
11,Sat,1990-10-20,,Karlsruher,4–2,Kaiserslautern,,,Hellmut Krug,/en/matches/8b787b05/Karlsruher-Kaiserslautern-October-20-1990-Bundesliga,,8b787b05
11,Sat,1990-10-20,,Nürnberg,0–4,Köln,,,Manfred Harder,/en/matches/f4893cfa/Nurnberg-Koln-October-20-1990-Bundesliga,,f4893cfa
11,Sat,1990-10-20,,Stuttgart,1–1,Düsseldorf,,,Hans-Joachim Osmers,/en/matches/6f889cdc/Stuttgart-Dusseldorf-October-20-1990-Bundesliga,,6f889cdc
11,Sat,1990-10-20,,Uerdingen,1–1,M'Gladbach,,,Hans Scheuerer,/en/matches/9bb4817b/Uerdingen-Monchengladbach-October-20-1990-Bundesliga,,9bb4817b
12,Fri,1990-10-26,,Bochum,1–1,Stuttgart,,,Wolf-Günter Wiesel,/en/matches/a1e18a92/Bochum-Stuttgart-October-26-1990-Bundesliga,,a1e18a92
12,Fri,1990-10-26,,Werder Bremen,1–0,St Pauli,,,Lothar Löwer,/en/matches/5e41f98d/Werder-Bremen-St-Pauli-October-26-1990-Bundesliga,,5e41f98d
12,Sat,1990-10-27,,Dortmund,3–1,Hertha BSC,,,Hans-Jürgen Kasper,/en/matches/c5c3a8e7/Dortmund-Hertha-BSC-October-27-1990-Bundesliga,,c5c3a8e7
12,Sat,1990-10-27,,Düsseldorf,5–2,Karlsruher,,,Edgar Steinborn,/en/matches/0262caa8/Dusseldorf-Karlsruher-October-27-1990-Bundesliga,,0262caa8
12,Sat,1990-10-27,,Eint Frankfurt,1–4,Bayern Munich,,,Manfred Neuner,/en/matches/4499547e/Eintracht-Frankfurt-Bayern-Munich-October-27-1990-Bundesliga,,4499547e
12,Sat,1990-10-27,,Hamburger SV,4–0,Nürnberg,,,Jürgen Aust,/en/matches/6d758ae4/Hamburger-SV-Nurnberg-October-27-1990-Bundesliga,,6d758ae4
12,Sat,1990-10-27,,Kaiserslautern,1–1,Wattenscheid,,,Wolf-Rüdiger Umbach,/en/matches/e933fd7e/Kaiserslautern-Wattenscheid-October-27-1990-Bundesliga,,e933fd7e
12,Sat,1990-10-27,,Köln,3–1,Uerdingen,,,Manfred Führer,/en/matches/c6f89cd0/Koln-Uerdingen-October-27-1990-Bundesliga,,c6f89cd0
12,Sat,1990-10-27,,M'Gladbach,1–1,Leverkusen,,,Karl-Heinz Tritschler,/en/matches/059295e7/Monchengladbach-Bayer-Leverkusen-October-27-1990-Bundesliga,,059295e7
13,Fri,1990-11-09,,Wattenscheid,3–1,Hertha BSC,,,Rainer Boos,/en/matches/144aad08/Wattenscheid-Hertha-BSC-November-9-1990-Bundesliga,,144aad08
13,Sat,1990-11-10,,Bayern Munich,2–3,Dortmund,,,Alfons Berg,/en/matches/20e34212/Der-Klassiker-Bayern-Munich-Dortmund-November-10-1990-Bundesliga,,20e34212
13,Sat,1990-11-10,,Kaiserslautern,0–0,Düsseldorf,,,Wolf-Günter Wiesel,/en/matches/7a495854/Kaiserslautern-Dusseldorf-November-10-1990-Bundesliga,,7a495854
13,Sat,1990-11-10,,Karlsruher,3–2,Bochum,,,Michael Malbranc,/en/matches/c80c42fc/Karlsruher-Bochum-November-10-1990-Bundesliga,,c80c42fc
13,Sat,1990-11-10,,Leverkusen,2–0,Köln,,,Hans Fux,/en/matches/3ac3768b/Bayer-Leverkusen-Koln-November-10-1990-Bundesliga,,3ac3768b
13,Sat,1990-11-10,,Nürnberg,0–2,Eint Frankfurt,,,Lothar Löwer,/en/matches/1e32c816/Nurnberg-Eintracht-Frankfurt-November-10-1990-Bundesliga,,1e32c816
13,Sat,1990-11-10,,St Pauli,1–1,M'Gladbach,,,Manfred Amerell,/en/matches/44b18715/St-Pauli-Monchengladbach-November-10-1990-Bundesliga,,44b18715
13,Sat,1990-11-10,,Stuttgart,0–1,Werder Bremen,,,Georg Dardenne,/en/matches/e309a190/Stuttgart-Werder-Bremen-November-10-1990-Bundesliga,,e309a190
13,Sat,1990-11-10,,Uerdingen,0–0,Hamburger SV,,,Dieter Birlenbach,/en/matches/46630707/Uerdingen-Hamburger-SV-November-10-1990-Bundesliga,,46630707
14,Fri,1990-11-16,,Dortmund,0–2,Nürnberg,,,Wolfgang Mierswa,/en/matches/27dddf9a/Dortmund-Nurnberg-November-16-1990-Bundesliga,,27dddf9a
14,Fri,1990-11-16,,Düsseldorf,2–1,Wattenscheid,,,Hans Fux,/en/matches/64d8aa41/Dusseldorf-Wattenscheid-November-16-1990-Bundesliga,,64d8aa41
14,Fri,1990-11-16,,Köln,2–0,St Pauli,,,Hans Scheuerer,/en/matches/99027f29/Koln-St-Pauli-November-16-1990-Bundesliga,,99027f29
14,Sat,1990-11-17,,Bochum,0–2,Kaiserslautern,,,Aron Schmidhuber,/en/matches/e9bd416f/Bochum-Kaiserslautern-November-17-1990-Bundesliga,,e9bd416f
14,Sat,1990-11-17,,Eint Frankfurt,4–0,Uerdingen,,,Hans-Joachim Osmers,/en/matches/d92df16b/Eintracht-Frankfurt-Uerdingen-November-17-1990-Bundesliga,,d92df16b
14,Sat,1990-11-17,,Hamburger SV,3–1,Leverkusen,,,Gerhard Theobald,/en/matches/54ed6f9e/Hamburger-SV-Bayer-Leverkusen-November-17-1990-Bundesliga,,54ed6f9e
14,Sat,1990-11-17,,Hertha BSC,0–0,Bayern Munich,,,Michael Prengel,/en/matches/6f321d81/Hertha-BSC-Bayern-Munich-November-17-1990-Bundesliga,,6f321d81
14,Sat,1990-11-17,,M'Gladbach,2–0,Stuttgart,,,Alfons Berg,/en/matches/bbe94fda/Monchengladbach-Stuttgart-November-17-1990-Bundesliga,,bbe94fda
14,Sat,1990-11-17,,Werder Bremen,2–0,Karlsruher,,,Manfred Führer,/en/matches/dd3b9a86/Werder-Bremen-Karlsruher-November-17-1990-Bundesliga,,dd3b9a86
15,Sat,1990-11-24,,Bayern Munich,7–0,Wattenscheid,,,Karl-Heinz Tritschler,/en/matches/3711b0d7/Bayern-Munich-Wattenscheid-November-24-1990-Bundesliga,,3711b0d7
15,Sat,1990-11-24,,Kaiserslautern,1–0,Werder Bremen,,,Manfred Amerell,/en/matches/833a42d6/Kaiserslautern-Werder-Bremen-November-24-1990-Bundesliga,,833a42d6
15,Sat,1990-11-24,,Karlsruher,3–2,M'Gladbach,,,Manfred Harder,/en/matches/f82e1c5a/Karlsruher-Monchengladbach-November-24-1990-Bundesliga,,f82e1c5a
15,Sat,1990-11-24,,Leverkusen,2–2,Eint Frankfurt,,,Hans-Peter Dellwing,/en/matches/a3d9bef8/Bayer-Leverkusen-Eintracht-Frankfurt-November-24-1990-Bundesliga,,a3d9bef8
15,Sat,1990-11-24,,Nürnberg,1–4,Hertha BSC,,,Werner Föckler,/en/matches/f0a4b20d/Nurnberg-Hertha-BSC-November-24-1990-Bundesliga,,f0a4b20d
15,Sat,1990-11-24,,Stuttgart,3–2,Köln,,,Edgar Steinborn,/en/matches/2cf06bab/Stuttgart-Koln-November-24-1990-Bundesliga,,2cf06bab
15,Sat,1990-11-24,,Uerdingen,1–3,Dortmund,,,Manfred Neuner,/en/matches/42e78e2c/Uerdingen-Dortmund-November-24-1990-Bundesliga,,42e78e2c
15,Sun,1990-11-25,,St Pauli,0–2,Hamburger SV,,,Siegfried Kirschen,/en/matches/18c7b3a9/St-Pauli-Hamburger-SV-November-25-1990-Bundesliga,,18c7b3a9
15,Sat,1990-12-01,,Bochum,0–0,Düsseldorf,,,Hermann Albrecht,/en/matches/e76c6669/Bochum-Dusseldorf-December-1-1990-Bundesliga,,e76c6669
16,Fri,1990-12-07,,Dortmund,1–1,Leverkusen,,,Rainer Boos,/en/matches/662e62bf/Dortmund-Bayer-Leverkusen-December-7-1990-Bundesliga,,662e62bf
16,Fri,1990-12-07,,Köln,0–0,Karlsruher,,,Hans-Jürgen Kasper,/en/matches/daa3b9b8/Koln-Karlsruher-December-7-1990-Bundesliga,,daa3b9b8
16,Fri,1990-12-07,,M'Gladbach,2–2,Kaiserslautern,,,Manfred Neuner,/en/matches/9f6af410/Monchengladbach-Kaiserslautern-December-7-1990-Bundesliga,,9f6af410
16,Sat,1990-12-08,,Bayern Munich,1–0,Nürnberg,,,Hellmut Krug,/en/matches/3b68c960/Bayern-Munich-Nurnberg-December-8-1990-Bundesliga,,3b68c960
16,Sat,1990-12-08,,Eint Frankfurt,1–1,St Pauli,,,Georg Dardenne,/en/matches/5f6a9069/Eintracht-Frankfurt-St-Pauli-December-8-1990-Bundesliga,,5f6a9069
16,Sat,1990-12-08,,Hamburger SV,2–0,Stuttgart,,,Karl-Josef Assenmacher,/en/matches/f921582f/Hamburger-SV-Stuttgart-December-8-1990-Bundesliga,,f921582f
16,Sat,1990-12-08,,Hertha BSC,0–0,Uerdingen,,,Wieland Ziller,/en/matches/8f0db1fe/Hertha-BSC-Uerdingen-December-8-1990-Bundesliga,,8f0db1fe
16,Sat,1990-12-08,,Wattenscheid,0–4,Bochum,,,Werner Föckler,/en/matches/196caf32/Wattenscheid-Bochum-December-8-1990-Bundesliga,,196caf32
16,Sat,1990-12-08,,Werder Bremen,3–1,Düsseldorf,,,Karl Gangkofer,/en/matches/a8461ebd/Werder-Bremen-Dusseldorf-December-8-1990-Bundesliga,,a8461ebd
17,Fri,1990-12-14,,Bochum,1–2,Werder Bremen,,,Hans-Peter Dellwing,/en/matches/3561cac6/Bochum-Werder-Bremen-December-14-1990-Bundesliga,,3561cac6
17,Sat,1990-12-15,,Düsseldorf,4–1,M'Gladbach,,,Bodo Kriegelstein,/en/matches/858bd0e0/Dusseldorf-Monchengladbach-December-15-1990-Bundesliga,,858bd0e0
17,Sat,1990-12-15,,St Pauli,0–2,Dortmund,,,Hans Fux,/en/matches/39538220/St-Pauli-Dortmund-December-15-1990-Bundesliga,,39538220
