week,day,date,time,home_team,score,away_team,attendance,venue,referee,match_report,notes,game_id
7,Sat,1995-09-23,,Hansa Rostock,2–0,St Pauli,,,Jürgen Jansen,/en/matches/8865d8b1/Hansa-Rostock-St-Pauli-September-23-1995-Bundesliga,,8865d8b1
7,Sat,1995-09-23,,Köln,1–1,Freiburg,,,Frank Fleske,/en/matches/80a02762/Koln-Freiburg-September-23-1995-Bundesliga,,80a02762
7,Sat,1995-09-23,,Stuttgart,5–0,M'Gladbach,,,Lutz Michael Fröhlich,/en/matches/d564c485/Stuttgart-Monchengladbach-September-23-1995-Bundesliga,,d564c485
7,Sat,1995-09-23,,Werder Bremen,1–1,Kaiserslautern,,,Hans-Jürgen Weber,/en/matches/0ffd12c4/Werder-Bremen-Kaiserslautern-September-23-1995-Bundesliga,,0ffd12c4
7,Sun,1995-09-24,,Schalke 04,1–1,1860 Munich,,,Alfons Berg,/en/matches/b2fbfe28/Schalke-04-1860-Munich-September-24-1995-Bundesliga,,b2fbfe28
8,Fri,1995-09-29,,St Pauli,1–3,Stuttgart,,,Hellmut Krug,/en/matches/790af918/St-Pauli-Stuttgart-September-29-1995-Bundesliga,,790af918
8,Fri,1995-09-29,,Uerdingen,1–1,Hamburger SV,,,Bernhard Zerr,/en/matches/6c19a6e8/Uerdingen-Hamburger-SV-September-29-1995-Bundesliga,,6c19a6e8
8,Sat,1995-09-30,,1860 Munich,2–1,Düsseldorf,,,Lutz Michael Fröhlich,/en/matches/c154eb65/1860-Munich-Dusseldorf-September-30-1995-Bundesliga,,c154eb65
8,Sat,1995-09-30,,Freiburg,1–2,Schalke 04,,,Winfried Buchhart,/en/matches/90bbf3a2/Freiburg-Schalke-04-September-30-1995-Bundesliga,,90bbf3a2
8,Sat,1995-09-30,,Kaiserslautern,1–1,Köln,,,Hans-Peter Best,/en/matches/03e65fbb/Kaiserslautern-Koln-September-30-1995-Bundesliga,,03e65fbb
8,Sat,1995-09-30,,Karlsruher,0–2,Hansa Rostock,,,Burkard Hufgard,/en/matches/a0dab64f/Karlsruher-Hansa-Rostock-September-30-1995-Bundesliga,,a0dab64f
8,Sat,1995-09-30,,Leverkusen,2–2,Werder Bremen,,,Hans Scheuerer,/en/matches/88b1ad3a/Bayer-Leverkusen-Werder-Bremen-September-30-1995-Bundesliga,,88b1ad3a
8,Sun,1995-10-01,,Dortmund,3–1,Bayern Munich,,,Edgar Steinborn,/en/matches/1f941879/Der-Klassiker-Dortmund-Bayern-Munich-October-1-1995-Bundesliga,,1f941879
8,Sun,1995-10-01,,M'Gladbach,4–1,Eint Frankfurt,,,Lutz Pohlmann,/en/matches/f8b81155/Monchengladbach-Eintracht-Frankfurt-October-1-1995-Bundesliga,,f8b81155
9,Fri,1995-10-13,,Hansa Rostock,3–3,Stuttgart,,,Lutz Pohlmann,/en/matches/2789b0cd/Hansa-Rostock-Stuttgart-October-13-1995-Bundesliga,,2789b0cd
9,Fri,1995-10-13,,Schalke 04,1–1,Kaiserslautern,,,Helmut Fleischer,/en/matches/8463e54d/Schalke-04-Kaiserslautern-October-13-1995-Bundesliga,,8463e54d
9,Sat,1995-10-14,,Bayern Munich,1–2,M'Gladbach,,,Bernd Heynemann,/en/matches/df12358b/Bayern-Munich-Monchengladbach-October-14-1995-Bundesliga,,df12358b
9,Sat,1995-10-14,,Düsseldorf,0–0,Freiburg,,,Uwe Kemmling,/en/matches/a891df0c/Dusseldorf-Freiburg-October-14-1995-Bundesliga,,a891df0c
9,Sat,1995-10-14,,Eint Frankfurt,2–2,St Pauli,,,Rainer Werthmann,/en/matches/3d2bf61f/Eintracht-Frankfurt-St-Pauli-October-14-1995-Bundesliga,,3d2bf61f
9,Sat,1995-10-14,,Hamburger SV,2–2,1860 Munich,,,Jürgen Jansen,/en/matches/1922bca6/Hamburger-SV-1860-Munich-October-14-1995-Bundesliga,,1922bca6
9,Sat,1995-10-14,,Karlsruher,2–0,Uerdingen,,,Günther Habermann,/en/matches/1aee818a/Karlsruher-Uerdingen-October-14-1995-Bundesliga,,1aee818a
9,Sat,1995-10-14,,Werder Bremen,2–2,Dortmund,,,Lutz Michael Fröhlich,/en/matches/5457b9df/Werder-Bremen-Dortmund-October-14-1995-Bundesliga,,5457b9df
9,Sun,1995-10-15,,Köln,2–2,Leverkusen,,,Edgar Steinborn,/en/matches/5a1ecb99/Koln-Bayer-Leverkusen-October-15-1995-Bundesliga,,5a1ecb99
10,Fri,1995-10-20,,Leverkusen,0–0,Schalke 04,,,Bernhard Zerr,/en/matches/c27e3e04/Bayer-Leverkusen-Schalke-04-October-20-1995-Bundesliga,,c27e3e04
10,Fri,1995-10-20,,Uerdingen,1–1,Hansa Rostock,,,Günther Frey,/en/matches/76afd53b/Uerdingen-Hansa-Rostock-October-20-1995-Bundesliga,,76afd53b
10,Sat,1995-10-21,,1860 Munich,1–1,Karlsruher,,,Lutz Wagner,/en/matches/01f7f540/1860-Munich-Karlsruher-October-21-1995-Bundesliga,,01f7f540
10,Sat,1995-10-21,,Dortmund,3–0,Köln,,,Hans-Jürgen Kasper,/en/matches/e3aaa2ef/Dortmund-Koln-October-21-1995-Bundesliga,,e3aaa2ef
10,Sat,1995-10-21,,Freiburg,0–3,Hamburger SV,,,Alfons Berg,/en/matches/29d3917b/Freiburg-Hamburger-SV-October-21-1995-Bundesliga,,29d3917b
10,Sat,1995-10-21,,Kaiserslautern,2–0,Düsseldorf,,,Michael Malbranc,/en/matches/e45b752f/Kaiserslautern-Dusseldorf-October-21-1995-Bundesliga,,e45b752f
10,Sat,1995-10-21,,St Pauli,0–1,Bayern Munich,,,Georg Dardenne,/en/matches/9e2f6fcd/St-Pauli-Bayern-Munich-October-21-1995-Bundesliga,,9e2f6fcd
10,Sat,1995-10-21,,Stuttgart,3–2,Eint Frankfurt,,,Herbert Fandel,/en/matches/985a2c25/Stuttgart-Eintracht-Frankfurt-October-21-1995-Bundesliga,,985a2c25
10,Sun,1995-10-22,,M'Gladbach,1–0,Werder Bremen,,,Hermann Albrecht,/en/matches/1dab9d43/Monchengladbach-Werder-Bremen-October-22-1995-Bundesliga,,1dab9d43
11,Fri,1995-10-27,,Karlsruher,1–1,Freiburg,,,Georg Dardenne,/en/matches/5c38bfe0/Karlsruher-Freiburg-October-27-1995-Bundesliga,,5c38bfe0
11,Fri,1995-10-27,,Köln,0–2,M'Gladbach,,,Hans Scheuerer,/en/matches/0da6bcd4/Koln-Monchengladbach-October-27-1995-Bundesliga,,0da6bcd4
11,Sat,1995-10-28,,Bayern Munich,5–3,Stuttgart,,,Hans-Jürgen Weber,/en/matches/e4573df5/Bayern-Munich-Stuttgart-October-28-1995-Bundesliga,,e4573df5
11,Sat,1995-10-28,,Düsseldorf,1–1,Leverkusen,,,Burkard Hufgard,/en/matches/4e352703/Dusseldorf-Bayer-Leverkusen-October-28-1995-Bundesliga,,4e352703
11,Sat,1995-10-28,,Hamburger SV,1–0,Kaiserslautern,,,Torsten Koop,/en/matches/81a92591/Hamburger-SV-Kaiserslautern-October-28-1995-Bundesliga,,81a92591
11,Sat,1995-10-28,,Hansa Rostock,1–1,Eint Frankfurt,,,Markus Merk,/en/matches/89d9bdae/Hansa-Rostock-Eintracht-Frankfurt-October-28-1995-Bundesliga,,89d9bdae
11,Sat,1995-10-28,,Schalke 04,1–2,Dortmund,,,Hartmut Strampe,/en/matches/44736ea9/Revierderby-Schalke-04-Dortmund-October-28-1995-Bundesliga,,44736ea9
11,Sat,1995-10-28,,Werder Bremen,1–1,St Pauli,,,Jürgen Aust,/en/matches/1b5bab82/Werder-Bremen-St-Pauli-October-28-1995-Bundesliga,,1b5bab82
11,Sun,1995-10-29,,Uerdingen,2–0,1860 Munich,,,Frank Fleske,/en/matches/0f47e7b0/Uerdingen-1860-Munich-October-29-1995-Bundesliga,,0f47e7b0
12,Fri,1995-11-03,,Leverkusen,0–1,Hamburger SV,,,Lutz Wagner,/en/matches/cac450d8/Bayer-Leverkusen-Hamburger-SV-November-3-1995-Bundesliga,,cac450d8
12,Fri,1995-11-03,,St Pauli,3–3,Köln,,,Günther Habermann,/en/matches/ae8ed374/St-Pauli-Koln-November-3-1995-Bundesliga,,ae8ed374
12,Sat,1995-11-04,,1860 Munich,1–1,Hansa Rostock,,,Edgar Steinborn,/en/matches/bdf1e76b/1860-Munich-Hansa-Rostock-November-4-1995-Bundesliga,,bdf1e76b
12,Sat,1995-11-04,,Dortmund,3–0,Düsseldorf,,,Winfried Buchhart,/en/matches/3086dc0c/Dortmund-Dusseldorf-November-4-1995-Bundesliga,,3086dc0c
12,Sat,1995-11-04,,Eint Frankfurt,4–1,Bayern Munich,,,Jürgen Aust,/en/matches/ee2d2f17/Eintracht-Frankfurt-Bayern-Munich-November-4-1995-Bundesliga,,ee2d2f17
12,Sat,1995-11-04,,Freiburg,1–1,Uerdingen,,,Hermann Albrecht,/en/matches/7cfb64eb/Freiburg-Uerdingen-November-4-1995-Bundesliga,,7cfb64eb
12,Sat,1995-11-04,,Kaiserslautern,2–2,Karlsruher,,,Hellmut Krug,/en/matches/150855b7/Kaiserslautern-Karlsruher-November-4-1995-Bundesliga,,150855b7
12,Sat,1995-11-04,,Stuttgart,1–1,Werder Bremen,,,Rainer Werthmann,/en/matches/e858c279/Stuttgart-Werder-Bremen-November-4-1995-Bundesliga,,e858c279
12,Sun,1995-11-05,,M'Gladbach,4–1,Schalke 04,,,Hans-Peter Best,/en/matches/9ee5a12b/Monchengladbach-Schalke-04-November-5-1995-Bundesliga,,9ee5a12b
13,Fri,1995-11-10,,Hamburger SV,2–2,Dortmund,,,Herbert Fandel,/en/matches/e8cb8a15/Hamburger-SV-Dortmund-November-10-1995-Bundesliga,,e8cb8a15
13,Fri,1995-11-10,,Hansa Rostock,0–0,Bayern Munich,,,Alfons Berg,/en/matches/bf53a9a9/Hansa-Rostock-Bayern-Munich-November-10-1995-Bundesliga,,bf53a9a9
13,Fri,1995-11-10,,Uerdingen,1–1,Kaiserslautern,,,Lutz Wagner,/en/matches/06063c9a/Uerdingen-Kaiserslautern-November-10-1995-Bundesliga,,06063c9a
13,Sat,1995-11-11,,1860 Munich,3–0,Freiburg,,,Lutz Pohlmann,/en/matches/ee25679b/1860-Munich-Freiburg-November-11-1995-Bundesliga,,ee25679b
13,Sat,1995-11-11,,Düsseldorf,3–2,M'Gladbach,,,Bernhard Zerr,/en/matches/b14156a3/Dusseldorf-Monchengladbach-November-11-1995-Bundesliga,,b14156a3
13,Sat,1995-11-11,,Karlsruher,1–4,Leverkusen,,,Frank Fleske,/en/matches/116bef2d/Karlsruher-Bayer-Leverkusen-November-11-1995-Bundesliga,,116bef2d
13,Sat,1995-11-11,,Köln,2–2,Stuttgart,,,Michael Malbranc,/en/matches/00f8c504/Koln-Stuttgart-November-11-1995-Bundesliga,,00f8c504
13,Sat,1995-11-11,,Schalke 04,2–0,St Pauli,,,Winfried Buchhart,/en/matches/b4c0ab1a/Schalke-04-St-Pauli-November-11-1995-Bundesliga,,b4c0ab1a
13,Sat,1995-11-11,,Werder Bremen,1–1,Eint Frankfurt,,,Jürgen Jansen,/en/matches/e0cf2059/Werder-Bremen-Eintracht-Frankfurt-November-11-1995-Bundesliga,,e0cf2059
14,Fri,1995-11-17,,M'Gladbach,1–2,Hamburger SV,,,Günther Frey,/en/matches/9d90a0f9/Monchengladbach-Hamburger-SV-November-17-1995-Bundesliga,,9d90a0f9
14,Fri,1995-11-17,,St Pauli,2–1,Düsseldorf,,,Hans Scheuerer,/en/matches/eb3d6d97/St-Pauli-Dusseldorf-November-17-1995-Bundesliga,,eb3d6d97
14,Sat,1995-11-18,,Bayern Munich,2–0,Werder Bremen,,,Hellmut Krug,/en/matches/411b85bc/Bayern-Munich-Werder-Bremen-November-18-1995-Bundesliga,,411b85bc
14,Sat,1995-11-18,,Dortmund,4–1,Karlsruher,,,Hermann Albrecht,/en/matches/4351e04d/Dortmund-Karlsruher-November-18-1995-Bundesliga,,4351e04d
14,Sat,1995-11-18,,Eint Frankfurt,1–0,Köln,,,Hartmut Strampe,/en/matches/8b0a4158/Eintracht-Frankfurt-Koln-November-18-1995-Bundesliga,,8b0a4158
14,Sat,1995-11-18,,Freiburg,2–1,Hansa Rostock,,,Hans-Jürgen Kasper,/en/matches/64c71498/Freiburg-Hansa-Rostock-November-18-1995-Bundesliga,,64c71498
14,Sat,1995-11-18,,Kaiserslautern,0–0,1860 Munich,,,Jürgen Aust,/en/matches/0b116a2d/Kaiserslautern-1860-Munich-November-18-1995-Bundesliga,,0b116a2d
14,Sat,1995-11-18,,Leverkusen,2–1,Uerdingen,,,Uwe Kemmling,/en/matches/d0c6b1b9/Bayer-Leverkusen-Uerdingen-November-18-1995-Bundesliga,,d0c6b1b9
14,Sun,1995-11-19,,Stuttgart,2–2,Schalke 04,,,Lutz Wagner,/en/matches/5087147f/Stuttgart-Schalke-04-November-19-1995-Bundesliga,,5087147f
15,Fri,1995-11-24,,Düsseldorf,1–2,Stuttgart,,,Hartmut Strampe,/en/matches/ce9e42d7/Dusseldorf-Stuttgart-November-24-1995-Bundesliga,,ce9e42d7
15,Fri,1995-11-24,,Hamburger SV,1–0,St Pauli,,,Markus Merk,/en/matches/c8698f17/Hamburger-SV-St-Pauli-November-24-1995-Bundesliga,,c8698f17
15,Sat,1995-11-25,,1860 Munich,0–1,Leverkusen,,,Michael Malbranc,/en/matches/5dd00eb4/1860-Munich-Bayer-Leverkusen-November-25-1995-Bundesliga,,5dd00eb4
15,Sat,1995-11-25,,Kaiserslautern,1–2,Freiburg,,,Günther Habermann,/en/matches/888c4afa/Kaiserslautern-Freiburg-November-25-1995-Bundesliga,,888c4afa
15,Sat,1995-11-25,,Karlsruher,4–0,M'Gladbach,,,Edgar Steinborn,/en/matches/9012e46d/Karlsruher-Monchengladbach-November-25-1995-Bundesliga,,9012e46d
15,Sat,1995-11-25,,Schalke 04,2–0,Eint Frankfurt,,,Torsten Koop,/en/matches/fa6d770a/Schalke-04-Eintracht-Frankfurt-November-25-1995-Bundesliga,,fa6d770a
15,Sat,1995-11-25,,Uerdingen,0–2,Dortmund,,,Georg Dardenne,/en/matches/6a2bdf8d/Uerdingen-Dortmund-November-25-1995-Bundesliga,,6a2bdf8d
15,Sat,1995-11-25,,Werder Bremen,0–2,Hansa Rostock,,,Hans-Peter Best,/en/matches/e3d4c85c/Werder-Bremen-Hansa-Rostock-November-25-1995-Bundesliga,,e3d4c85c
15,Sun,1995-11-26,,Köln,0–0,Bayern Munich,,,Lutz Michael Fröhlich,/en/matches/36e00346/Koln-Bayern-Munich-November-26-1995-Bundesliga,,36e00346
16,Fri,1995-12-01,,Dortmund,3–1,1860 Munich,,,Bernd Heynemann,/en/matches/858a078d/Dortmund-1860-Munich-December-1-1995-Bundesliga,,858a078d
16,Fri,1995-12-01,,Leverkusen,0–1,Freiburg,,,Hans Scheuerer,/en/matches/80b87f97/Bayer-Leverkusen-Freiburg-December-1-1995-Bundesliga,,80b87f97
16,Fri,1995-12-01,,Werder Bremen,0–1,Köln,,,Winfried Buchhart,/en/matches/c9cbdd44/Werder-Bremen-Koln-December-1-1995-Bundesliga,,c9cbdd44
16,Sat,1995-12-02,,Bayern Munich,4–0,Schalke 04,,,Bernhard Zerr,/en/matches/93ab4452/Bayern-Munich-Schalke-04-December-2-1995-Bundesliga,,93ab4452
16,Sat,1995-12-02,,Eint Frankfurt,3–0,Düsseldorf,,,Frank Fleske,/en/matches/2e3bed5c/Eintracht-Frankfurt-Dusseldorf-December-2-1995-Bundesliga,,2e3bed5c
16,Sat,1995-12-02,,Hansa Rostock,3–0,Kaiserslautern,,,Georg Dardenne,/en/matches/3609788f/Hansa-Rostock-Kaiserslautern-December-2-1995-Bundesliga,,3609788f
16,Sat,1995-12-02,,M'Gladbach,2–1,Uerdingen,,,Hartmut Strampe,/en/matches/1f5dca4a/Monchengladbach-Uerdingen-December-2-1995-Bundesliga,,1f5dca4a
16,Sat,1995-12-02,,St Pauli,1–1,Karlsruher,,,Hans-Jürgen Weber,/en/matches/c7e53cc4/St-Pauli-Karlsruher-December-2-1995-Bundesliga,,c7e53cc4
16,Sat,1995-12-02,,Stuttgart,3–0,Hamburger SV,,,Hellmut Krug,/en/matches/3c38cb37/Stuttgart-Hamburger-SV-December-2-1995-Bundesliga,,3c38cb37
17,Fri,1995-12-08,,Hamburger SV,5–1,Eint Frankfurt,,,Helmut Fleischer,/en/matches/2f19777e/Hamburger-SV-Eintracht-Frankfurt-December-8-1995-Bundesliga,,2f19777e
17,Fri,1995-12-08,,Uerdingen,2–5,St Pauli,,,Alfons Berg,/en/matches/5b73b385/Uerdingen-St-Pauli-December-8-1995-Bundesliga,,5b73b385
