week,day,date,time,home_team,score,away_team,attendance,venue,referee,match_report,notes,game_id
3,Sat,1997-08-09,,Bayern Munich,5–2,Wolfsburg,,,Georg Dardenne,/en/matches/eb2b8291/Bayern-Munich-Wolfsburg-August-9-1997-Bundesliga,,eb2b8291
3,Sat,1997-08-09,,Hansa Rostock,2–1,Hamburger SV,,,Hellmut Krug,/en/matches/e0c6f81d/Hansa-Rostock-Hamburger-SV-August-9-1997-Bundesliga,,e0c6f81d
3,Sat,1997-08-09,,Karlsruher,3–1,Arminia,,,Alfons Berg,/en/matches/c8bf70dc/Karlsruher-Arminia-August-9-1997-Bundesliga,,c8bf70dc
3,Sat,1997-08-09,,Köln,0–0,Kaiserslautern,,,Winfried Buchhart,/en/matches/fc431e63/Koln-Kaiserslautern-August-9-1997-Bundesliga,,fc431e63
3,Sat,1997-08-09,,Schalke 04,1–0,Dortmund,,,Hans-Jürgen Weber,/en/matches/40b5b72f/Revierderby-Schalke-04-Dortmund-August-9-1997-Bundesliga,,40b5b72f
3,Sat,1997-08-09,,Werder Bremen,3–3,1860 Munich,,,Markus Merk,/en/matches/7670ecb6/Werder-Bremen-1860-Munich-August-9-1997-Bundesliga,,7670ecb6
3,Sun,1997-08-10,,Hertha BSC,2–2,M'Gladbach,,,Bernhard Zerr,/en/matches/392002ea/Hertha-BSC-Monchengladbach-August-10-1997-Bundesliga,,392002ea
4,Fri,1997-08-22,,1860 Munich,0–1,Hansa Rostock,,,Herbert Fandel,/en/matches/c2f7ab5b/1860-Munich-Hansa-Rostock-August-22-1997-Bundesliga,,c2f7ab5b
4,Fri,1997-08-22,,Wolfsburg,2–1,Hertha BSC,,,Franz-Xaver Wack,/en/matches/69a98593/Wolfsburg-Hertha-BSC-August-22-1997-Bundesliga,,69a98593
4,Sat,1997-08-23,,Arminia,3–0,Werder Bremen,,,Hans-Jürgen Weber,/en/matches/35f03c55/Arminia-Werder-Bremen-August-23-1997-Bundesliga,,35f03c55
4,Sat,1997-08-23,,Dortmund,5–2,Bochum,,,Georg Dardenne,/en/matches/cc140d6c/Dortmund-Bochum-August-23-1997-Bundesliga,,cc140d6c
4,Sat,1997-08-23,,Kaiserslautern,3–0,Schalke 04,,,Hermann Albrecht,/en/matches/d2121245/Kaiserslautern-Schalke-04-August-23-1997-Bundesliga,,d2121245
4,Sat,1997-08-23,,Leverkusen,6–1,Karlsruher,,,Markus Merk,/en/matches/677ad197/Bayer-Leverkusen-Karlsruher-August-23-1997-Bundesliga,,677ad197
4,Sat,1997-08-23,,M'Gladbach,4–1,Köln,,,Hellmut Krug,/en/matches/ea6fa4b7/Monchengladbach-Koln-August-23-1997-Bundesliga,,ea6fa4b7
4,Sat,1997-08-23,,MSV Duisburg,0–3,Stuttgart,,,Bernd Heynemann,/en/matches/bcac701c/MSV-Duisburg-Stuttgart-August-23-1997-Bundesliga,,bcac701c
4,Sun,1997-08-24,,Hamburger SV,0–2,Bayern Munich,,,Jürgen Jansen,/en/matches/85f91947/Hamburger-SV-Bayern-Munich-August-24-1997-Bundesliga,,85f91947
5,Fri,1997-08-29,,Bochum,1–3,Kaiserslautern,,,Wolfgang Stark,/en/matches/928b5846/Bochum-Kaiserslautern-August-29-1997-Bundesliga,,928b5846
5,Fri,1997-08-29,,Hertha BSC,0–2,Hamburger SV,,,Winfried Buchhart,/en/matches/83ef3cc8/Hertha-BSC-Hamburger-SV-August-29-1997-Bundesliga,,83ef3cc8
5,Sat,1997-08-30,,Hansa Rostock,1–3,Bayern Munich,,,Bernhard Zerr,/en/matches/9691d356/Hansa-Rostock-Bayern-Munich-August-30-1997-Bundesliga,,9691d356
5,Sat,1997-08-30,,Köln,5–3,Wolfsburg,,,Jörg Keßler,/en/matches/d2840d62/Koln-Wolfsburg-August-30-1997-Bundesliga,,d2840d62
5,Sat,1997-08-30,,Schalke 04,2–0,M'Gladbach,,,Jürgen Aust,/en/matches/27b6482e/Schalke-04-Monchengladbach-August-30-1997-Bundesliga,,27b6482e
5,Sat,1997-08-30,,Stuttgart,0–0,Dortmund,,,Lutz Michael Fröhlich,/en/matches/a38712b8/Stuttgart-Dortmund-August-30-1997-Bundesliga,,a38712b8
5,Sat,1997-08-30,,Werder Bremen,2–1,Leverkusen,,,Hellmut Krug,/en/matches/0b3b60d0/Werder-Bremen-Bayer-Leverkusen-August-30-1997-Bundesliga,,0b3b60d0
5,Sun,1997-08-31,,Karlsruher,1–2,MSV Duisburg,,,Uwe Kemmling,/en/matches/a81eff8b/Karlsruher-MSV-Duisburg-August-31-1997-Bundesliga,,a81eff8b
5,Mon,1997-09-01,,1860 Munich,1–0,Arminia,,,Torsten Koop,/en/matches/97658778/1860-Munich-Arminia-September-1-1997-Bundesliga,,97658778
6,Fri,1997-09-12,,Arminia,0–1,Hansa Rostock,,,Georg Dardenne,/en/matches/1f4ea734/Arminia-Hansa-Rostock-September-12-1997-Bundesliga,,1f4ea734
6,Fri,1997-09-12,,Hamburger SV,2–1,Köln,,,Hermann Albrecht,/en/matches/4574e025/Hamburger-SV-Koln-September-12-1997-Bundesliga,,4574e025
6,Sat,1997-09-13,,Bayern Munich,3–0,Hertha BSC,,,Hans-Jürgen Weber,/en/matches/dbef3736/Bayern-Munich-Hertha-BSC-September-13-1997-Bundesliga,,dbef3736
6,Sat,1997-09-13,,Dortmund,2–2,Karlsruher,,,Hartmut Strampe,/en/matches/f05357e6/Dortmund-Karlsruher-September-13-1997-Bundesliga,,f05357e6
6,Sat,1997-09-13,,Leverkusen,2–2,1860 Munich,,,Bernd Heynemann,/en/matches/415a2dd9/Bayer-Leverkusen-1860-Munich-September-13-1997-Bundesliga,,415a2dd9
6,Sat,1997-09-13,,M'Gladbach,2–1,Bochum,,,Lutz Wagner,/en/matches/3d7ea00e/Monchengladbach-Bochum-September-13-1997-Bundesliga,,3d7ea00e
6,Sat,1997-09-13,,MSV Duisburg,2–1,Werder Bremen,,,Winfried Buchhart,/en/matches/cf1a3c6a/MSV-Duisburg-Werder-Bremen-September-13-1997-Bundesliga,,cf1a3c6a
6,Sat,1997-09-13,,Wolfsburg,0–0,Schalke 04,,,Wolfgang Stark,/en/matches/63d842ab/Wolfsburg-Schalke-04-September-13-1997-Bundesliga,,63d842ab
6,Sun,1997-09-14,,Kaiserslautern,4–3,Stuttgart,,,Jürgen Aust,/en/matches/881b675a/Kaiserslautern-Stuttgart-September-14-1997-Bundesliga,,881b675a
7,Fri,1997-09-19,,1860 Munich,0–1,MSV Duisburg,,,Jörg Keßler,/en/matches/df91c363/1860-Munich-MSV-Duisburg-September-19-1997-Bundesliga,,df91c363
7,Fri,1997-09-19,,Karlsruher,2–4,Kaiserslautern,,,Hellmut Krug,/en/matches/5c117bff/Karlsruher-Kaiserslautern-September-19-1997-Bundesliga,,5c117bff
7,Sat,1997-09-20,,Arminia,2–1,Leverkusen,,,Franz-Xaver Wack,/en/matches/b769f409/Arminia-Bayer-Leverkusen-September-20-1997-Bundesliga,,b769f409
7,Sat,1997-09-20,,Bochum,2–1,Wolfsburg,,,Winfried Buchhart,/en/matches/f35261bf/Bochum-Wolfsburg-September-20-1997-Bundesliga,,f35261bf
7,Sat,1997-09-20,,Hansa Rostock,4–0,Hertha BSC,,,Markus Merk,/en/matches/161651c8/Hansa-Rostock-Hertha-BSC-September-20-1997-Bundesliga,,161651c8
7,Sat,1997-09-20,,Köln,1–3,Bayern Munich,,,Herbert Fandel,/en/matches/496e00d8/Koln-Bayern-Munich-September-20-1997-Bundesliga,,496e00d8
7,Sat,1997-09-20,,Schalke 04,2–2,Hamburger SV,,,Lutz Michael Fröhlich,/en/matches/ee45b6c1/Schalke-04-Hamburger-SV-September-20-1997-Bundesliga,,ee45b6c1
7,Sat,1997-09-20,,Werder Bremen,2–1,Dortmund,,,Edgar Steinborn,/en/matches/1ae800d6/Werder-Bremen-Dortmund-September-20-1997-Bundesliga,,1ae800d6
7,Sun,1997-09-21,,Stuttgart,3–0,M'Gladbach,,,Alfons Berg,/en/matches/390b3557/Stuttgart-Monchengladbach-September-21-1997-Bundesliga,,390b3557
8,Fri,1997-09-26,,Bayern Munich,1–1,Schalke 04,,,Edgar Steinborn,/en/matches/94c2c2de/Bayern-Munich-Schalke-04-September-26-1997-Bundesliga,,94c2c2de
8,Fri,1997-09-26,,MSV Duisburg,2–1,Arminia,,,Markus Merk,/en/matches/919101a7/MSV-Duisburg-Arminia-September-26-1997-Bundesliga,,919101a7
8,Sat,1997-09-27,,Dortmund,2–3,1860 Munich,,,Lutz Wagner,/en/matches/b2d9d196/Dortmund-1860-Munich-September-27-1997-Bundesliga,,b2d9d196
8,Sat,1997-09-27,,Hamburger SV,2–1,Bochum,,,Uwe Kemmling,/en/matches/24f8c126/Hamburger-SV-Bochum-September-27-1997-Bundesliga,,24f8c126
8,Sat,1997-09-27,,Kaiserslautern,1–3,Werder Bremen,,,Bernhard Zerr,/en/matches/83c65c26/Kaiserslautern-Werder-Bremen-September-27-1997-Bundesliga,,83c65c26
8,Sat,1997-09-27,,Leverkusen,1–1,Hansa Rostock,,,Hartmut Strampe,/en/matches/93eed49d/Bayer-Leverkusen-Hansa-Rostock-September-27-1997-Bundesliga,,93eed49d
8,Sat,1997-09-27,,M'Gladbach,1–1,Karlsruher,,,Bernd Heynemann,/en/matches/fc4a6465/Monchengladbach-Karlsruher-September-27-1997-Bundesliga,,fc4a6465
8,Sat,1997-09-27,,Wolfsburg,1–0,Stuttgart,,,Jürgen Jansen,/en/matches/7a3926eb/Wolfsburg-Stuttgart-September-27-1997-Bundesliga,,7a3926eb
8,Sun,1997-09-28,,Hertha BSC,1–0,Köln,,,Torsten Koop,/en/matches/caec9c2a/Hertha-BSC-Koln-September-28-1997-Bundesliga,,caec9c2a
9,Fri,1997-10-03,,1860 Munich,1–3,Kaiserslautern,,,Hartmut Strampe,/en/matches/c670aa2c/1860-Munich-Kaiserslautern-October-3-1997-Bundesliga,,c670aa2c
9,Fri,1997-10-03,,Werder Bremen,1–0,M'Gladbach,,,Hermann Albrecht,/en/matches/ec02db40/Werder-Bremen-Monchengladbach-October-3-1997-Bundesliga,,ec02db40
9,Sat,1997-10-04,,Arminia,3–1,Dortmund,,,Jürgen Aust,/en/matches/b4a32d6e/Arminia-Dortmund-October-4-1997-Bundesliga,,b4a32d6e
9,Sat,1997-10-04,,Bochum,2–3,Bayern Munich,,,Alfons Berg,/en/matches/8cfa1051/Bochum-Bayern-Munich-October-4-1997-Bundesliga,,8cfa1051
9,Sat,1997-10-04,,Hansa Rostock,1–2,Köln,,,Jürgen Jansen,/en/matches/862c51c9/Hansa-Rostock-Koln-October-4-1997-Bundesliga,,862c51c9
9,Sat,1997-10-04,,Karlsruher,2–1,Wolfsburg,,,Hans-Jürgen Weber,/en/matches/f2f4d15b/Karlsruher-Wolfsburg-October-4-1997-Bundesliga,,f2f4d15b
9,Sat,1997-10-04,,Leverkusen,2–1,MSV Duisburg,,,Herbert Fandel,/en/matches/fef7b4b5/Bayer-Leverkusen-MSV-Duisburg-October-4-1997-Bundesliga,,fef7b4b5
9,Sat,1997-10-04,,Schalke 04,1–0,Hertha BSC,,,Bernd Heynemann,/en/matches/e1e0a28d/Schalke-04-Hertha-BSC-October-4-1997-Bundesliga,,e1e0a28d
9,Sun,1997-10-05,,Stuttgart,5–2,Hamburger SV,,,Georg Dardenne,/en/matches/624d2043/Stuttgart-Hamburger-SV-October-5-1997-Bundesliga,,624d2043
10,Tue,1997-10-14,,Dortmund,0–1,Leverkusen,,,Bernhard Zerr,/en/matches/a033531f/Dortmund-Bayer-Leverkusen-October-14-1997-Bundesliga,,a033531f
10,Tue,1997-10-14,,Hamburger SV,3–1,Karlsruher,,,Jörg Keßler,/en/matches/e5fcc0a4/Hamburger-SV-Karlsruher-October-14-1997-Bundesliga,,e5fcc0a4
10,Tue,1997-10-14,,Hertha BSC,2–2,Bochum,,,Edgar Steinborn,/en/matches/603d0307/Hertha-BSC-Bochum-October-14-1997-Bundesliga,,603d0307
10,Tue,1997-10-14,,Köln,0–2,Schalke 04,,,Alfons Berg,/en/matches/3a6d3d01/Koln-Schalke-04-October-14-1997-Bundesliga,,3a6d3d01
10,Tue,1997-10-14,,Wolfsburg,1–0,Werder Bremen,,,Torsten Koop,/en/matches/d6b234e8/Wolfsburg-Werder-Bremen-October-14-1997-Bundesliga,,d6b234e8
10,Wed,1997-10-15,,Bayern Munich,3–3,Stuttgart,,,Bernd Heynemann,/en/matches/2f5406c5/Bayern-Munich-Stuttgart-October-15-1997-Bundesliga,,2f5406c5
10,Wed,1997-10-15,,Kaiserslautern,3–1,Arminia,,,Lutz Wagner,/en/matches/ba494b54/Kaiserslautern-Arminia-October-15-1997-Bundesliga,,ba494b54
10,Wed,1997-10-15,,M'Gladbach,5–1,1860 Munich,,,Uwe Kemmling,/en/matches/c14254e9/Monchengladbach-1860-Munich-October-15-1997-Bundesliga,,c14254e9
10,Wed,1997-10-15,,MSV Duisburg,0–1,Hansa Rostock,,,Franz-Xaver Wack,/en/matches/c8898973/MSV-Duisburg-Hansa-Rostock-October-15-1997-Bundesliga,,c8898973
11,Fri,1997-10-17,,Bochum,2–1,Köln,,,Markus Merk,/en/matches/781b22be/Bochum-Koln-October-17-1997-Bundesliga,,781b22be
11,Fri,1997-10-17,,Werder Bremen,0–0,Hamburger SV,,,Jürgen Aust,/en/matches/92061813/Werder-Bremen-Hamburger-SV-October-17-1997-Bundesliga,,92061813
11,Sat,1997-10-18,,1860 Munich,2–1,Wolfsburg,,,Edgar Steinborn,/en/matches/46a228d6/1860-Munich-Wolfsburg-October-18-1997-Bundesliga,,46a228d6
11,Sat,1997-10-18,,Hansa Rostock,4–1,Schalke 04,,,Winfried Buchhart,/en/matches/315581e2/Hansa-Rostock-Schalke-04-October-18-1997-Bundesliga,,315581e2
11,Sat,1997-10-18,,Karlsruher,1–1,Bayern Munich,,,Georg Dardenne,/en/matches/2c338173/Karlsruher-Bayern-Munich-October-18-1997-Bundesliga,,2c338173
11,Sat,1997-10-18,,Leverkusen,1–1,Kaiserslautern,,,Hermann Albrecht,/en/matches/033eaeb5/Bayer-Leverkusen-Kaiserslautern-October-18-1997-Bundesliga,,033eaeb5
11,Sat,1997-10-18,,MSV Duisburg,0–0,Dortmund,,,Wolfgang Stark,/en/matches/2be1ab8a/MSV-Duisburg-Dortmund-October-18-1997-Bundesliga,,2be1ab8a
11,Sat,1997-10-18,,Stuttgart,4–1,Hertha BSC,,,Hellmut Krug,/en/matches/49adc93f/Stuttgart-Hertha-BSC-October-18-1997-Bundesliga,,49adc93f
11,Sun,1997-10-19,,Arminia,3–1,M'Gladbach,,,Herbert Fandel,/en/matches/37614470/Arminia-Monchengladbach-October-19-1997-Bundesliga,,37614470
12,Fri,1997-10-24,,Kaiserslautern,1–0,MSV Duisburg,,,Lutz Michael Fröhlich,/en/matches/db5549c6/Kaiserslautern-MSV-Duisburg-October-24-1997-Bundesliga,,db5549c6
12,Fri,1997-10-24,,Schalke 04,2–0,Bochum,,,Franz-Xaver Wack,/en/matches/1f486783/Schalke-04-Bochum-October-24-1997-Bundesliga,,1f486783
12,Sat,1997-10-25,,Bayern Munich,2–0,Werder Bremen,,,Jörg Keßler,/en/matches/e04761a3/Bayern-Munich-Werder-Bremen-October-25-1997-Bundesliga,,e04761a3
12,Sat,1997-10-25,,Dortmund,3–2,Hansa Rostock,,,Hermann Albrecht,/en/matches/ac1c7ef5/Dortmund-Hansa-Rostock-October-25-1997-Bundesliga,,ac1c7ef5
12,Sat,1997-10-25,,Hamburger SV,1–2,1860 Munich,,,Hans-Jürgen Weber,/en/matches/3b3b7a39/Hamburger-SV-1860-Munich-October-25-1997-Bundesliga,,3b3b7a39
12,Sat,1997-10-25,,Hertha BSC,3–1,Karlsruher,,,Jürgen Aust,/en/matches/1e216ebc/Hertha-BSC-Karlsruher-October-25-1997-Bundesliga,,1e216ebc
12,Sat,1997-10-25,,M'Gladbach,2–2,Leverkusen,,,Winfried Buchhart,/en/matches/6dcd8354/Monchengladbach-Bayer-Leverkusen-October-25-1997-Bundesliga,,6dcd8354
12,Sat,1997-10-25,,Wolfsburg,2–0,Arminia,,,Bernhard Zerr,/en/matches/d5652fad/Wolfsburg-Arminia-October-25-1997-Bundesliga,,d5652fad
12,Sun,1997-10-26,,Köln,4–2,Stuttgart,,,Uwe Kemmling,/en/matches/76b489f8/Koln-Stuttgart-October-26-1997-Bundesliga,,76b489f8
13,Fri,1997-10-31,,Dortmund,2–2,Kaiserslautern,,,Bernd Heynemann,/en/matches/849a5b33/Dortmund-Kaiserslautern-October-31-1997-Bundesliga,,849a5b33
13,Fri,1997-10-31,,Leverkusen,2–1,Wolfsburg,,,Markus Merk,/en/matches/d660d3e5/Bayer-Leverkusen-Wolfsburg-October-31-1997-Bundesliga,,d660d3e5
13,Fri,1997-10-31,,MSV Duisburg,4–5,M'Gladbach,,,Edgar Steinborn,/en/matches/bf3dd4ef/MSV-Duisburg-Monchengladbach-October-31-1997-Bundesliga,,bf3dd4ef
13,Sat,1997-11-01,,1860 Munich,2–2,Bayern Munich,,,Hellmut Krug,/en/matches/fd800d47/1860-Munich-Bayern-Munich-November-1-1997-Bundesliga,,fd800d47
13,Sat,1997-11-01,,Hansa Rostock,2–2,Bochum,,,Herbert Fandel,/en/matches/b21db8b0/Hansa-Rostock-Bochum-November-1-1997-Bundesliga,,b21db8b0
13,Sat,1997-11-01,,Karlsruher,3–1,Köln,,,Wolfgang Stark,/en/matches/1020aea7/Karlsruher-Koln-November-1-1997-Bundesliga,,1020aea7
13,Sat,1997-11-01,,Stuttgart,0–0,Schalke 04,,,Torsten Koop,/en/matches/ef32021d/Stuttgart-Schalke-04-November-1-1997-Bundesliga,,ef32021d
13,Sat,1997-11-01,,Werder Bremen,0–2,Hertha BSC,,,Lutz Wagner,/en/matches/31ba3945/Werder-Bremen-Hertha-BSC-November-1-1997-Bundesliga,,31ba3945
13,Sun,1997-11-02,,Arminia,0–3,Hamburger SV,,,Hartmut Strampe,/en/matches/2c806a26/Arminia-Hamburger-SV-November-2-1997-Bundesliga,,2c806a26
14,Fri,1997-11-07,,Kaiserslautern,4–3,Hansa Rostock,,,Georg Dardenne,/en/matches/6167b626/Kaiserslautern-Hansa-Rostock-November-7-1997-Bundesliga,,6167b626
14,Fri,1997-11-07,,Wolfsburg,0–2,MSV Duisburg,,,Jürgen Aust,/en/matches/e0491483/Wolfsburg-MSV-Duisburg-November-7-1997-Bundesliga,,e0491483
14,Sat,1997-11-08,,Bayern Munich,1–0,Arminia,,,Uwe Kemmling,/en/matches/ede5b8f4/Bayern-Munich-Arminia-November-8-1997-Bundesliga,,ede5b8f4
14,Sat,1997-11-08,,Hamburger SV,0–1,Leverkusen,,,Edgar Steinborn,/en/matches/170aad20/Hamburger-SV-Bayer-Leverkusen-November-8-1997-Bundesliga,,170aad20
14,Sat,1997-11-08,,Hertha BSC,2–0,1860 Munich,,,Jürgen Jansen,/en/matches/5dd58226/Hertha-BSC-1860-Munich-November-8-1997-Bundesliga,,5dd58226
14,Sat,1997-11-08,,Köln,2–0,Werder Bremen,,,Bernhard Zerr,/en/matches/90b6db57/Koln-Werder-Bremen-November-8-1997-Bundesliga,,90b6db57
14,Sat,1997-11-08,,M'Gladbach,1–1,Dortmund,,,Franz-Xaver Wack,/en/matches/59b1cdf9/Monchengladbach-Dortmund-November-8-1997-Bundesliga,,59b1cdf9
14,Sat,1997-11-08,,Schalke 04,2–0,Karlsruher,,,Hermann Albrecht,/en/matches/dd1c80aa/Schalke-04-Karlsruher-November-8-1997-Bundesliga,,dd1c80aa
14,Sun,1997-11-09,,Bochum,0–2,Stuttgart,,,Jörg Keßler,/en/matches/b51dcb18/Bochum-Stuttgart-November-9-1997-Bundesliga,,b51dcb18
17,Tue,1997-11-11,,Dortmund,0–2,Bayern Munich,,,Hartmut Strampe,/en/matches/aa9be44d/Der-Klassiker-Dortmund-Bayern-Munich-November-11-1997-Bundesliga,,aa9be44d
17,Tue,1997-11-11,,Leverkusen,4–0,Köln,,,Hellmut Krug,/en/matches/87782b54/Bayer-Leverkusen-Koln-November-11-1997-Bundesliga,,87782b54
15,Tue,1997-11-18,,Dortmund,2–1,Wolfsburg,,,Winfried Buchhart,/en/matches/4f690e71/Dortmund-Wolfsburg-November-18-1997-Bundesliga,,4f690e71
15,Tue,1997-11-18,,Karlsruher,1–1,Bochum,,,Bernd Heynemann,/en/matches/577c0f23/Karlsruher-Bochum-November-18-1997-Bundesliga,,577c0f23
15,Tue,1997-11-18,,MSV Duisburg,3–0,Hamburger SV,,,Alfons Berg,/en/matches/f43fa475/MSV-Duisburg-Hamburger-SV-November-18-1997-Bundesliga,,f43fa475
15,Tue,1997-11-18,,Werder Bremen,2–1,Schalke 04,,,Lutz Michael Fröhlich,/en/matches/f8442823/Werder-Bremen-Schalke-04-November-18-1997-Bundesliga,,f8442823
15,Wed,1997-11-19,,1860 Munich,1–0,Köln,,,Herbert Fandel,/en/matches/67d1ba27/1860-Munich-Koln-November-19-1997-Bundesliga,,67d1ba27
15,Wed,1997-11-19,,Arminia,1–3,Hertha BSC,,,Markus Merk,/en/matches/8bb11046/Arminia-Hertha-BSC-November-19-1997-Bundesliga,,8bb11046
15,Wed,1997-11-19,,M'Gladbach,1–3,Kaiserslautern,,,Wolfgang Stark,/en/matches/6fc4e1f3/Monchengladbach-Kaiserslautern-November-19-1997-Bundesliga,,6fc4e1f3
15,Wed,1997-11-19,,Stuttgart,2–1,Hansa Rostock,,,Hans-Jürgen Weber,/en/matches/2ae05409/Stuttgart-Hansa-Rostock-November-19-1997-Bundesliga,,2ae05409
16,Fri,1997-11-21,,Bochum,0–1,Werder Bremen,,,Edgar Steinborn,/en/matches/82a741c3/Bochum-Werder-Bremen-November-21-1997-Bundesliga,,82a741c3
16,Fri,1997-11-21,,Hamburger SV,1–3,Dortmund,,,Lutz Wagner,/en/matches/94af6961/Hamburger-SV-Dortmund-November-21-1997-Bundesliga,,94af6961
16,Sat,1997-11-22,,Bayern Munich,3–0,MSV Duisburg,,,Torsten Koop,/en/matches/534a32f6/Bayern-Munich-MSV-Duisburg-November-22-1997-Bundesliga,,534a32f6
16,Sat,1997-11-22,,Hertha BSC,2–2,Leverkusen,,,Hartmut Strampe,/en/matches/bb170858/Hertha-BSC-Bayer-Leverkusen-November-22-1997-Bundesliga,,bb170858
16,Sat,1997-11-22,,Köln,3–5,Arminia,,,Hermann Albrecht,/en/matches/7c47b558/Koln-Arminia-November-22-1997-Bundesliga,,7c47b558
16,Sat,1997-11-22,,Schalke 04,2–0,1860 Munich,,,Jörg Keßler,/en/matches/c4329283/Schalke-04-1860-Munich-November-22-1997-Bundesliga,,c4329283
16,Sat,1997-11-22,,Stuttgart,3–0,Karlsruher,,,Franz-Xaver Wack,/en/matches/0e2c6991/Stuttgart-Karlsruher-November-22-1997-Bundesliga,,0e2c6991
16,Sat,1997-11-22,,Wolfsburg,2–1,Kaiserslautern,,,Hellmut Krug,/en/matches/7f4267e3/Wolfsburg-Kaiserslautern-November-22-1997-Bundesliga,,7f4267e3
16,Sun,1997-11-23,,Hansa Rostock,2–0,M'Gladbach,,,Alfons Berg,/en/matches/86a382bd/Hansa-Rostock-Monchengladbach-November-23-1997-Bundesliga,,86a382bd
17,Fri,1997-11-28,,Karlsruher,3–0,Hansa Rostock,,,Jürgen Jansen,/en/matches/bdbe07e9/Karlsruher-Hansa-Rostock-November-28-1997-Bundesliga,,bdbe07e9
17,Fri,1997-11-28,,MSV Duisburg,0–1,Hertha BSC,,,Uwe Kemmling,/en/matches/d9c18366/MSV-Duisburg-Hertha-BSC-November-28-1997-Bundesliga,,d9c18366
17,Sat,1997-11-29,,1860 Munich,0–2,Bochum,,,Jürgen Aust,/en/matches/5d596ef4/1860-Munich-Bochum-November-29-1997-Bundesliga,,5d596ef4
