week,day,date,time,home_team,score,away_team,attendance,venue,referee,match_report,notes,game_id
2,Sat,1999-08-21,,Freiburg,2–3,Eint Frankfurt,,,Hartmut Strampe,/en/matches/a93b6bb7/Freiburg-Eintracht-Frankfurt-August-21-1999-Bundesliga,,a93b6bb7
2,Sat,1999-08-21,,Hamburger SV,3–0,Stuttgart,,,Jürgen Jansen,/en/matches/1aef56a6/Hamburger-SV-Stuttgart-August-21-1999-Bundesliga,,1aef56a6
2,Sat,1999-08-21,,Werder Bremen,0–1,Schalke 04,,,Winfried Buchhart,/en/matches/f71cf337/Werder-Bremen-Schalke-04-August-21-1999-Bundesliga,,f71cf337
2,Sun,1999-08-22,,Hansa Rostock,4–2,Kaiserslautern,,,Hermann Albrecht,/en/matches/bea14b25/Hansa-Rostock-Kaiserslautern-August-22-1999-Bundesliga,,bea14b25
2,Sun,1999-08-22,,Leverkusen,2–0,Bayern Munich,,,Alfons Berg,/en/matches/2e22f667/Bayer-Leverkusen-Bayern-Munich-August-22-1999-Bundesliga,,2e22f667
3,Fri,1999-08-27,,Kaiserslautern,0–2,Arminia,,,Bernhard Zerr,/en/matches/2be87b51/Kaiserslautern-Arminia-August-27-1999-Bundesliga,,2be87b51
3,Fri,1999-08-27,,Schalke 04,1–3,Hamburger SV,,,Herbert Fandel,/en/matches/6d64b93c/Schalke-04-Hamburger-SV-August-27-1999-Bundesliga,,6d64b93c
3,Sat,1999-08-28,,Bayern Munich,1–0,Unterhaching,,,Jürgen Aust,/en/matches/7968c827/Bayern-Munich-Unterhaching-August-28-1999-Bundesliga,,7968c827
3,Sat,1999-08-28,,Freiburg,3–0,1860 Munich,,,Hellmut Krug,/en/matches/e761bac7/Freiburg-1860-Munich-August-28-1999-Bundesliga,,e761bac7
3,Sat,1999-08-28,,Hertha BSC,1–1,Werder Bremen,,,Markus Merk,/en/matches/62fb7b2b/Hertha-BSC-Werder-Bremen-August-28-1999-Bundesliga,,62fb7b2b
3,Sat,1999-08-28,,Stuttgart,1–2,Leverkusen,,,Bernd Heynemann,/en/matches/3b30fef4/Stuttgart-Bayer-Leverkusen-August-28-1999-Bundesliga,,3b30fef4
3,Sat,1999-08-28,,Wolfsburg,2–0,Hansa Rostock,,,Edgar Steinborn,/en/matches/dc6cb6ee/Wolfsburg-Hansa-Rostock-August-28-1999-Bundesliga,,dc6cb6ee
3,Sun,1999-08-29,,Eint Frankfurt,2–2,MSV Duisburg,,,Jörg Keßler,/en/matches/51568ac5/Eintracht-Frankfurt-MSV-Duisburg-August-29-1999-Bundesliga,,51568ac5
3,Sun,1999-08-29,,Ulm,0–1,Dortmund,,,Torsten Koop,/en/matches/5d020d85/Ulm-Dortmund-August-29-1999-Bundesliga,,5d020d85
4,Fri,1999-09-10,,Arminia,0–0,Wolfsburg,,,Franz-Xaver Wack,/en/matches/f29cdf29/Arminia-Wolfsburg-September-10-1999-Bundesliga,,f29cdf29
4,Fri,1999-09-10,,Hansa Rostock,2–1,Ulm,,,Herbert Fandel,/en/matches/83519484/Hansa-Rostock-Ulm-September-10-1999-Bundesliga,,83519484
4,Sat,1999-09-11,,Dortmund,1–1,Freiburg,,,Uwe Kemmling,/en/matches/858e91fb/Dortmund-Freiburg-September-11-1999-Bundesliga,,858e91fb
4,Sat,1999-09-11,,Hamburger SV,5–1,Hertha BSC,,,Georg Dardenne,/en/matches/184cdb8d/Hamburger-SV-Hertha-BSC-September-11-1999-Bundesliga,,184cdb8d
4,Sat,1999-09-11,,Leverkusen,3–2,Schalke 04,,,Helmut Fleischer,/en/matches/b7f6571b/Bayer-Leverkusen-Schalke-04-September-11-1999-Bundesliga,,b7f6571b
4,Sat,1999-09-11,,MSV Duisburg,1–2,Bayern Munich,,,Edgar Steinborn,/en/matches/cf3f6424/MSV-Duisburg-Bayern-Munich-September-11-1999-Bundesliga,,cf3f6424
4,Sat,1999-09-11,,Unterhaching,2–0,Stuttgart,,,Hellmut Krug,/en/matches/c4989d6f/Unterhaching-Stuttgart-September-11-1999-Bundesliga,,c4989d6f
4,Sun,1999-09-12,,1860 Munich,2–0,Eint Frankfurt,,,Lutz Michael Fröhlich,/en/matches/1d9e6495/1860-Munich-Eintracht-Frankfurt-September-12-1999-Bundesliga,,1d9e6495
4,Sun,1999-09-12,,Werder Bremen,5–0,Kaiserslautern,,,Jürgen Aust,/en/matches/ef66d7bd/Werder-Bremen-Kaiserslautern-September-12-1999-Bundesliga,,ef66d7bd
5,Fri,1999-09-17,,1860 Munich,0–3,Dortmund,,,Markus Merk,/en/matches/d28cbedb/1860-Munich-Dortmund-September-17-1999-Bundesliga,,d28cbedb
5,Fri,1999-09-17,,Freiburg,5–0,Hansa Rostock,,,Lutz Wagner,/en/matches/b965fbc8/Freiburg-Hansa-Rostock-September-17-1999-Bundesliga,,b965fbc8
5,Sat,1999-09-18,,Eint Frankfurt,1–2,Bayern Munich,,,Bernd Heynemann,/en/matches/dd417c94/Eintracht-Frankfurt-Bayern-Munich-September-18-1999-Bundesliga,,dd417c94
5,Sat,1999-09-18,,Hertha BSC,0–0,Leverkusen,,,Wolfgang Stark,/en/matches/693ab8e4/Hertha-BSC-Bayer-Leverkusen-September-18-1999-Bundesliga,,693ab8e4
5,Sat,1999-09-18,,Schalke 04,1–0,Unterhaching,,,Florian Meyer,/en/matches/3734b9d0/Schalke-04-Unterhaching-September-18-1999-Bundesliga,,3734b9d0
5,Sat,1999-09-18,,Stuttgart,4–2,MSV Duisburg,,,Alfons Berg,/en/matches/d692f596/Stuttgart-MSV-Duisburg-September-18-1999-Bundesliga,,d692f596
5,Sat,1999-09-18,,Ulm,2–0,Arminia,,,Hartmut Strampe,/en/matches/e8643c6c/Ulm-Arminia-September-18-1999-Bundesliga,,e8643c6c
5,Sun,1999-09-19,,Kaiserslautern,2–0,Hamburger SV,,,Winfried Buchhart,/en/matches/9cbe026d/Kaiserslautern-Hamburger-SV-September-19-1999-Bundesliga,,9cbe026d
5,Sun,1999-09-19,,Wolfsburg,2–7,Werder Bremen,,,Hermann Albrecht,/en/matches/c0a8a18b/Wolfsburg-Werder-Bremen-September-19-1999-Bundesliga,,c0a8a18b
6,Fri,1999-09-24,,Bayern Munich,0–1,Stuttgart,,,Lutz Michael Fröhlich,/en/matches/479b4af5/Bayern-Munich-Stuttgart-September-24-1999-Bundesliga,,479b4af5
6,Fri,1999-09-24,,Hamburger SV,2–2,Wolfsburg,,,Bernd Heynemann,/en/matches/d010b09d/Hamburger-SV-Wolfsburg-September-24-1999-Bundesliga,,d010b09d
6,Sat,1999-09-25,,Dortmund,1–0,Eint Frankfurt,,,Georg Dardenne,/en/matches/6459f9e3/Dortmund-Eintracht-Frankfurt-September-25-1999-Bundesliga,,6459f9e3
6,Sat,1999-09-25,,Hansa Rostock,0–0,1860 Munich,,,Alfons Berg,/en/matches/dda7e427/Hansa-Rostock-1860-Munich-September-25-1999-Bundesliga,,dda7e427
6,Sat,1999-09-25,,MSV Duisburg,1–1,Schalke 04,,,Peter Sippel,/en/matches/17611bd6/MSV-Duisburg-Schalke-04-September-25-1999-Bundesliga,,17611bd6
6,Sat,1999-09-25,,Unterhaching,1–1,Hertha BSC,,,Jürgen Jansen,/en/matches/40b5bcfc/Unterhaching-Hertha-BSC-September-25-1999-Bundesliga,,40b5bcfc
6,Sat,1999-09-25,,Werder Bremen,2–2,Ulm,,,Jörg Keßler,/en/matches/db40a16b/Werder-Bremen-Ulm-September-25-1999-Bundesliga,,db40a16b
6,Sun,1999-09-26,,Arminia,2–1,Freiburg,,,Markus Merk,/en/matches/e723f794/Arminia-Freiburg-September-26-1999-Bundesliga,,e723f794
6,Sun,1999-09-26,,Leverkusen,3–1,Kaiserslautern,,,Uwe Kemmling,/en/matches/c5173cf4/Bayer-Leverkusen-Kaiserslautern-September-26-1999-Bundesliga,,c5173cf4
7,Fri,1999-10-01,,1860 Munich,5–0,Arminia,,,Michael Weiner,/en/matches/f8f3032a/1860-Munich-Arminia-October-1-1999-Bundesliga,,f8f3032a
7,Fri,1999-10-01,,Eint Frankfurt,0–1,Stuttgart,,,Edgar Steinborn,/en/matches/b9220305/Eintracht-Frankfurt-Stuttgart-October-1-1999-Bundesliga,,b9220305
7,Sat,1999-10-02,,Dortmund,3–0,Hansa Rostock,,,Bernhard Zerr,/en/matches/6a353c4b/Dortmund-Hansa-Rostock-October-2-1999-Bundesliga,,6a353c4b
7,Sat,1999-10-02,,Hertha BSC,2–1,MSV Duisburg,,,Winfried Buchhart,/en/matches/3dcf4de3/Hertha-BSC-MSV-Duisburg-October-2-1999-Bundesliga,,3dcf4de3
7,Sat,1999-10-02,,Schalke 04,1–1,Bayern Munich,,,Hartmut Strampe,/en/matches/add295e7/Schalke-04-Bayern-Munich-October-2-1999-Bundesliga,,add295e7
7,Sat,1999-10-02,,Ulm,1–2,Hamburger SV,,,Jürgen Aust,/en/matches/b9e2ab52/Ulm-Hamburger-SV-October-2-1999-Bundesliga,,b9e2ab52
7,Sat,1999-10-02,,Wolfsburg,3–1,Leverkusen,,,Hellmut Krug,/en/matches/7ce4d244/Wolfsburg-Bayer-Leverkusen-October-2-1999-Bundesliga,,7ce4d244
7,Sun,1999-10-03,,Freiburg,2–1,Werder Bremen,,,Franz-Xaver Wack,/en/matches/38296db0/Freiburg-Werder-Bremen-October-3-1999-Bundesliga,,38296db0
7,Sun,1999-10-03,,Kaiserslautern,4–2,Unterhaching,,,Lutz Wagner,/en/matches/136c8c89/Kaiserslautern-Unterhaching-October-3-1999-Bundesliga,,136c8c89
8,Fri,1999-10-15,,Arminia,0–2,Dortmund,,,Bernd Heynemann,/en/matches/6309d222/Arminia-Dortmund-October-15-1999-Bundesliga,,6309d222
8,Fri,1999-10-15,,Leverkusen,4–1,Ulm,,,Lutz Wagner,/en/matches/5773b8ca/Bayer-Leverkusen-Ulm-October-15-1999-Bundesliga,,5773b8ca
8,Sat,1999-10-16,,Bayern Munich,3–1,Hertha BSC,,,Uwe Kemmling,/en/matches/c42674c4/Bayern-Munich-Hertha-BSC-October-16-1999-Bundesliga,,c42674c4
8,Sat,1999-10-16,,Hamburger SV,2–0,Freiburg,,,Florian Meyer,/en/matches/2691664b/Hamburger-SV-Freiburg-October-16-1999-Bundesliga,,2691664b
8,Sat,1999-10-16,,Hansa Rostock,3–1,Eint Frankfurt,,,Wolfgang Stark,/en/matches/d988cb4e/Hansa-Rostock-Eintracht-Frankfurt-October-16-1999-Bundesliga,,d988cb4e
8,Sat,1999-10-16,,MSV Duisburg,2–2,Kaiserslautern,,,Torsten Koop,/en/matches/f5ea53a4/MSV-Duisburg-Kaiserslautern-October-16-1999-Bundesliga,,f5ea53a4
8,Sat,1999-10-16,,Werder Bremen,1–3,1860 Munich,,,Hellmut Krug,/en/matches/8ff3702a/Werder-Bremen-1860-Munich-October-16-1999-Bundesliga,,8ff3702a
8,Sun,1999-10-17,,Stuttgart,0–2,Schalke 04,,,Markus Merk,/en/matches/dd9e694e/Stuttgart-Schalke-04-October-17-1999-Bundesliga,,dd9e694e
8,Sun,1999-10-17,,Unterhaching,1–1,Wolfsburg,,,Alfons Berg,/en/matches/4d423ebe/Unterhaching-Wolfsburg-October-17-1999-Bundesliga,,4d423ebe
9,Fri,1999-10-22,,Eint Frankfurt,0–2,Schalke 04,,,Herbert Fandel,/en/matches/bc0f66ca/Eintracht-Frankfurt-Schalke-04-October-22-1999-Bundesliga,,bc0f66ca
9,Fri,1999-10-22,,Hansa Rostock,2–1,Arminia,,,Jürgen Jansen,/en/matches/5ebbe9df/Hansa-Rostock-Arminia-October-22-1999-Bundesliga,,5ebbe9df
9,Sat,1999-10-23,,1860 Munich,0–0,Hamburger SV,,,Markus Merk,/en/matches/9e50128c/1860-Munich-Hamburger-SV-October-23-1999-Bundesliga,,9e50128c
9,Sat,1999-10-23,,Freiburg,0–0,Leverkusen,,,Hermann Albrecht,/en/matches/c7abda0b/Freiburg-Bayer-Leverkusen-October-23-1999-Bundesliga,,c7abda0b
9,Sat,1999-10-23,,Hertha BSC,1–1,Stuttgart,,,Franz-Xaver Wack,/en/matches/def965d2/Hertha-BSC-Stuttgart-October-23-1999-Bundesliga,,def965d2
9,Sat,1999-10-23,,Kaiserslautern,0–2,Bayern Munich,,,Hellmut Krug,/en/matches/ca440a80/Kaiserslautern-Bayern-Munich-October-23-1999-Bundesliga,,ca440a80
9,Sat,1999-10-23,,Ulm,1–0,Unterhaching,,,Georg Dardenne,/en/matches/40f6e262/Ulm-Unterhaching-October-23-1999-Bundesliga,,40f6e262
9,Sun,1999-10-24,,Dortmund,1–3,Werder Bremen,,,Jürgen Aust,/en/matches/985d2842/Dortmund-Werder-Bremen-October-24-1999-Bundesliga,,985d2842
9,Sun,1999-10-24,,Wolfsburg,1–0,MSV Duisburg,,,Jörg Keßler,/en/matches/bdda787e/Wolfsburg-MSV-Duisburg-October-24-1999-Bundesliga,,bdda787e
10,Fri,1999-10-29,,Arminia,1–1,Eint Frankfurt,,,Jürgen Aust,/en/matches/99bf1e10/Arminia-Eintracht-Frankfurt-October-29-1999-Bundesliga,,99bf1e10
10,Fri,1999-10-29,,Werder Bremen,2–1,Hansa Rostock,,,Hartmut Strampe,/en/matches/9adeda2a/Werder-Bremen-Hansa-Rostock-October-29-1999-Bundesliga,,9adeda2a
10,Sat,1999-10-30,,Bayern Munich,5–0,Wolfsburg,,,Jürgen Jansen,/en/matches/b9b1563a/Bayern-Munich-Wolfsburg-October-30-1999-Bundesliga,,b9b1563a
10,Sat,1999-10-30,,Hamburger SV,1–1,Dortmund,,,Wolfgang Stark,/en/matches/1fcf9e60/Hamburger-SV-Dortmund-October-30-1999-Bundesliga,,1fcf9e60
10,Sat,1999-10-30,,Leverkusen,1–1,1860 Munich,,,Torsten Koop,/en/matches/9e8be3c6/Bayer-Leverkusen-1860-Munich-October-30-1999-Bundesliga,,9e8be3c6
10,Sat,1999-10-30,,MSV Duisburg,0–0,Ulm,,,Edgar Steinborn,/en/matches/642ca319/MSV-Duisburg-Ulm-October-30-1999-Bundesliga,,642ca319
10,Sat,1999-10-30,,Schalke 04,1–1,Hertha BSC,,,Alfons Berg,/en/matches/e2cea813/Schalke-04-Hertha-BSC-October-30-1999-Bundesliga,,e2cea813
10,Sun,1999-10-31,,Stuttgart,0–1,Kaiserslautern,,,Bernd Heynemann,/en/matches/fcd2d4e1/Stuttgart-Kaiserslautern-October-31-1999-Bundesliga,,fcd2d4e1
10,Sun,1999-10-31,,Unterhaching,1–0,Freiburg,,,Herbert Fandel,/en/matches/9e54fd5d/Unterhaching-Freiburg-October-31-1999-Bundesliga,,9e54fd5d
11,Fri,1999-11-05,,Freiburg,3–0,MSV Duisburg,,,Lutz Michael Fröhlich,/en/matches/0a0735fe/Freiburg-MSV-Duisburg-November-5-1999-Bundesliga,,0a0735fe
11,Fri,1999-11-05,,Hansa Rostock,3–3,Hamburger SV,,,Hellmut Krug,/en/matches/a37e5301/Hansa-Rostock-Hamburger-SV-November-5-1999-Bundesliga,,a37e5301
11,Sat,1999-11-06,,1860 Munich,2–1,Unterhaching,,,Lutz Wagner,/en/matches/cb3545e4/1860-Munich-Unterhaching-November-6-1999-Bundesliga,,cb3545e4
11,Sat,1999-11-06,,Dortmund,1–1,Leverkusen,,,Franz-Xaver Wack,/en/matches/796f3d12/Dortmund-Bayer-Leverkusen-November-6-1999-Bundesliga,,796f3d12
11,Sat,1999-11-06,,Eint Frankfurt,4–0,Hertha BSC,,,Florian Meyer,/en/matches/e145d6a4/Eintracht-Frankfurt-Hertha-BSC-November-6-1999-Bundesliga,,e145d6a4
11,Sat,1999-11-06,,Ulm,0–1,Bayern Munich,,,Markus Merk,/en/matches/3be88e55/Ulm-Bayern-Munich-November-6-1999-Bundesliga,,3be88e55
11,Sat,1999-11-06,,Wolfsburg,0–2,Stuttgart,,,Helmut Fleischer,/en/matches/3e280041/Wolfsburg-Stuttgart-November-6-1999-Bundesliga,,3e280041
11,Sun,1999-11-07,,Arminia,2–2,Werder Bremen,,,Bernhard Zerr,/en/matches/0dd303b6/Arminia-Werder-Bremen-November-7-1999-Bundesliga,,0dd303b6
11,Sun,1999-11-07,,Kaiserslautern,2–1,Schalke 04,,,Jörg Keßler,/en/matches/f80a881e/Kaiserslautern-Schalke-04-November-7-1999-Bundesliga,,f80a881e
12,Fri,1999-11-19,,Werder Bremen,3–1,Eint Frankfurt,,,Markus Merk,/en/matches/1a4144bc/Werder-Bremen-Eintracht-Frankfurt-November-19-1999-Bundesliga,,1a4144bc
12,Sat,1999-11-20,,Bayern Munich,6–1,Freiburg,,,Georg Dardenne,/en/matches/2c9fe964/Bayern-Munich-Freiburg-November-20-1999-Bundesliga,,2c9fe964
12,Sat,1999-11-20,,Hertha BSC,0–1,Kaiserslautern,,,Lutz Wagner,/en/matches/dd4bc535/Hertha-BSC-Kaiserslautern-November-20-1999-Bundesliga,,dd4bc535
12,Sat,1999-11-20,,Leverkusen,1–1,Hansa Rostock,,,Winfried Buchhart,/en/matches/18252a5e/Bayer-Leverkusen-Hansa-Rostock-November-20-1999-Bundesliga,,18252a5e
12,Sat,1999-11-20,,Schalke 04,1–1,Wolfsburg,,,Lutz Michael Fröhlich,/en/matches/12a8a32a/Schalke-04-Wolfsburg-November-20-1999-Bundesliga,,12a8a32a
12,Sat,1999-11-20,,Stuttgart,2–0,Ulm,,,Hellmut Krug,/en/matches/800f2177/Stuttgart-Ulm-November-20-1999-Bundesliga,,800f2177
12,Sun,1999-11-21,,Hamburger SV,5–0,Arminia,,,Helmut Fleischer,/en/matches/3f6307fe/Hamburger-SV-Arminia-November-21-1999-Bundesliga,,3f6307fe
12,Sun,1999-11-21,,MSV Duisburg,3–0,1860 Munich,,,Bernhard Zerr,/en/matches/089cc170/MSV-Duisburg-1860-Munich-November-21-1999-Bundesliga,,089cc170
13,Fri,1999-11-26,,Freiburg,0–2,Stuttgart,,,Alfons Berg,/en/matches/1fb80dcb/Freiburg-Stuttgart-November-26-1999-Bundesliga,,1fb80dcb
13,Fri,1999-11-26,,Ulm,1–1,Schalke 04,,,Franz-Xaver Wack,/en/matches/8e9766dc/Ulm-Schalke-04-November-26-1999-Bundesliga,,8e9766dc
13,Sat,1999-11-27,,1860 Munich,1–0,Bayern Munich,,,Bernd Heynemann,/en/matches/ac9f3014/1860-Munich-Bayern-Munich-November-27-1999-Bundesliga,,ac9f3014
13,Sat,1999-11-27,,Arminia,1–2,Leverkusen,,,Jörg Keßler,/en/matches/9063aafc/Arminia-Bayer-Leverkusen-November-27-1999-Bundesliga,,9063aafc
13,Sat,1999-11-27,,Hansa Rostock,1–1,Unterhaching,,,Florian Meyer,/en/matches/31eca912/Hansa-Rostock-Unterhaching-November-27-1999-Bundesliga,,31eca912
13,Sat,1999-11-27,,Wolfsburg,2–3,Hertha BSC,,,Jürgen Aust,/en/matches/6d97cc97/Wolfsburg-Hertha-BSC-November-27-1999-Bundesliga,,6d97cc97
13,Sun,1999-11-28,,Dortmund,2–2,MSV Duisburg,,,Hartmut Strampe,/en/matches/6cd16db5/Dortmund-MSV-Duisburg-November-28-1999-Bundesliga,,6cd16db5
13,Sun,1999-11-28,,Eint Frankfurt,0–1,Kaiserslautern,,,Jürgen Jansen,/en/matches/83add725/Eintracht-Frankfurt-Kaiserslautern-November-28-1999-Bundesliga,,83add725
13,Sun,1999-11-28,,Werder Bremen,2–1,Hamburger SV,,,Herbert Fandel,/en/matches/e3963d71/Werder-Bremen-Hamburger-SV-November-28-1999-Bundesliga,,e3963d71
12,Wed,1999-12-01,,Unterhaching,1–0,Dortmund,,,Uwe Kemmling,/en/matches/980b7872/Unterhaching-Dortmund-December-1-1999-Bundesliga,,980b7872
14,Fri,1999-12-03,,Hamburger SV,1–0,Eint Frankfurt,,,Bernhard Zerr,/en/matches/c259738f/Hamburger-SV-Eintracht-Frankfurt-December-3-1999-Bundesliga,,c259738f
14,Fri,1999-12-03,,MSV Duisburg,2–2,Hansa Rostock,,,Helmut Fleischer,/en/matches/72fdea00/MSV-Duisburg-Hansa-Rostock-December-3-1999-Bundesliga,,72fdea00
14,Sat,1999-12-04,,Bayern Munich,1–1,Dortmund,,,Herbert Fandel,/en/matches/9b15a2e5/Der-Klassiker-Bayern-Munich-Dortmund-December-4-1999-Bundesliga,,9b15a2e5
14,Sat,1999-12-04,,Hertha BSC,3–0,Ulm,,,Winfried Buchhart,/en/matches/8c924bb0/Hertha-BSC-Ulm-December-4-1999-Bundesliga,,8c924bb0
14,Sat,1999-12-04,,Leverkusen,3–2,Werder Bremen,,,Alfons Berg,/en/matches/f6305715/Bayer-Leverkusen-Werder-Bremen-December-4-1999-Bundesliga,,f6305715
14,Sat,1999-12-04,,Schalke 04,2–2,Freiburg,,,Hartmut Strampe,/en/matches/5d58c0e7/Schalke-04-Freiburg-December-4-1999-Bundesliga,,5d58c0e7
14,Sat,1999-12-04,,Stuttgart,1–3,1860 Munich,,,Edgar Steinborn,/en/matches/294cc611/Stuttgart-1860-Munich-December-4-1999-Bundesliga,,294cc611
14,Sun,1999-12-05,,Kaiserslautern,2–2,Wolfsburg,,,Franz-Xaver Wack,/en/matches/c381a7c7/Kaiserslautern-Wolfsburg-December-5-1999-Bundesliga,,c381a7c7
14,Sun,1999-12-05,,Unterhaching,2–0,Arminia,,,Markus Merk,/en/matches/5f530b0a/Unterhaching-Arminia-December-5-1999-Bundesliga,,5f530b0a
15,Fri,1999-12-10,,Arminia,0–1,MSV Duisburg,,,Hermann Albrecht,/en/matches/11666967/Arminia-MSV-Duisburg-December-10-1999-Bundesliga,,11666967
15,Fri,1999-12-10,,Werder Bremen,2–2,Unterhaching,,,Michael Weiner,/en/matches/aeb8217e/Werder-Bremen-Unterhaching-December-10-1999-Bundesliga,,aeb8217e
15,Sat,1999-12-11,,1860 Munich,3–3,Schalke 04,,,Jürgen Jansen,/en/matches/3b01b52f/1860-Munich-Schalke-04-December-11-1999-Bundesliga,,3b01b52f
15,Sat,1999-12-11,,Dortmund,1–1,Stuttgart,,,Jürgen Aust,/en/matches/d9071865/Dortmund-Stuttgart-December-11-1999-Bundesliga,,d9071865
15,Sat,1999-12-11,,Freiburg,0–1,Hertha BSC,,,Hellmut Krug,/en/matches/86cc2564/Freiburg-Hertha-BSC-December-11-1999-Bundesliga,,86cc2564
15,Sat,1999-12-11,,Hansa Rostock,0–3,Bayern Munich,,,Uwe Kemmling,/en/matches/96bf8773/Hansa-Rostock-Bayern-Munich-December-11-1999-Bundesliga,,96bf8773
15,Sun,1999-12-12,,Leverkusen,2–2,Hamburger SV,,,Bernd Heynemann,/en/matches/3411f57e/Bayer-Leverkusen-Hamburger-SV-December-12-1999-Bundesliga,,3411f57e
15,Sun,1999-12-12,,Ulm,3–1,Kaiserslautern,,,Lutz Michael Fröhlich,/en/matches/6b219960/Ulm-Kaiserslautern-December-12-1999-Bundesliga,,6b219960
15,Sun,1999-12-12,,Wolfsburg,1–0,Eint Frankfurt,,,Torsten Koop,/en/matches/1eef4957/Wolfsburg-Eintracht-Frankfurt-December-12-1999-Bundesliga,,1eef4957
16,Tue,1999-12-14,,Bayern Munich,2–1,Arminia,,,Florian Meyer,/en/matches/237d16d9/Bayern-Munich-Arminia-December-14-1999-Bundesliga,,237d16d9
16,Tue,1999-12-14,,Hertha BSC,1–1,1860 Munich,,,Herbert Fandel,/en/matches/16eee609/Hertha-BSC-1860-Munich-December-14-1999-Bundesliga,,16eee609
16,Tue,1999-12-14,,MSV Duisburg,0–1,Werder Bremen,,,Lutz Wagner,/en/matches/8096dc45/MSV-Duisburg-Werder-Bremen-December-14-1999-Bundesliga,,8096dc45
16,Tue,1999-12-14,,Stuttgart,3–1,Hansa Rostock,,,Jörg Keßler,/en/matches/0683c413/Stuttgart-Hansa-Rostock-December-14-1999-Bundesliga,,0683c413
16,Wed,1999-12-15,,Eint Frankfurt,1–2,Leverkusen,,,Helmut Fleischer,/en/matches/8684df00/Eintracht-Frankfurt-Bayer-Leverkusen-December-15-1999-Bundesliga,,8684df00
16,Wed,1999-12-15,,Kaiserslautern,0–2,Freiburg,,,Hermann Albrecht,/en/matches/a11d7447/Kaiserslautern-Freiburg-December-15-1999-Bundesliga,,a11d7447
16,Wed,1999-12-15,,Schalke 04,0–0,Dortmund,,,Markus Merk,/en/matches/23c19d51/Revierderby-Schalke-04-Dortmund-December-15-1999-Bundesliga,,23c19d51
16,Wed,1999-12-15,,Unterhaching,1–1,Hamburger SV,,,Edgar Steinborn,/en/matches/9635d5e8/Unterhaching-Hamburger-SV-December-15-1999-Bundesliga,,9635d5e8
16,Wed,1999-12-15,,Wolfsburg,1–2,Ulm,,,Peter Sippel,/en/matches/7a31278e/Wolfsburg-Ulm-December-15-1999-Bundesliga,,7a31278e
17,Fri,1999-12-17,,Arminia,1–2,Stuttgart,,,Uwe Kemmling,/en/matches/958aac41/Arminia-Stuttgart-December-17-1999-Bundesliga,,958aac41
17,Fri,1999-12-17,,Werder Bremen,0–2,Bayern Munich,,,Lutz Michael Fröhlich,/en/matches/9ccfc0d4/Werder-Bremen-Bayern-Munich-December-17-1999-Bundesliga,,9ccfc0d4
